game_id,date,time,season,home_team,away_team,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_run_diff_L5,away_run_diff_L5,diff_run_diff_L5,home_run_diff_L10,away_run_diff_L10,diff_run_diff_L10,home_signed_win_streak,away_signed_win_streak,diff_signed_win_streak,home_runs_scored_L5,away_runs_scored_L5,diff_runs_scored_L5,home_runs_allowed_L5,away_runs_allowed_L5,diff_runs_allowed_L5,home_runs_scored_std_L10,away_runs_scored_std_L10,diff_runs_scored_std_L10,home_runs_allowed_std_L10,away_runs_allowed_std_L10,diff_runs_allowed_std_L10,home_yrfi_rate_L10,away_yrfi_rate_L10,diff_yrfi_rate_L10,home_r1_scored_rate_L10,away_r1_scored_rate_L10,diff_r1_scored_rate_L10,home_r1_scored_rate_L5,away_r1_scored_rate_L5,diff_r1_scored_rate_L5,home_r1_allowed_rate_L10,away_r1_allowed_rate_L10,diff_r1_allowed_rate_L10,home_r1_allowed_rate_L5,away_r1_allowed_rate_L5,diff_r1_allowed_rate_L5,home_r1_scored_std_L10,away_r1_scored_std_L10,diff_r1_scored_std_L10,home_r1_allowed_std_L10,away_r1_allowed_std_L10,diff_r1_allowed_std_L10,home_f5_win_pct_L5,away_f5_win_pct_L5,diff_f5_win_pct_L5,home_f5_diff_L5,away_f5_diff_L5,diff_f5_diff_L5,home_hits_L5,away_hits_L5,diff_hits_L5,home_hits_allowed_L5,away_hits_allowed_L5,diff_hits_allowed_L5,home_home_only_win_pct_L5,away_away_only_win_pct_L5,diff_surface_win_pct_L5,home_home_only_run_diff_L5,away_away_only_run_diff_L5,diff_surface_run_diff_L5,home_home_only_yrfi_rate_L10,away_away_only_yrfi_rate_L10,diff_surface_yrfi_rate_L10,home_home_only_f5_win_pct_L5,away_away_only_f5_win_pct_L5,diff_surface_f5_win_pct_L5,home_win_pct_L10_vs_league,away_win_pct_L10_vs_league,diff_win_pct_L10_vs_league,home_run_diff_L10_vs_league,away_run_diff_L10_vs_league,diff_run_diff_L10_vs_league,home_yrfi_rate_L10_vs_league,away_yrfi_rate_L10_vs_league,diff_yrfi_rate_L10_vs_league,home_f5_win_pct_L5_vs_league,away_f5_win_pct_L5_vs_league,diff_f5_win_pct_L5_vs_league,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_run_diff,away_momentum_run_diff,diff_momentum_run_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,home_regression_risk,away_regression_risk,diff_regression_risk,home_bounce_back_signal,away_bounce_back_signal,diff_bounce_back_signal,favorite_trap_signal,underdog_upset_signal,home_public_pressure,away_public_pressure,diff_public_pressure,home_contrarian_value,away_contrarian_value,diff_contrarian_value,home_dog_live_low_total,away_dog_live_low_total,diff_dog_live_low_total,home_pitcher_rest_days,away_pitcher_rest_days,diff_pitcher_rest_days,home_pitcher_era_L5,away_pitcher_era_L5,diff_pitcher_era_L5,home_pitcher_whip_L5,away_pitcher_whip_L5,diff_pitcher_whip_L5,home_pitcher_k_bb_L5,away_pitcher_k_bb_L5,diff_pitcher_k_bb_L5,home_pitcher_hr9_L5,away_pitcher_hr9_L5,diff_pitcher_hr9_L5,home_pitcher_ip_L5,away_pitcher_ip_L5,diff_pitcher_ip_L5,home_pitcher_r1_allowed_rate_L10,away_pitcher_r1_allowed_rate_L10,diff_pitcher_r1_allowed_rate_L10,home_pitcher_r1_allowed_rate_L5,away_pitcher_r1_allowed_rate_L5,diff_pitcher_r1_allowed_rate_L5,home_pitcher_f5_runs_allowed_L5,away_pitcher_f5_runs_allowed_L5,diff_pitcher_f5_runs_allowed_L5,home_bullpen_runs_allowed_L5,away_bullpen_runs_allowed_L5,diff_bullpen_runs_allowed_L5,home_bullpen_runs_allowed_L10,away_bullpen_runs_allowed_L10,diff_bullpen_runs_allowed_L10,home_bullpen_load_L3,away_bullpen_load_L3,diff_bullpen_load_L3,home_bullpen_load_L5,away_bullpen_load_L5,diff_bullpen_load_L5,home_offense_vs_away_pitcher,away_offense_vs_home_pitcher,diff_offense_vs_pitcher,home_hits_vs_away_whip,away_hits_vs_home_whip,diff_hits_vs_whip,home_r1_vs_away_pitcher,away_r1_vs_home_pitcher,diff_r1_vs_pitcher,home_r1_vs_away_pitcher_L5_proxy,away_r1_vs_home_pitcher_L5_proxy,diff_r1_vs_pitcher_L5,yrfi_pressure_home,yrfi_pressure_away,diff_yrfi_pressure,total_yrfi_pressure,yrfi_pressure_home_L5,yrfi_pressure_away_L5,diff_yrfi_pressure_L5,total_yrfi_pressure_L5,home_f5_vs_away_pitcher,away_f5_vs_home_pitcher,diff_f5_vs_pitcher,home_yrfi_consistency_L10,away_yrfi_consistency_L10,diff_yrfi_consistency_L10,both_pitchers_available,home_park_factor,away_park_factor,avg_park_factor,weather_temp,weather_wind,weather_humidity,home_is_favorite,odds_over_under,market_missing,TARGET_home_win,TARGET_yrfi,TARGET_home_win_f5
6550674,2026-03-14,13:00,2025,BUCKNL,LAFAYE,1507.0331318392223,1485.7700578128342,21.26307402638804,1.0,1.0,0.0,1,1,0,1,2,-1,1,2,-1,1,2,-1,1.0,0.0,1.0,1.0,0.0,1.0,3.0,-4.0,7.0,3.0,-4.0,7.0,1.0,-2.0,3.0,8.0,8.0,0.0,5.0,12.0,-7.0,0.0,4.242640687119285,-4.242640687119285,0.0,5.656854249492381,-5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,-4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054563492063493,-0.49454365079365076,1.0,3.1235119047619047,-3.8764880952380953,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,3.0,-0.0,3.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5936675219678874,0.0,0.5936675219678874,5.418469574690818,0.0,5.418469574690818,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,5.0,12.0,-7.0,5.0,12.0,-7.0,1.0,2.0,-1.0,1.0,2.0,-1.0,4.4,4.4,0.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6550715,2026-03-14,15:00,2025,WGA,JVILLE,1507.1968103479435,1492.8031896520565,14.393620695886966,1.0,1.0,0.0,1,1,0,1,1,0,1,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,2.0,8.0,7.0,1.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054563492063493,-0.49454365079365076,1.0,1.1235119047619047,-0.8764880952380952,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5137253235503498,0.0,0.5137253235503498,5.146666100071189,0.0,5.146666100071189,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,7.0,8.0,-1.0,7.0,8.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.4,3.4,1.0000000000000004,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6550975,2026-03-14,16:00,2025,STCLAR,UTTECH,1507.1968103479435,1492.8031896520565,14.393620695886966,1.0,1.0,0.0,1,1,0,1,1,0,1,1,0,1,1,0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,-7.0,14.0,7.0,-7.0,14.0,1.0,-1.0,2.0,8.0,1.0,7.0,1.0,8.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,-7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054563492063493,-0.49454365079365076,1.0,7.123511904761905,-6.876488095238095,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.0,7.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6354618129156163,0.0,0.6354618129156163,5.560570163913096,0.0,5.560570163913096,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,1.0,8.0,-7.0,1.0,8.0,-7.0,1.0,1.0,0.0,1.0,1.0,0.0,4.4,-2.6,7.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6551150,2026-03-14,17:00,2025,FGCU,QUENNC,1514.06708104497,1485.93291895503,28.13416208994022,1.0,1.0,0.0,1,1,0,2,2,0,2,2,0,2,2,0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,-6.0,12.0,6.0,-6.0,12.0,2.0,-2.0,4.0,6.5,0.5,6.0,0.5,6.5,-6.0,6.363961030678928,0.7071067811865476,5.65685424949238,0.7071067811865476,6.363961030678928,-5.65685424949238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,-6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054563492063493,-0.49454365079365076,1.0,6.123511904761905,-5.876488095238095,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,-0.0,6.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6294135582563225,0.0,0.6294135582563225,5.540006098071497,0.0,5.540006098071497,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.5,6.5,-6.0,0.5,6.5,-6.0,2.0,2.0,0.0,2.0,2.0,0.0,2.9,-3.1,6.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6551274,2026-03-14,14:00,2025,NEB,MAINE,1514.2299421871658,1492.9668681607777,21.26307402638804,1.0,1.0,0.0,1,1,0,2,1,1,2,1,1,2,1,1,1.0,0.0,1.0,1.0,0.0,1.0,5.5,-1.0,6.5,5.5,-1.0,6.5,2.0,-1.0,3.0,8.5,5.0,3.5,3.0,6.0,-3.0,3.5355339059327378,0.0,3.5355339059327378,2.8284271247461903,0.0,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5,-1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5054563492063493,-0.49454365079365076,1.0,5.623511904761905,-0.8764880952380952,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5,-0.0,5.5,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6257045690196248,0.0,0.6257045690196248,5.5273955346667245,0.0,5.5273955346667245,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,3.0,6.0,-3.0,3.0,6.0,-3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.9,1.4,3.5000000000000004,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6551276,2026-03-14,17:00,2025,NEB,MAINE,1520.9456439171158,1486.2511664308277,34.69447748628818,0.0,0.0,0.0,1,1,0,2,1,1,2,1,1,2,1,1,1.0,0.0,1.0,1.0,0.0,1.0,4.666666666666667,-2.0,6.666666666666667,4.666666666666667,-2.0,6.666666666666667,3.0,-2.0,5.0,7.666666666666667,4.0,3.666666666666667,3.0,6.0,-3.0,2.886751345948129,1.4142135623730951,1.472537783575034,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.666666666666667,-2.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5054563492063493,-0.49454365079365076,1.0,4.790178571428572,-1.8764880952380953,6.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.666666666666667,-0.0,4.666666666666667,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6180994411707115,0.0,0.6180994411707115,5.501538099980419,0.0,5.501538099980419,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,3.0,6.0,-3.0,3.0,6.0,-3.0,3.0,2.0,1.0,3.0,2.0,1.0,4.066666666666666,0.3999999999999999,3.6666666666666665,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6551614,2026-03-14,22:05,2025,WASH,OHIOST,1491.1968103479435,1508.8031896520565,-17.606379304113034,1.0,1.0,0.0,1,1,0,1,1,0,1,1,0,1,1,0,0.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-2.0,-1.0,1.0,-2.0,-1.0,1.0,-2.0,9.0,10.0,-1.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49454365079365076,0.5054563492063493,-1.0,-0.8764880952380952,1.1235119047619047,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.5137253235503498,-1.5137253235503498,0.0,0.0,0.0,3.4,0.0,3.4,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,10.0,9.0,1.0,10.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.4,6.4,-1.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6551772,2026-03-14,13:00,2025,MERCYH,DELST,1507.0331318392223,1485.7700578128342,21.26307402638804,1.0,1.0,0.0,1,1,0,1,2,-1,1,2,-1,1,2,-1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-4.5,5.5,1.0,-4.5,5.5,1.0,-2.0,3.0,4.0,4.5,-0.5,3.0,9.0,-6.0,0.0,2.1213203435596424,-2.1213203435596424,0.0,7.0710678118654755,-7.0710678118654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5054563492063493,-0.49454365079365076,1.0,1.1235119047619047,-4.376488095238095,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5137253235503498,0.0,0.5137253235503498,5.146666100071189,0.0,5.146666100071189,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,3.0,9.0,-6.0,3.0,9.0,-6.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0.3999999999999999,0.8999999999999999,-0.5,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6551830,2026-03-14,13:00,2025,RICH,STJOES,1490.996704483061,1500.2001058648825,-9.20340138182155,1.0,1.0,0.0,1,1,0,1,2,-1,1,2,-1,1,2,-1,0.0,0.5,-0.5,0.0,0.5,-0.5,-2.0,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,-2.0,9.0,10.5,-1.5,11.0,11.5,-0.5,0.0,0.7071067811865476,-0.7071067811865476,0.0,3.5355339059327378,-3.5355339059327378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49454365079365076,0.0054563492063492425,-0.5,-1.8764880952380953,-0.8764880952380952,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,1.0,-1.0,-0.0,-0.5,0.5,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-1.0,0.0,0.0,0.0,3.4,0.0,3.4,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,11.0,11.5,-0.5,11.0,11.5,-0.5,1.0,2.0,-1.0,1.0,2.0,-1.0,5.4,6.9,-1.5,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,0,0,0
6551988,2026-03-14,13:00,2025,YALE,ALBANY,1491.1968103479435,1508.8031896520565,-17.606379304113034,1.0,1.0,0.0,1,1,0,1,1,0,1,1,0,1,1,0,0.0,1.0,-1.0,0.0,1.0,-1.0,-2.0,2.0,-4.0,-2.0,2.0,-4.0,-1.0,1.0,-2.0,2.0,4.0,-2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49454365079365076,0.5054563492063493,-1.0,-1.8764880952380953,2.1235119047619047,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2.0,-2.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.5664932682418689,-1.5664932682418689,0.0,0.0,0.0,3.4,0.0,3.4,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.6,0.3999999999999999,-2.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
6552226,2026-03-14,16:00,2025,WAKE,FSU,1491.1968103479435,1508.8031896520565,-17.606379304113034,1.0,1.0,0.0,1,1,0,1,1,0,1,1,0,1,1,0,0.0,1.0,-1.0,0.0,1.0,-1.0,-10.0,10.0,-20.0,-10.0,10.0,-20.0,-1.0,1.0,-2.0,0.0,10.0,-10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-10.0,10.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49454365079365076,0.5054563492063493,-1.0,-9.876488095238095,10.123511904761905,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,10.0,-10.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.6470817440409833,-1.6470817440409833,0.0,0.0,0.0,3.4,0.0,3.4,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,10.0,0.0,10.0,10.0,0.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.6,6.4,-10.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,0,0,0
6552347,2026-03-14,TBA,2025,NOEAST,TOWSON,1516.0,1501.606379304113,14.393620695886966,1.0,1.0,0.0,1,1,0,2,2,0,2,2,0,2,2,0,1.0,0.5,0.5,1.0,0.5,0.5,5.5,-1.0,6.5,5.5,-1.0,6.5,2.0,-1.0,3.0,12.0,5.0,7.0,6.5,6.0,0.5,8.48528137423857,2.8284271247461903,5.65685424949238,4.949747468305833,0.0,4.949747468305833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,3.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054563492063493,0.0054563492063492425,0.5,5.623511904761905,-0.8764880952380952,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.5,-0.5,6.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.6257045690196248,0.0,0.6257045690196248,5.5273955346667245,0.0,5.5273955346667245,0.0,0.0,0.0,3.6,3.6,0.0,1.4,1.4,0.0,2.0,2.0,0.0,1.8,1.8,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,6.5,6.0,0.5,6.5,6.0,0.5,2.0,2.0,0.0,2.0,2.0,0.0,8.4,1.4,7.0,-1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-2.5,0.0,1.0,1.0,0.0,0,1.0,1.0,1.0,,,,-1,0.0,0,1,0,0
