date,game_id,away_team,home_team,full_game_pick,real_full_winner,correct_full,full_game_confidence,full_game_tier,full_game_pick_rule,market_missing,spread_abs,model_vs_market,pick_prob_selected
2025-12-03,401810185,SAC,HOU,HOU,HOU,1,82.3,ELITE,model_pickem,0,0.0,no_market_side,0.8225
2025-12-03,401810187,MIA,DAL,MIA,DAL,0,70.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7007
2025-12-03,401810186,DET,MIL,DET,MIL,0,53.5,PASS,model_pickem,0,0.0,no_market_side,0.5351
2025-12-03,401810184,BKN,CHI,CHI,BKN,0,67.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.6774
2025-12-03,401810180,DEN,IND,DEN,DEN,1,50.9,PASS,model_pickem,0,0.0,no_market_side,0.49050000000000005
2025-12-03,401810182,LAC,ATL,ATL,LAC,0,70.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.705
2025-12-03,401810181,SAS,ORL,ORL,SAS,0,76.9,ELITE,model_pickem,0,0.0,no_market_side,0.769
2025-12-03,401810179,POR,CLE,CLE,POR,0,70.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.7001
2025-12-03,401810183,CHA,NYK,NYK,NYK,1,85.8,ELITE,model_pickem,0,0.0,no_market_side,0.8581
2025-12-04,401810188,GSW,PHI,GSW,PHI,0,62.1,STRONG,model_pickem,0,0.0,no_market_side,0.6214
2025-12-04,401810189,BOS,WAS,BOS,BOS,1,80.9,ELITE,model_pickem,0,0.0,no_market_side,0.8092
2025-12-04,401810190,UTA,BKN,UTA,UTA,1,52.3,PASS,model_pickem,0,0.0,no_market_side,0.5226
2025-12-04,401810191,LAL,TOR,LAL,LAL,1,52.9,PASS,model_pickem,0,0.0,no_market_side,0.5286
2025-12-04,401810192,MIN,NOP,MIN,MIN,1,80.5,ELITE,model_pickem,0,0.0,no_market_side,0.8051
2025-12-05,401810204,DAL,OKC,OKC,OKC,1,80.9,ELITE,model_pickem,0,0.0,no_market_side,0.8089
2025-12-05,401810203,PHI,MIL,MIL,PHI,0,72.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.7262
2025-12-05,401810202,LAC,MEM,MEM,MEM,1,68.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.6809
2025-12-05,401810201,PHX,HOU,HOU,HOU,1,66.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.6693
2025-12-05,401810200,IND,CHI,CHI,IND,0,52.5,PASS,model_pickem,0,0.0,no_market_side,0.5253
2025-12-05,401810199,CHA,TOR,TOR,CHA,0,83.4,ELITE,model_pickem,0,0.0,no_market_side,0.8343
2025-12-05,401810197,POR,DET,DET,DET,1,69.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.6926
2025-12-05,401810196,SAS,CLE,CLE,CLE,1,64.4,STRONG,model_pickem,0,0.0,no_market_side,0.6438
2025-12-05,401810195,DEN,ATL,DEN,DEN,1,75.3,ELITE,model_pickem,0,0.0,no_market_side,0.7525999999999999
2025-12-05,401810194,MIA,ORL,ORL,ORL,1,66.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.662
2025-12-05,401810193,LAL,BOS,BOS,BOS,1,68.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.6831
2025-12-05,401810198,UTA,NYK,NYK,NYK,1,80.6,ELITE,model_pickem,0,0.0,no_market_side,0.8062
2025-12-06,401810205,NOP,BKN,NOP,BKN,0,54.5,PASS,model_pickem,0,0.0,no_market_side,0.5454
2025-12-06,401810206,ATL,WAS,ATL,ATL,1,73.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.736
2025-12-06,401810207,GSW,CLE,CLE,GSW,0,54.1,PASS,model_pickem,0,0.0,no_market_side,0.5412
2025-12-06,401810208,MIL,DET,DET,DET,1,73.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7308
2025-12-06,401810209,SAC,MIA,MIA,SAC,0,74.1,ELITE,model_pickem,0,0.0,no_market_side,0.7409
2025-12-06,401810210,LAC,MIN,MIN,MIN,1,84.5,ELITE,model_pickem,0,0.0,no_market_side,0.8448
2025-12-06,401810211,HOU,DAL,HOU,DAL,0,65.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6554
2025-12-07,401810217,LAL,PHI,LAL,LAL,1,67.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.6760999999999999
2025-12-07,401810218,OKC,UTA,OKC,OKC,1,81.9,ELITE,model_pickem,0,0.0,no_market_side,0.8189
2025-12-07,401810216,GSW,CHI,GSW,GSW,1,50.7,PASS,model_pickem,0,0.0,no_market_side,0.49350000000000005
2025-12-07,401810215,POR,MEM,MEM,MEM,1,72.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7214
2025-12-07,401810214,DEN,CHA,DEN,DEN,1,72.4,PREMIUM,model_pickem,0,0.0,no_market_side,0.7238
2025-12-07,401810212,ORL,NYK,NYK,NYK,1,56.6,PASS,model_pickem,0,0.0,no_market_side,0.5661
2025-12-07,401810213,BOS,TOR,BOS,BOS,1,67.4,PREMIUM,model_pickem,0,0.0,no_market_side,0.6738999999999999
2025-12-08,401810219,SAC,IND,IND,IND,1,63.4,STRONG,model_pickem,0,0.0,no_market_side,0.6339
2025-12-08,401810220,PHX,MIN,MIN,PHX,0,72.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7206
2025-12-08,401810221,SAS,NOP,SAS,SAS,1,71.4,PREMIUM,model_pickem,0,0.0,no_market_side,0.7142999999999999
2025-12-09,401809833,MIA,ORL,ORL,ORL,1,55.4,PASS,model_pickem,0,0.0,no_market_side,0.5542
2025-12-09,401809834,NYK,TOR,NYK,NYK,1,75.8,ELITE,model_pickem,0,0.0,no_market_side,0.7584
2025-12-10,401809835,PHX,OKC,OKC,OKC,1,79.7,ELITE,model_pickem,0,0.0,no_market_side,0.7966
2025-12-10,401809836,SAS,LAL,LAL,SAS,0,67.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6777
2025-12-11,401836746,LAC,HOU,HOU,HOU,1,75.6,ELITE,model_pickem,0,0.0,no_market_side,0.7563
2025-12-11,401836747,BOS,MIL,BOS,MIL,0,68.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.6891
2025-12-11,401836748,POR,NOP,POR,NOP,0,56.5,PASS,model_pickem,0,0.0,no_market_side,0.565
2025-12-11,401836749,DEN,SAC,DEN,DEN,1,81.8,ELITE,model_pickem,0,0.0,no_market_side,0.8179
2025-12-12,401836796,MIN,GSW,GSW,MIN,0,64.7,STRONG,model_pickem,0,0.0,no_market_side,0.6471
2025-12-12,401836795,BKN,DAL,DAL,DAL,1,74.6,ELITE,model_pickem,0,0.0,no_market_side,0.7458
2025-12-12,401836754,UTA,MEM,MEM,UTA,0,79.8,ELITE,model_pickem,0,0.0,no_market_side,0.798
2025-12-12,401836753,CLE,WAS,CLE,CLE,1,74.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.7397
2025-12-12,401836752,IND,PHI,IND,PHI,0,64.6,STRONG,model_pickem,0,0.0,no_market_side,0.6456999999999999
2025-12-12,401836751,ATL,DET,DET,DET,1,70.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.7069
2025-12-12,401836750,CHI,CHA,CHI,CHI,1,52.4,PASS,model_pickem,0,0.0,no_market_side,0.5243
2025-12-13,401809837,NYK,ORL,ORL,NYK,0,61.1,STRONG,model_pickem,0,0.0,no_market_side,0.6114
2025-12-13,401809838,SAS,OKC,OKC,SAS,0,72.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.7269
2025-12-14,401836797,WAS,IND,IND,WAS,0,80.4,ELITE,model_pickem,0,0.0,no_market_side,0.8041
2025-12-14,401836798,PHI,ATL,PHI,ATL,0,50.6,PASS,model_pickem,0,0.0,no_market_side,0.5061
2025-12-14,401836799,CHA,CLE,CLE,CHA,0,80.0,ELITE,model_pickem,0,0.0,no_market_side,0.8
2025-12-14,401836800,MIL,BKN,MIL,BKN,0,65.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6582
2025-12-14,401836801,SAC,MIN,MIN,MIN,1,81.3,ELITE,model_pickem,0,0.0,no_market_side,0.8126
2025-12-14,401836802,GSW,POR,GSW,POR,0,53.9,PASS,model_pickem,0,0.0,no_market_side,0.5394
2025-12-14,401836804,NOP,CHI,NOP,NOP,1,50.1,PASS,model_pickem,0,0.0,no_market_side,0.499
2025-12-14,401839699,LAL,PHX,LAL,LAL,1,70.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.7004
2025-12-15,401836806,HOU,DEN,DEN,DEN,1,64.8,STRONG,model_pickem,0,0.0,no_market_side,0.6477
2025-12-15,401839023,TOR,MIA,MIA,TOR,0,66.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.6622
2025-12-15,401836803,DET,BOS,BOS,DET,0,61.3,STRONG,model_pickem,0,0.0,no_market_side,0.6126
2025-12-15,401836805,DAL,UTA,DAL,UTA,0,66.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.6667000000000001
2025-12-15,401836807,MEM,LAC,LAC,MEM,0,54.0,PASS,model_pickem,0,0.0,no_market_side,0.5405
2025-12-16,401809839,SAS,NYK,NYK,NYK,1,72.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.7248
2025-12-17,401810222,CLE,CHI,CLE,CHI,0,67.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6777
2025-12-17,401810223,MEM,MIN,MIN,MEM,0,68.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6881
2025-12-18,401810234,LAL,UTA,LAL,LAL,1,72.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.7262
2025-12-18,401810233,GSW,PHX,GSW,PHX,0,50.7,PASS,model_pickem,0,0.0,no_market_side,0.4927
2025-12-18,401810232,ORL,DEN,DEN,DEN,1,69.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.6933
2025-12-18,401810231,DET,DAL,DET,DAL,0,66.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6647000000000001
2025-12-18,401810230,HOU,NOP,HOU,NOP,0,70.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.7030000000000001
2025-12-18,401810235,SAC,POR,POR,POR,1,61.0,STRONG,model_pickem,0,0.0,no_market_side,0.6101
2025-12-18,401810228,MIA,BKN,MIA,MIA,1,61.1,STRONG,model_pickem,0,0.0,no_market_side,0.6113999999999999
2025-12-18,401810227,NYK,IND,NYK,NYK,1,51.3,PASS,model_pickem,0,0.0,no_market_side,0.5126
2025-12-18,401810226,ATL,CHA,ATL,CHA,0,59.5,NORMAL,model_pickem,0,0.0,no_market_side,0.5947
2025-12-18,401810225,WAS,SAS,SAS,SAS,1,77.2,ELITE,model_pickem,0,0.0,no_market_side,0.7717
2025-12-18,401810224,LAC,OKC,OKC,OKC,1,78.2,ELITE,model_pickem,0,0.0,no_market_side,0.7819
2025-12-18,401810229,TOR,MIL,TOR,TOR,1,50.6,PASS,model_pickem,0,0.0,no_market_side,0.506
2025-12-19,401810240,OKC,MIN,OKC,MIN,0,53.2,PASS,model_pickem,0,0.0,no_market_side,0.5323
2025-12-19,401810239,CHI,CLE,CLE,CHI,0,72.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.7256
2025-12-19,401810237,PHI,NYK,NYK,PHI,0,79.2,ELITE,model_pickem,0,0.0,no_market_side,0.792
2025-12-19,401810236,MIA,BOS,BOS,BOS,1,78.0,ELITE,model_pickem,0,0.0,no_market_side,0.7802
2025-12-19,401810238,SAS,ATL,SAS,SAS,1,59.1,NORMAL,model_pickem,0,0.0,no_market_side,0.5906
2025-12-20,401810242,DAL,PHI,PHI,PHI,1,52.5,PASS,model_pickem,0,0.0,no_market_side,0.5246
2025-12-20,401810243,BOS,TOR,BOS,BOS,1,71.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.718
2025-12-20,401810244,IND,NOP,IND,NOP,0,58.8,NORMAL,model_pickem,0,0.0,no_market_side,0.5884
2025-12-20,401810245,CHA,DET,DET,DET,1,79.0,ELITE,model_pickem,0,0.0,no_market_side,0.7897
2025-12-20,401810246,WAS,MEM,MEM,WAS,0,77.0,ELITE,model_pickem,0,0.0,no_market_side,0.77
2025-12-20,401810247,PHX,GSW,GSW,GSW,1,72.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.7226
2025-12-20,401810248,ORL,UTA,ORL,ORL,1,70.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7014
2025-12-20,401810249,POR,SAC,POR,POR,1,64.2,STRONG,model_pickem,0,0.0,no_market_side,0.6415
2025-12-20,401810250,LAL,LAC,LAL,LAC,0,71.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7114
2025-12-20,401810241,HOU,DEN,DEN,HOU,0,61.5,STRONG,model_pickem,0,0.0,no_market_side,0.6147
2025-12-21,401810254,SAS,WAS,SAS,SAS,1,77.5,ELITE,model_pickem,0,0.0,no_market_side,0.775
2025-12-21,401810256,HOU,SAC,HOU,SAC,0,70.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.7087
2025-12-21,401810255,MIL,MIN,MIN,MIN,1,74.3,ELITE,model_pickem,0,0.0,no_market_side,0.7428
2025-12-21,401810253,MIA,NYK,NYK,NYK,1,75.2,ELITE,model_pickem,0,0.0,no_market_side,0.7518
2025-12-21,401810251,CHI,ATL,ATL,CHI,0,64.8,STRONG,model_pickem,0,0.0,no_market_side,0.6485
2025-12-21,401810252,TOR,BKN,BKN,BKN,1,64.3,STRONG,model_pickem,0,0.0,no_market_side,0.6425
2025-12-22,401810257,CHA,CLE,CLE,CLE,1,66.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.6618
2025-12-22,401810258,IND,BOS,BOS,BOS,1,72.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7208
2025-12-22,401810259,DAL,NOP,NOP,NOP,1,53.0,PASS,model_pickem,0,0.0,no_market_side,0.5297
2025-12-22,401810260,UTA,DEN,DEN,DEN,1,80.0,ELITE,model_pickem,0,0.0,no_market_side,0.7998
2025-12-22,401810261,MEM,OKC,OKC,OKC,1,75.3,ELITE,model_pickem,0,0.0,no_market_side,0.753
2025-12-22,401810262,ORL,GSW,GSW,GSW,1,58.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5795
2025-12-22,401810263,DET,POR,DET,DET,1,66.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.6686000000000001
2025-12-23,401810277,HOU,LAC,HOU,LAC,0,62.1,STRONG,model_pickem,0,0.0,no_market_side,0.6213
2025-12-23,401810276,DET,SAC,DET,DET,1,71.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.7099
2025-12-23,401810275,ORL,POR,ORL,ORL,1,52.2,PASS,model_pickem,0,0.0,no_market_side,0.5224
2025-12-23,401810274,MEM,UTA,MEM,MEM,1,73.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.7372000000000001
2025-12-23,401810273,LAL,PHX,LAL,PHX,0,57.1,NORMAL,model_pickem,0,0.0,no_market_side,0.5707
2025-12-23,401810272,OKC,SAS,SAS,SAS,1,51.6,PASS,model_pickem,0,0.0,no_market_side,0.5164
2025-12-23,401810271,NYK,MIN,NYK,MIN,0,51.2,PASS,model_pickem,0,0.0,no_market_side,0.5123
2025-12-23,401810270,DEN,DAL,DEN,DAL,0,72.4,PREMIUM,model_pickem,0,0.0,no_market_side,0.7242
2025-12-23,401810269,TOR,MIA,MIA,TOR,0,75.3,ELITE,model_pickem,0,0.0,no_market_side,0.7527
2025-12-23,401810268,MIL,IND,IND,MIL,0,52.6,PASS,model_pickem,0,0.0,no_market_side,0.5261
2025-12-23,401810267,NOP,CLE,CLE,CLE,1,58.7,NORMAL,model_pickem,0,0.0,no_market_side,0.5869
2025-12-23,401810266,CHI,ATL,ATL,CHI,0,53.5,PASS,model_pickem,0,0.0,no_market_side,0.5353
2025-12-23,401810265,BKN,PHI,PHI,BKN,0,62.7,STRONG,model_pickem,0,0.0,no_market_side,0.6272
2025-12-23,401810264,WAS,CHA,CHA,CHA,1,54.2,PASS,model_pickem,0,0.0,no_market_side,0.5419
2025-12-25,401809238,CLE,NYK,NYK,NYK,1,69.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6952
2025-12-25,401809239,SAS,OKC,OKC,SAS,0,77.4,ELITE,model_pickem,0,0.0,no_market_side,0.7738
2025-12-25,401809240,DAL,GSW,GSW,GSW,1,68.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.6871
2025-12-25,401809241,HOU,LAL,HOU,HOU,1,55.2,PASS,model_pickem,0,0.0,no_market_side,0.5516
2025-12-25,401809242,MIN,DEN,DEN,DEN,1,72.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.7219
2025-12-26,401810286,LAC,POR,LAC,LAC,1,54.7,PASS,model_pickem,0,0.0,no_market_side,0.5465
2025-12-26,401810284,PHX,NOP,PHX,PHX,1,58.7,NORMAL,model_pickem,0,0.0,no_market_side,0.5865
2025-12-26,401810283,MIL,MEM,MEM,MEM,1,69.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.6921
2025-12-26,401810282,PHI,CHI,CHI,CHI,1,59.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5899
2025-12-26,401810285,DET,UTA,DET,UTA,0,74.8,ELITE,model_pickem,0,0.0,no_market_side,0.7475
2025-12-26,401810280,TOR,WAS,TOR,WAS,0,65.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.6572
2025-12-26,401810279,CHA,ORL,ORL,CHA,0,66.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.6598
2025-12-26,401810278,MIA,ATL,ATL,MIA,0,61.3,STRONG,model_pickem,0,0.0,no_market_side,0.6128
2025-12-26,401810281,BOS,IND,BOS,BOS,1,70.1,PREMIUM,model_pickem,0,0.0,no_market_side,0.7010000000000001
2025-12-27,401810287,DAL,SAC,DAL,SAC,0,50.3,PASS,model_pickem,0,0.0,no_market_side,0.49660000000000004
2025-12-27,401810288,DEN,ORL,DEN,ORL,0,69.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6946
2025-12-27,401810289,PHX,NOP,PHX,PHX,1,53.6,PASS,model_pickem,0,0.0,no_market_side,0.5362
2025-12-27,401810290,NYK,ATL,NYK,NYK,1,65.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.6557
2025-12-27,401810291,IND,MIA,MIA,MIA,1,58.4,NORMAL,model_pickem,0,0.0,no_market_side,0.5838
2025-12-27,401810292,MIL,CHI,CHI,MIL,0,72.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.728
2025-12-27,401810293,CLE,HOU,HOU,HOU,1,71.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.7158
2025-12-27,401810294,BKN,MIN,MIN,BKN,0,70.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.7034
2025-12-27,401810295,UTA,SAS,SAS,UTA,0,83.1,ELITE,model_pickem,0,0.0,no_market_side,0.8308
2025-12-28,401810300,DET,LAC,LAC,LAC,1,51.5,PASS,model_pickem,0,0.0,no_market_side,0.5149
2025-12-28,401810299,BOS,POR,BOS,POR,0,71.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.719
2025-12-28,401810301,SAC,LAL,LAL,LAL,1,58.2,NORMAL,model_pickem,0,0.0,no_market_side,0.582
2025-12-28,401810297,PHI,OKC,OKC,OKC,1,76.8,ELITE,model_pickem,0,0.0,no_market_side,0.7676
2025-12-28,401810296,GSW,TOR,GSW,TOR,0,70.4,PREMIUM,model_pickem,0,0.0,no_market_side,0.7044
2025-12-28,401810298,MEM,WAS,MEM,WAS,0,72.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.7217
2025-12-29,401810312,DAL,POR,DAL,POR,0,66.0,PREMIUM,model_pickem,0,0.0,no_market_side,0.6605
2025-12-29,401810311,CLE,SAS,SAS,CLE,0,73.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.7349
2025-12-29,401810310,ATL,OKC,OKC,OKC,1,78.7,ELITE,model_pickem,0,0.0,no_market_side,0.7874
2025-12-29,401810308,IND,HOU,HOU,HOU,1,77.2,ELITE,model_pickem,0,0.0,no_market_side,0.772
2025-12-29,401810307,MIN,CHI,MIN,MIN,1,57.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5703
2025-12-29,401810309,NYK,NOP,NYK,NYK,1,64.8,STRONG,model_pickem,0,0.0,no_market_side,0.6483
2025-12-29,401810305,DEN,MIA,DEN,MIA,0,51.0,PASS,model_pickem,0,0.0,no_market_side,0.51
2025-12-29,401810304,GSW,BKN,BKN,GSW,0,51.5,PASS,model_pickem,0,0.0,no_market_side,0.5146
2025-12-29,401810303,PHX,WAS,PHX,PHX,1,67.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.6792
2025-12-29,401810302,MIL,CHA,CHA,MIL,0,58.9,NORMAL,model_pickem,0,0.0,no_market_side,0.5894
2025-12-29,401810306,ORL,TOR,ORL,TOR,0,56.3,PASS,model_pickem,0,0.0,no_market_side,0.5627
2025-12-30,401810313,PHI,MEM,MEM,PHI,0,63.8,STRONG,model_pickem,0,0.0,no_market_side,0.6377
2025-12-30,401810314,BOS,UTA,BOS,BOS,1,71.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.7169
2025-12-30,401810315,DET,LAL,DET,DET,1,55.9,PASS,model_pickem,0,0.0,no_market_side,0.5590999999999999
2025-12-30,401810316,SAC,LAC,LAC,LAC,1,69.4,PREMIUM,model_pickem,0,0.0,no_market_side,0.6937
2025-12-31,401810325,POR,OKC,OKC,OKC,1,78.1,ELITE,model_pickem,0,0.0,no_market_side,0.781
2025-12-31,401810324,WAS,MIL,MIL,WAS,0,67.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6776
2025-12-31,401810323,DEN,TOR,DEN,DEN,1,59.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5897
2025-12-31,401810322,NYK,SAS,SAS,SAS,1,55.3,PASS,model_pickem,0,0.0,no_market_side,0.5529
2025-12-31,401810319,ORL,IND,ORL,ORL,1,54.3,PASS,model_pickem,0,0.0,no_market_side,0.5428999999999999
2025-12-31,401810320,PHX,CLE,CLE,CLE,1,61.1,STRONG,model_pickem,0,0.0,no_market_side,0.6106
2025-12-31,401810318,MIN,ATL,MIN,ATL,0,55.8,PASS,model_pickem,0,0.0,no_market_side,0.5578000000000001
2025-12-31,401810317,GSW,CHA,GSW,GSW,1,62.6,STRONG,model_pickem,0,0.0,no_market_side,0.6262
2025-12-31,401810321,NOP,CHI,CHI,CHI,1,58.4,NORMAL,model_pickem,0,0.0,no_market_side,0.5845
2026-01-01,401810326,HOU,BKN,HOU,HOU,1,51.1,PASS,model_pickem,0,0.0,no_market_side,0.5113
2026-01-01,401810327,MIA,DET,DET,MIA,0,72.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.7252
2026-01-01,401810328,PHI,DAL,DAL,PHI,0,57.7,NORMAL,model_pickem,0,0.0,no_market_side,0.5774
2026-01-01,401810329,BOS,SAC,BOS,BOS,1,69.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.6965
2026-01-01,401810330,UTA,LAC,LAC,LAC,1,67.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.677
2026-01-02,401810340,MEM,LAL,MEM,LAL,0,56.8,PASS,model_pickem,0,0.0,no_market_side,0.5682
2026-01-02,401810339,OKC,GSW,OKC,OKC,1,59.9,NORMAL,model_pickem,0,0.0,no_market_side,0.5988
2026-01-02,401810338,SAC,PHX,PHX,PHX,1,79.1,ELITE,model_pickem,0,0.0,no_market_side,0.7905
2026-01-02,401810337,POR,NOP,POR,POR,1,50.8,PASS,model_pickem,0,0.0,no_market_side,0.5079
2026-01-02,401810336,CHA,MIL,MIL,MIL,1,62.2,STRONG,model_pickem,0,0.0,no_market_side,0.6223
2026-01-02,401810334,ATL,NYK,NYK,ATL,0,72.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.7259
2026-01-02,401810333,DEN,CLE,DEN,CLE,0,54.0,PASS,model_pickem,0,0.0,no_market_side,0.5404
2026-01-02,401810332,BKN,WAS,BKN,WAS,0,57.9,NORMAL,model_pickem,0,0.0,no_market_side,0.5792999999999999
2026-01-02,401810331,SAS,IND,SAS,SAS,1,65.3,PREMIUM,model_pickem,0,0.0,no_market_side,0.6526000000000001
2026-01-02,401810335,ORL,CHI,CHI,CHI,1,53.9,PASS,model_pickem,0,0.0,no_market_side,0.5387
2026-01-03,401810341,MIN,MIA,MIA,MIN,0,53.0,PASS,model_pickem,0,0.0,no_market_side,0.5296
2026-01-03,401810342,PHI,NYK,PHI,PHI,1,54.1,PASS,model_pickem,0,0.0,no_market_side,0.5406
2026-01-03,401810343,ATL,TOR,TOR,TOR,1,53.7,PASS,model_pickem,0,0.0,no_market_side,0.5373
2026-01-03,401810344,CHA,CHI,CHI,CHA,0,60.1,STRONG,model_pickem,0,0.0,no_market_side,0.6012
2026-01-03,401810345,POR,SAS,SAS,POR,0,66.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6646
2026-01-03,401810346,HOU,DAL,HOU,DAL,0,69.7,PREMIUM,model_pickem,0,0.0,no_market_side,0.6975
2026-01-03,401810347,UTA,GSW,GSW,GSW,1,65.5,PREMIUM,model_pickem,0,0.0,no_market_side,0.6546
2026-01-03,401810348,BOS,LAC,BOS,BOS,1,62.0,STRONG,model_pickem,0,0.0,no_market_side,0.62
2026-01-04,401810354,OKC,PHX,OKC,PHX,0,57.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5702
2026-01-04,401810356,MEM,LAL,LAL,LAL,1,53.4,PASS,model_pickem,0,0.0,no_market_side,0.5338
2026-01-04,401810353,MIN,WAS,MIN,MIN,1,67.9,PREMIUM,model_pickem,0,0.0,no_market_side,0.679
2026-01-04,401810355,MIL,SAC,MIL,MIL,1,64.7,STRONG,model_pickem,0,0.0,no_market_side,0.6473
2026-01-04,401810351,DEN,BKN,DEN,BKN,0,59.2,NORMAL,model_pickem,0,0.0,no_market_side,0.5923
2026-01-04,401810350,IND,ORL,ORL,ORL,1,71.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.7116
2026-01-04,401810349,DET,CLE,DET,DET,1,50.1,PASS,model_pickem,0,0.0,no_market_side,0.5013000000000001
2026-01-04,401810352,NOP,MIA,MIA,MIA,1,73.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.7381
2026-01-05,401810363,GSW,LAC,GSW,LAC,0,53.7,PASS,model_pickem,0,0.0,no_market_side,0.5371
2026-01-05,401810362,DEN,PHI,PHI,DEN,0,61.7,STRONG,model_pickem,0,0.0,no_market_side,0.6169
2026-01-05,401810361,CHA,OKC,OKC,CHA,0,75.9,ELITE,model_pickem,0,0.0,no_market_side,0.7593
2026-01-05,401810364,UTA,POR,POR,POR,1,70.2,PREMIUM,model_pickem,0,0.0,no_market_side,0.702
2026-01-05,401810359,ATL,TOR,TOR,TOR,1,55.4,PASS,model_pickem,0,0.0,no_market_side,0.5542
2026-01-05,401810358,CHI,BOS,BOS,BOS,1,74.0,ELITE,model_pickem,0,0.0,no_market_side,0.7403
2026-01-05,401810357,NYK,DET,NYK,DET,0,58.0,NORMAL,model_pickem,0,0.0,no_market_side,0.5798
2026-01-05,401810360,PHX,HOU,HOU,HOU,1,61.4,STRONG,model_pickem,0,0.0,no_market_side,0.6142
2026-01-06,401810365,CLE,IND,CLE,CLE,1,67.8,PREMIUM,model_pickem,0,0.0,no_market_side,0.6776
2026-01-06,401810366,ORL,WAS,ORL,WAS,0,57.8,NORMAL,model_pickem,0,0.0,no_market_side,0.5777
2026-01-06,401810367,SAS,MEM,MEM,MEM,1,53.1,PASS,model_pickem,0,0.0,no_market_side,0.531
2026-01-06,401810368,MIA,MIN,MIN,MIN,1,66.6,PREMIUM,model_pickem,0,0.0,no_market_side,0.6655
