game_id,date,time,season,home_team,away_team,home_score,away_score,total_goals,is_draw,completed,venue_name,odds_over_under,odds_details,odds_data_quality,home_goalie_name,away_goalie_name,home_goalie_id,away_goalie_id,home_goalie_confirmed,away_goalie_confirmed,home_goalie_found,away_goalie_found,goalie_data_quality,date_dt,TARGET_full_game,TARGET_over_55,TARGET_home_over_25,home_elo_pre,away_elo_pre,home_goals_scored_l5,home_goals_allowed_l5,home_goals_scored_l10,home_goals_allowed_l10,home_win_rate_l5,home_win_rate_l10,home_rest_days,away_goals_scored_l5,away_goals_allowed_l5,away_goals_scored_l10,away_goals_allowed_l10,away_win_rate_l5,away_win_rate_l10,away_rest_days,home_goalie_games_started_before,home_goalie_goals_allowed_l3,home_goalie_goals_allowed_l5,home_goalie_goals_allowed_l10,home_goalie_win_rate_l3,home_goalie_win_rate_l5,home_goalie_win_rate_l10,home_goalie_rest_days,home_same_goalie_as_prev_team_game,away_goalie_games_started_before,away_goalie_goals_allowed_l3,away_goalie_goals_allowed_l5,away_goalie_goals_allowed_l10,away_goalie_win_rate_l3,away_goalie_win_rate_l5,away_goalie_win_rate_l10,away_goalie_rest_days,away_same_goalie_as_prev_team_game,h2h_home_win_rate,elo_diff,rest_days_diff,win_rate_l5_diff,win_rate_l10_diff,goals_scored_l5_diff,goals_allowed_l5_diff,goals_scored_l10_diff,goals_allowed_l10_diff,goalie_goals_allowed_l3_diff,goalie_goals_allowed_l5_diff,goalie_goals_allowed_l10_diff,goalie_win_rate_l3_diff,goalie_win_rate_l5_diff,goalie_win_rate_l10_diff,goalie_rest_days_diff,goalie_experience_diff,both_goalies_found,both_goalies_confirmed
401790349,2025-10-04,18:00,2025,0.0,0.0,2,1,3,0,1,Capital One Arena,0.0,0.0,fallback,0.0,0.0,4272888,3151038,0,0,1,1,found_both,2025-10-04,1,0,0,1485.7134220647904,1500.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.5,-14.286577935209607,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
401790350,2025-10-04,11:30,2025,0.0,0.0,4,3,7,0,1,Xfinity Mobile Arena,0.0,0.0,fallback,0.0,0.0,3942459,5111,0,0,1,1,found_both,2025-10-04,1,1,1,1485.7134220647904,1514.2865779352096,3.0,4.0,3.0,4.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.5,-28.573155870419214,0.0,-1.0,-1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
401790351,2025-10-04,13:00,2025,0.0,0.0,4,1,5,0,1,TD Garden,0.0,0.0,fallback,0.0,0.0,4712036,3151297,0,0,1,1,found_both,2025-10-04,1,0,1,1514.2865779352096,1485.7134220647904,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.5,28.573155870419214,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
401790352,2025-10-04,19:00,2025,0.0,0.0,6,4,10,0,1,Delta Center,0.0,0.0,fallback,0.0,0.0,3942065,4697394,0,0,1,1,found_both,2025-10-04,1,1,1,1510.7134220647904,1500.870617659426,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,0,0.5,9.842804405364404,1.0,0.5,0.5,-1.0,-2.0,-1.0,-2.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,4.0,-1.0,1,0
401790353,2025-10-04,18:00,2025,0.0,0.0,7,0,7,0,1,Amerant Bank Arena,0.0,0.0,fallback,0.0,0.0,4587994,3095330,0,0,1,1,found_both,2025-10-04,1,1,1,1489.2865779352096,1510.7134220647904,2.0,5.0,2.0,5.0,0.0,0.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,1.0,-21.426844129580786,0.0,-1.0,-1.0,-3.0,3.0,-3.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,-5.0,1.0,1,0
401790354,2025-10-04,18:00,2025,0.0,0.0,6,5,11,0,1,Little Caesars Arena,0.0,0.0,fallback,0.0,0.0,2590824,5174160,0,0,1,1,found_both,2025-10-04,1,1,1,1514.2865779352096,1485.7134220647904,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,28.573155870419214,0.0,1.0,1.0,2.0,-2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
401790366,2025-10-04,18:00,2025,0.0,0.0,1,3,4,0,1,Bell Centre,0.0,0.0,fallback,0.0,0.0,3942714,3069285,0,0,1,1,found_both,2025-10-04,0,0,0,1500.0,1489.2865779352096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.5,10.713422064790393,-1.0,0.0,0.0,-1.0,-7.0,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
401800983,2025-10-04,18:00,2025,0.0,0.0,0,4,4,0,1,United Center,0.0,0.0,fallback,0.0,0.0,4894729,4736758,0,0,1,1,found_both,2025-10-04,0,0,0,1485.7134220647904,1510.7134220647904,2.0,3.0,2.0,3.0,0.0,0.0,1.0,7.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.5,-25.0,-1.0,-1.0,-1.0,-5.0,2.0,-5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
401801798,2025-10-07,16:00,2025,0.0,0.0,3,2,5,0,1,Amerant Bank Arena,0.0,0.0,fallback,0.0,0.0,5571,4565234,0,0,1,1,found_both,2025-10-07,1,0,1,1500.7608873748197,1472.315523891163,4.5,2.5,4.5,2.5,0.5,0.5,3.0,1.0,3.5,1.0,3.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,0,0.5,28.44536348365682,0.0,0.5,0.5,3.5,-1.0,3.5,-1.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,3.0,-1.0,1,0
401801799,2025-10-07,19:00,2025,0.0,0.0,0,3,3,0,1,Madison Square Garden,0.0,0.0,fallback,0.0,0.0,3151297,4576894,0,0,1,1,found_both,2025-10-07,0,0,0,1475.9930910275539,1524.0069089724461,1.0,3.5,1.0,3.5,0.0,0.0,3.0,5.0,3.5,5.0,3.5,1.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,1,1.0,3.0,3.0,3.0,1.0,1.0,1.0,6.0,0,0.5,-48.01381794489225,-1.0,-1.0,-1.0,-4.0,0.0,-4.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-3.0,0.0,1,0
401801800,2025-10-07,21:30,2025,0.0,0.0,1,4,5,0,1,crypto.com Arena,0.0,0.0,fallback,0.0,0.0,2610321,5622,0,0,1,1,found_both,2025-10-07,0,0,0,1500.8886797615821,1478.9489530252972,3.0,3.0,3.0,3.0,0.5,0.5,3.0,1.5,2.5,1.5,2.5,0.0,0.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1,1.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0,0.5,21.93972673628491,0.0,0.5,0.5,1.5,0.5,1.5,0.5,2.0,2.0,2.0,1.0,1.0,1.0,-3.0,0.0,1,0
401802355,2025-10-08,18:00,2025,0.0,0.0,5,2,7,0,1,Scotiabank Arena,0.0,0.0,fallback,0.0,0.0,3067313,3942714,0,0,1,1,found_both,2025-10-08,1,1,1,1475.9930910275539,1485.3376249099124,3.0,4.5,3.0,4.5,0.0,0.0,4.0,1.0,3.0,1.0,3.0,0.0,0.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,6.0,0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,1,0.5,-9.344533882358519,0.0,0.0,0.0,2.0,1.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0
401802356,2025-10-08,18:30,2025,0.0,0.0,1,3,4,0,1,Capital One Arena,0.0,0.0,fallback,0.0,0.0,4272888,4712036,0,0,1,1,found_both,2025-10-08,0,0,0,1496.9330348092783,1524.0069089724461,1.5,2.0,1.5,2.0,0.5,0.5,4.0,3.5,1.0,3.5,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,1.0,-27.07387416316783,0.0,-0.5,-0.5,-2.0,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
401802357,2025-10-08,21:00,2025,0.0,0.0,3,4,7,0,1,Rogers Place,0.0,0.0,fallback,0.0,0.0,4268767,4587952,0,0,1,1,found_both,2025-10-08,0,1,1,1479.4437735298452,1471.9330348092783,2.0,3.5,2.0,3.5,0.0,0.0,5.0,2.5,6.5,2.5,6.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,1,0.5,7.510738720566906,0.0,0.0,0.0,-0.5,-3.0,-0.5,-3.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,2.0,-1.0,1,0
401802358,2025-10-08,21:00,2025,0.0,0.0,5,6,11,0,1,T-Mobile Arena,0.0,0.0,fallback,0.0,0.0,3939714,3036851,0,0,1,1,found_both,2025-10-08,0,1,1,1495.5562264701548,1485.836805486361,1.5,2.5,1.5,2.5,0.5,0.5,5.0,2.3333333333333335,3.3333333333333335,2.3333333333333335,3.3333333333333335,0.3333333333333333,0.3333333333333333,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,1,1.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0,0.5,9.719420983793725,4.0,0.16666666666666669,0.16666666666666669,-0.8333333333333335,-0.8333333333333335,-0.8333333333333335,-0.8333333333333335,2.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,1,0
401802359,2025-10-09,18:00,2025,0.0,0.0,4,3,7,0,1,TD Garden,0.0,0.0,fallback,0.0,0.0,3069266,4894729,0,0,1,1,found_both,2025-10-09,1,1,1,1537.3305475593595,1462.5908221521458,3.3333333333333335,1.0,3.3333333333333335,1.0,1.0,1.0,1.0,1.3333333333333333,3.3333333333333335,1.3333333333333333,3.3333333333333335,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,0,0.5,74.73972540721365,-1.0,1.0,1.0,2.0,-2.3333333333333335,2.0,-2.3333333333333335,-3.0,-3.0,-3.0,1.0,1.0,1.0,2.0,0.0,1,0
