game_id,date,time,season,home_team,away_team,home_starting_pitcher,away_starting_pitcher,home_starting_pitcher_id,away_starting_pitcher_id,pitcher_source,pitcher_data_available,home_runs_total,away_runs_total,home_r1,away_r1,home_r2,away_r2,home_r3,away_r3,home_r4,away_r4,home_r5,away_r5,home_runs_f5,away_runs_f5,attendance,odds_details,odds_over_under,odds_data_quality,home_is_favorite,home_hits,away_hits,status_completed,status_state,status_description,status_detail,home_starting_pitcher_ip,away_starting_pitcher_ip,home_starting_pitcher_er,away_starting_pitcher_er,home_starting_pitcher_hits,away_starting_pitcher_hits,home_starting_pitcher_bb,away_starting_pitcher_bb,home_starting_pitcher_k,away_starting_pitcher_k,home_starting_pitcher_hr,away_starting_pitcher_hr,pitcher_stats_available,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,market_source,competition_id
809558,2025-05-17,19:00,2025,MVA,AGS,Jeremy Rhoades,,,,lmb_official_calendar,0,3,1,1,1,1,0,1,0,0,0,0,0,3,1,0,No Line,0.0,none,-1,7,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809558
809736,2025-05-17,19:00,2025,CAM,QRO,Miller Hogan,Aríel Miranda,,,lmb_official_calendar,1,8,5,0,2,1,0,0,1,2,0,2,1,5,4,0,No Line,0.0,none,-1,9,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809736
810014,2025-05-17,19:00,2025,LEO,MEX,Lisalverto Bonilla,Zac Grotz,,,lmb_official_calendar,1,12,14,0,1,0,3,0,1,1,0,1,3,2,8,0,No Line,0.0,none,-1,15,20,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810014
809129,2025-05-18,19:00,2025,JAL,CHI,,Devin Smeltzer,,,lmb_official_calendar,0,6,1,1,1,0,0,3,0,0,0,0,0,4,1,0,No Line,0.0,none,-1,15,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809129
809227,2025-05-18,19:00,2025,VER,TAB,Esmil Rogers,Jose Samayoa,,,lmb_official_calendar,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,No Line,0.0,none,-1,8,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809227
809275,2025-05-18,19:00,2025,TIJ,DUR,Julio Teheran,Jake Thompson,,,lmb_official_calendar,1,9,2,0,0,2,0,2,0,0,0,1,2,5,2,0,No Line,0.0,none,-1,14,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809275
809369,2025-05-18,19:00,2025,OAX,PUE,Sal Romano,Fernando Lozano,,,lmb_official_calendar,1,8,4,0,0,1,0,3,1,0,0,1,3,5,4,0,No Line,0.0,none,-1,14,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809369
809460,2025-05-18,19:00,2025,TIG,YUC,Kobe Foster,Yoanner Negrin,,,lmb_official_calendar,1,3,5,3,0,0,0,0,0,0,0,0,3,3,3,0,No Line,0.0,none,-1,8,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809460
809509,2025-05-18,19:00,2025,MTY,LAR,Stephen Tarpley,Brandon Brennan,,,lmb_official_calendar,1,7,4,0,0,0,0,0,1,2,2,0,0,2,3,0,No Line,0.0,none,-1,6,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809509
809555,2025-05-18,19:00,2025,MVA,AGS,,,,,lmb_official_calendar,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,0,No Line,0.0,none,-1,3,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809555
809557,2025-05-18,19:00,2025,MVA,AGS,Wilmer Rios,Deylen Miley,,,lmb_official_calendar,1,2,3,0,1,0,0,2,0,0,0,0,0,2,1,0,No Line,0.0,none,-1,4,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809557
809735,2025-05-18,19:00,2025,CAM,QRO,Ljay Newsome,Dalton Rodriguez,,,lmb_official_calendar,1,4,10,0,0,1,0,0,2,2,1,1,3,4,6,0,No Line,0.0,none,-1,7,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809735
809829,2025-05-18,19:00,2025,SLT,LAG,,,,,lmb_official_calendar,0,6,5,3,1,0,0,0,2,0,2,2,0,5,5,0,No Line,0.0,none,-1,10,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809829
809830,2025-05-18,19:00,2025,SLT,LAG,Manny Barreda,Travis Lakins,,,lmb_official_calendar,1,2,13,0,2,1,3,0,2,0,0,1,2,2,9,0,No Line,0.0,none,-1,9,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809830
810009,2025-05-18,19:00,2025,LEO,MEX,Adam Wolf,Dan Straily,,,lmb_official_calendar,1,6,10,0,0,2,1,1,0,1,2,2,2,6,5,0,No Line,0.0,none,-1,8,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810009
809511,2025-05-19,19:00,2025,MTY,LAR,Nolan Kingham,Daniel Mengden,,,lmb_official_calendar,1,4,6,1,0,0,0,0,3,1,0,1,0,3,3,0,No Line,0.0,none,-1,10,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809511
809126,2025-05-20,19:00,2025,JAL,MTY,Stephen Gonsalves,,,,lmb_official_calendar,0,6,15,0,0,1,4,4,1,0,0,0,0,5,5,0,No Line,0.0,none,-1,14,18,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809126
809317,2025-05-20,19:00,2025,DUR,SLT,Oscar De La Cruz,Zach Mort,,,lmb_official_calendar,1,8,13,0,2,1,2,4,1,0,0,0,2,5,7,0,No Line,0.0,none,-1,8,18,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809317
809366,2025-05-20,19:00,2025,OAX,VER,Radhames Liz,Tyler Alexander,,,lmb_official_calendar,1,8,7,0,0,1,4,0,0,1,1,0,0,2,5,0,No Line,0.0,none,-1,10,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809366
809413,2025-05-20,19:00,2025,CHI,LAG,Caleb Smith,Grant Gavin,,,lmb_official_calendar,1,5,9,0,1,0,0,0,0,0,2,1,2,1,5,0,No Line,0.0,none,-1,10,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809413
809461,2025-05-20,19:00,2025,TIG,PUE,Carl Edwards Jr.,Victor Vargas,,,lmb_official_calendar,1,5,1,2,1,0,0,0,0,2,0,1,0,5,1,0,No Line,0.0,none,-1,7,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809461
809606,2025-05-20,19:00,2025,LAR,MVA,Nate Antone,Austin Warner,,,lmb_official_calendar,1,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,No Line,0.0,none,-1,11,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809606
809695,2025-05-20,19:00,2025,AGS,TIJ,Elniery García,Matt Dermody,,,lmb_official_calendar,1,2,5,0,1,1,1,0,0,0,0,0,0,1,2,0,No Line,0.0,none,-1,10,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809695
809883,2025-05-20,19:00,2025,YUC,MEX,Logan Ondrusek,Justin Courtney,,,lmb_official_calendar,1,6,10,0,0,0,2,0,0,3,2,2,0,5,4,0,No Line,0.0,none,-1,8,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809883
809962,2025-05-20,19:00,2025,TAB,CAM,Yoennis Yera,Domingo Acevedo,,,lmb_official_calendar,1,4,3,1,0,0,1,0,0,0,0,0,0,1,1,0,No Line,0.0,none,-1,7,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809962
810012,2025-05-20,19:00,2025,LEO,QRO,Collin Wiles,Fredy Quintero,,,lmb_official_calendar,1,5,6,0,2,2,0,1,0,0,3,1,0,4,5,0,No Line,0.0,none,-1,9,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810012
809130,2025-05-21,19:00,2025,JAL,MTY,Dereck Rodríguez,Tyler Viza,,,lmb_official_calendar,1,7,16,0,0,0,0,2,1,1,0,2,0,5,1,0,No Line,0.0,none,-1,12,20,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809130
809314,2025-05-21,19:00,2025,DUR,SLT,Felix Doubront,Kurt Heyer,,,lmb_official_calendar,1,9,5,0,0,0,0,0,0,0,1,4,2,4,3,0,No Line,0.0,none,-1,14,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809314
809367,2025-05-21,19:00,2025,OAX,VER,Jake Faria,David Reyes,,,lmb_official_calendar,1,12,6,0,0,2,2,1,3,0,0,0,0,3,5,0,No Line,0.0,none,-1,16,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809367
809414,2025-05-21,19:00,2025,CHI,LAG,Sergio Rodriguez,Ricardo Sanchez,,,lmb_official_calendar,1,25,6,4,0,11,3,1,1,0,2,6,0,22,6,0,No Line,0.0,none,-1,33,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809414
809465,2025-05-21,19:00,2025,TIG,PUE,Steven Moyers,Angel Sanchez,,,lmb_official_calendar,1,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,No Line,0.0,none,-1,6,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809465
809608,2025-05-21,19:00,2025,LAR,MVA,Drew Strotman,Christian Young,,,lmb_official_calendar,1,9,0,0,0,0,0,0,0,4,0,0,0,4,0,0,No Line,0.0,none,-1,13,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809608
809697,2025-05-21,19:00,2025,AGS,TIJ,Ronald Medrano,Ben Braymer,,,lmb_official_calendar,1,7,8,4,1,1,1,0,0,0,2,0,0,5,4,0,No Line,0.0,none,-1,12,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809697
809884,2025-05-21,19:00,2025,YUC,MEX,Huascar Ynoa,Ricardo Pinto,,,lmb_official_calendar,1,2,8,0,1,0,0,0,2,0,0,0,0,0,3,0,No Line,0.0,none,-1,5,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809884
809964,2025-05-21,19:00,2025,TAB,CAM,Jeff Kinley,Yunesky Maya,,,lmb_official_calendar,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,No Line,0.0,none,-1,7,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809964
810013,2025-05-21,19:00,2025,LEO,QRO,Faustino Carrera,Andy Otero,,,lmb_official_calendar,1,11,3,6,0,0,0,1,2,0,1,0,0,7,3,0,No Line,0.0,none,-1,15,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810013
809127,2025-05-22,19:00,2025,JAL,MTY,Eduardo Vera,César Vargas,,,lmb_official_calendar,1,7,6,1,0,0,0,3,0,1,0,0,4,5,4,0,No Line,0.0,none,-1,12,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809127
809313,2025-05-22,19:00,2025,DUR,SLT,Jake Walters,Cristofer Ogando,,,lmb_official_calendar,1,10,5,8,0,0,0,0,4,2,0,0,0,10,4,0,No Line,0.0,none,-1,9,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809313
809368,2025-05-22,19:00,2025,OAX,VER,Kyle Funkhouser,Dinelson Lamet,,,lmb_official_calendar,1,8,7,0,1,0,0,0,1,2,1,1,0,3,3,0,No Line,0.0,none,-1,12,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809368
809412,2025-05-22,19:00,2025,CHI,LAG,Gabriel Ponce,Jaime Barria,,,lmb_official_calendar,1,2,11,1,0,0,0,1,0,0,0,0,1,2,1,0,No Line,0.0,none,-1,9,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809412
809466,2025-05-22,19:00,2025,TIG,PUE,Darel Torres,Luis De Avila,,,lmb_official_calendar,1,6,5,0,0,0,0,0,2,0,0,0,1,0,3,0,No Line,0.0,none,-1,9,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809466
809607,2025-05-22,19:00,2025,LAR,MVA,Junior Guerra,Jorge Tavarez,,,lmb_official_calendar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Line,0.0,none,-1,9,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809607
809687,2025-05-22,19:00,2025,AGS,TIJ,Alex Scherff,Caleb Baragar,,,lmb_official_calendar,1,13,9,3,6,4,3,2,0,2,0,0,0,11,9,0,No Line,0.0,none,-1,16,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809687
809871,2025-05-22,19:00,2025,YUC,MEX,César Valdez,Zac Grotz,,,lmb_official_calendar,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,No Line,0.0,none,-1,6,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809871
809965,2025-05-22,19:00,2025,TAB,CAM,Tyler Danish,Yunesky Maya,,,lmb_official_calendar,1,8,1,0,0,0,0,2,0,3,0,0,0,5,0,0,No Line,0.0,none,-1,12,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809965
810015,2025-05-22,19:00,2025,LEO,QRO,Josimar Cousin,Ronald Bolaños,,,lmb_official_calendar,1,10,4,4,0,0,0,5,2,0,0,0,1,9,3,0,No Line,0.0,none,-1,14,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,810015
809175,2025-05-23,19:00,2025,QRO,OAX,Aríel Miranda,Alemao Hernandez,,,lmb_official_calendar,1,3,9,0,0,0,0,0,0,0,5,0,1,0,6,0,No Line,0.0,none,-1,10,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809175
809226,2025-05-23,19:00,2025,VER,LEO,Orlando Lara,Derek West,,,lmb_official_calendar,1,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,No Line,0.0,none,-1,7,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809226
809315,2025-05-23,19:00,2025,DUR,LAR,Aaron Brooks,Brandon Brennan,,,lmb_official_calendar,1,4,5,0,1,0,0,0,0,0,0,1,0,1,1,0,No Line,0.0,none,-1,11,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809315
809416,2025-05-23,19:00,2025,CHI,AGS,Wily Peralta,Deylen Miley,,,lmb_official_calendar,1,3,4,2,0,0,1,0,1,0,0,0,0,2,2,0,No Line,0.0,none,-1,10,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809416
809559,2025-05-23,19:00,2025,MVA,SLT,Jeremy Rhoades,Zach Mort,,,lmb_official_calendar,1,3,2,2,2,0,0,0,0,0,0,0,0,2,2,0,No Line,0.0,none,-1,5,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809559
809643,2025-05-23,19:00,2025,MEX,TIG,Dan Straily,Ronnie Williams,,,lmb_official_calendar,1,6,12,0,5,3,2,1,1,0,0,0,0,4,8,0,No Line,0.0,none,-1,13,18,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809643
809876,2025-05-23,19:00,2025,YUC,TAB,Jose Torres,Raul Carrillo,,,lmb_official_calendar,1,2,7,0,0,0,1,2,0,0,0,0,0,2,1,0,No Line,0.0,none,-1,8,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809876
809921,2025-05-23,19:00,2025,LAG,JAL,Travis Lakins,Elian Leyva,,,lmb_official_calendar,1,7,6,1,2,2,0,0,0,0,0,0,1,3,3,0,No Line,0.0,none,-1,9,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809921
809174,2025-05-24,19:00,2025,QRO,OAX,Dalton Rodriguez,Sal Romano,,,lmb_official_calendar,1,3,5,0,0,2,0,0,0,0,2,1,3,3,5,0,No Line,0.0,none,-1,6,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809174
809225,2025-05-24,19:00,2025,VER,LEO,Esmil Rogers,Adam Wolf,,,lmb_official_calendar,1,9,6,0,0,2,0,4,2,0,0,0,0,6,2,0,No Line,0.0,none,-1,13,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809225
809274,2025-05-24,19:00,2025,TIJ,MTY,Jorge Perez,,,,lmb_official_calendar,0,5,3,0,0,0,0,0,0,0,1,3,0,3,1,0,No Line,0.0,none,-1,7,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809274
809312,2025-05-24,19:00,2025,DUR,LAR,Jake Thompson,Daniel Mengden,,,lmb_official_calendar,1,17,11,3,0,0,3,2,3,3,3,0,2,8,11,0,No Line,0.0,none,-1,19,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809312
809417,2025-05-24,19:00,2025,CHI,AGS,Devin Smeltzer,Tucker Smith,,,lmb_official_calendar,1,7,6,0,0,0,0,0,0,0,0,1,0,1,0,0,No Line,0.0,none,-1,14,18,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809417
809560,2025-05-24,19:00,2025,MVA,SLT,Wilmer Rios,Manny Barreda,,,lmb_official_calendar,1,11,8,0,0,0,0,1,3,0,1,0,1,1,5,0,No Line,0.0,none,-1,9,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809560
809644,2025-05-24,19:00,2025,MEX,TIG,Deolis Guerra,Kobe Foster,,,lmb_official_calendar,1,17,1,0,0,1,1,2,0,2,0,2,0,7,1,0,No Line,0.0,none,-1,20,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809644
809776,2025-05-24,19:00,2025,PUE,CAM,,,,,lmb_official_calendar,0,14,1,3,0,0,0,1,1,4,0,5,0,13,1,0,No Line,0.0,none,-1,18,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809776
809780,2025-05-24,19:00,2025,PUE,CAM,Fernando Lozano,,,,lmb_official_calendar,0,7,11,1,0,1,1,0,0,0,1,5,4,7,6,0,No Line,0.0,none,-1,9,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809780
809870,2025-05-24,19:00,2025,YUC,TAB,Yoanner Negrin,Jose Samayoa,,,lmb_official_calendar,1,10,9,0,0,7,3,1,0,0,0,0,0,8,3,0,No Line,0.0,none,-1,17,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809870
809924,2025-05-24,19:00,2025,LAG,JAL,Aldo Montes,Dovydas Neverauskas,,,lmb_official_calendar,1,5,3,0,1,0,0,0,0,1,0,3,0,4,1,0,No Line,0.0,none,-1,7,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809924
809178,2025-05-25,19:00,2025,QRO,OAX,Fredy Quintero,Radhames Liz,,,lmb_official_calendar,1,14,12,4,0,1,0,0,3,0,2,2,2,7,7,0,No Line,0.0,none,-1,19,18,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809178
809224,2025-05-25,19:00,2025,VER,LEO,Tyler Alexander,Adrian Almeida,,,lmb_official_calendar,1,16,2,2,0,0,0,7,0,2,0,0,1,11,1,0,No Line,0.0,none,-1,14,2,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809224
809273,2025-05-25,19:00,2025,TIJ,MTY,Julio Teheran,,,,lmb_official_calendar,0,5,8,0,0,1,0,3,1,1,0,0,1,5,2,0,No Line,0.0,none,-1,9,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809273
809308,2025-05-25,19:00,2025,DUR,LAR,,Nate Antone,,,lmb_official_calendar,0,13,20,0,2,0,1,3,6,0,2,1,1,4,12,0,No Line,0.0,none,-1,15,28,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809308
809418,2025-05-25,19:00,2025,CHI,AGS,Max Castillo,Ronald Medrano,,,lmb_official_calendar,1,6,4,0,0,0,0,0,0,2,0,1,0,3,0,0,No Line,0.0,none,-1,13,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809418
809550,2025-05-25,19:00,2025,MVA,SLT,Austin Warner,Cam Alldred,,,lmb_official_calendar,1,4,12,0,0,0,4,2,0,1,0,0,4,3,8,0,No Line,0.0,none,-1,9,19,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809550
809640,2025-05-25,19:00,2025,MEX,TIG,Justin Courtney,Carl Edwards Jr.,,,lmb_official_calendar,1,3,2,1,0,0,0,0,0,0,1,0,0,1,1,0,No Line,0.0,none,-1,9,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809640
809781,2025-05-25,19:00,2025,PUE,CAM,Victor Vargas,,,,lmb_official_calendar,0,5,9,0,0,2,2,0,0,2,0,1,2,5,4,0,No Line,0.0,none,-1,7,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809781
809872,2025-05-25,19:00,2025,YUC,TAB,Logan Ondrusek,Yoennis Yera,,,lmb_official_calendar,1,6,8,2,0,0,0,1,3,0,0,1,1,4,4,0,No Line,0.0,none,-1,15,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809872
809923,2025-05-25,19:00,2025,LAG,JAL,Grant Gavin,Stephen Gonsalves,,,lmb_official_calendar,1,8,5,3,2,1,0,0,0,0,1,1,1,5,4,0,No Line,0.0,none,-1,12,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809923
809272,2025-05-26,19:00,2025,TIJ,MTY,Matt Dermody,Manny Banuelos,,,lmb_official_calendar,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Line,0.0,none,-1,7,4,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809272
809170,2025-05-27,19:00,2025,QRO,VER,,David Reyes,,,lmb_official_calendar,0,11,5,2,0,5,2,3,0,1,0,0,2,11,4,0,No Line,0.0,none,-1,11,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809170
809271,2025-05-27,19:00,2025,TIJ,LAR,Ben Braymer,Drew Strotman,,,lmb_official_calendar,1,1,6,1,0,0,0,0,0,0,2,0,1,1,3,0,No Line,0.0,none,-1,1,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809271
809364,2025-05-27,19:00,2025,OAX,MEX,Jake Faria,Ricardo Pinto,,,lmb_official_calendar,1,7,9,1,6,2,0,4,2,0,0,0,0,7,8,0,No Line,0.0,none,-1,11,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809364
809462,2025-05-27,19:00,2025,TIG,LEO,Steven Moyers,Faustino Carrera,,,lmb_official_calendar,1,5,2,0,0,1,0,0,1,0,0,3,1,4,2,0,No Line,0.0,none,-1,9,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809462
809502,2025-05-27,19:00,2025,MTY,MVA,Jared Lakind,Christian Young,,,lmb_official_calendar,1,5,8,2,5,0,0,0,0,0,1,1,0,3,6,0,No Line,0.0,none,-1,10,15,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809502
809690,2025-05-27,19:00,2025,AGS,JAL,Elniery García,Dereck Rodríguez,,,lmb_official_calendar,1,9,11,2,0,0,0,2,0,4,0,0,0,8,0,0,No Line,0.0,none,-1,18,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809690
809737,2025-05-27,19:00,2025,CAM,YUC,Sean Nolin,Huascar Ynoa,,,lmb_official_calendar,1,7,11,3,1,0,1,0,2,0,1,0,0,3,5,0,No Line,0.0,none,-1,10,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809737
809828,2025-05-27,19:00,2025,SLT,CHI,Kurt Heyer,Caleb Smith,,,lmb_official_calendar,1,9,8,0,0,0,4,0,1,0,0,0,1,0,6,0,No Line,0.0,none,-1,13,12,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809828
809916,2025-05-27,19:00,2025,LAG,DUR,Ricardo Sanchez,Felix Doubront,,,lmb_official_calendar,1,3,1,0,0,0,0,1,1,1,0,0,0,2,1,0,No Line,0.0,none,-1,7,3,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809916
809966,2025-05-27,19:00,2025,TAB,PUE,Jeff Kinley,Vladimir Gutierrez,,,lmb_official_calendar,1,7,2,0,0,0,2,0,0,1,0,1,0,2,2,0,No Line,0.0,none,-1,12,5,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809966
809172,2025-05-28,19:00,2025,QRO,VER,,Dinelson Lamet,,,lmb_official_calendar,0,4,6,0,1,1,3,1,0,1,0,0,0,3,4,0,No Line,0.0,none,-1,6,11,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809172
809270,2025-05-28,19:00,2025,TIJ,LAR,Teddy Stankiewicz,Junior Guerra,,,lmb_official_calendar,1,7,6,1,1,0,0,0,0,0,0,0,0,1,1,0,No Line,0.0,none,-1,10,9,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809270
809363,2025-05-28,19:00,2025,OAX,MEX,Kyle Funkhouser,Zac Grotz,,,lmb_official_calendar,1,6,4,0,1,0,2,1,0,5,0,0,0,6,3,0,No Line,0.0,none,-1,11,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809363
809464,2025-05-28,19:00,2025,TIG,LEO,Darel Torres,Josimar Cousin,,,lmb_official_calendar,1,6,12,0,1,1,0,3,0,0,4,1,4,5,9,0,No Line,0.0,none,-1,11,13,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809464
809496,2025-05-28,19:00,2025,MTY,MVA,César Vargas,Jorge Tavarez,,,lmb_official_calendar,1,2,3,0,2,2,0,0,1,0,0,0,0,2,3,0,No Line,0.0,none,-1,4,6,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809496
809692,2025-05-28,19:00,2025,AGS,JAL,Ramón Rosso,Eduardo Vera,,,lmb_official_calendar,1,0,3,0,2,0,0,0,0,0,1,0,0,0,3,0,No Line,0.0,none,-1,5,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809692
809738,2025-05-28,19:00,2025,CAM,YUC,Yunesky Maya,César Valdez,,,lmb_official_calendar,1,20,8,5,0,3,0,5,0,0,4,5,1,18,5,0,No Line,0.0,none,-1,19,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809738
809826,2025-05-28,19:00,2025,SLT,CHI,Cristofer Ogando,Gabriel Ponce,,,lmb_official_calendar,1,5,10,0,5,0,0,0,1,4,0,0,0,4,6,0,No Line,0.0,none,-1,10,14,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809826
809917,2025-05-28,19:00,2025,LAG,DUR,Jaime Barria,Jake Walters,,,lmb_official_calendar,1,5,3,2,0,3,0,0,0,0,0,0,3,5,3,0,No Line,0.0,none,-1,8,8,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809917
809968,2025-05-28,19:00,2025,TAB,PUE,Tyler Danish,Angel Sanchez,,,lmb_official_calendar,1,4,9,0,3,1,0,0,0,0,5,0,1,1,9,0,No Line,0.0,none,-1,10,16,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809968
809171,2025-05-29,19:00,2025,QRO,VER,,Orlando Lara,,,lmb_official_calendar,0,8,5,2,0,0,0,0,1,2,0,0,2,4,3,0,No Line,0.0,none,-1,11,7,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809171
809268,2025-05-29,19:00,2025,TIJ,LAR,Jorge Perez,Brandon Brennan,,,lmb_official_calendar,1,1,14,0,0,0,3,0,2,1,4,0,0,1,9,0,No Line,0.0,none,-1,6,18,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809268
809458,2025-05-29,19:00,2025,TIG,LEO,Ronnie Williams,Aaron Shortridge,,,lmb_official_calendar,1,1,7,0,1,0,1,0,0,0,3,0,1,0,6,0,No Line,0.0,none,-1,9,10,1,post,Final,Final,,,,,,,,,,,,,0,,,,,,none,809458
