split_id,market_key,train_start,train_end,calib_start,calib_end,test_start,test_end,train_rows,calib_rows,test_rows,ensemble_xgb_weight,ensemble_lgbm_weight,ensemble_rf_weight,publish_threshold,prob_shrink,calib_accuracy,calib_coverage,published_calib_accuracy,published_calib_coverage,used_fallback,fallback_penalty,missing_pitcher_penalty,missing_pitchers_rate_calib,regime_calibrators,selection_objective,calibrator_mode,stacking_mode,bayes_strength,bayes_prior,prob_shift,global_selection_accuracy,global_selection_brier,global_selection_logloss,threshold_objective,calib_roi_per_bet,calib_total_return_units,calib_priced_rows,calib_priced_coverage,calib_mean_ev_edge,roi_min_edge,meta_gate_enabled,meta_gate_threshold,meta_gate_base_accuracy,meta_gate_final_accuracy,meta_gate_base_coverage,meta_gate_final_coverage,momentum_penalty_mean_calib,momentum_penalty_active_rate_calib,vol_norm_enabled,vol_norm_alpha,vol_norm_threshold_bonus_cap,vol_norm_mean_calib,vol_norm_high_rate_calib,vol_norm_threshold_bonus_mean_calib,vol_norm_mean_test,vol_norm_high_rate_test,vol_decision_enabled,vol_decision_beta,vol_decision_center,vol_decision_max_shift,vol_decision_acc_calib,vol_decision_mean_test_threshold,reliability_enabled,reliability_mean_calib,reliability_low_rate_calib,reliability_conflict_rate_calib,reliability_side_shift_mean_calib,reliability_mean_test,reliability_low_rate_test,reliability_conflict_rate_test,reliability_side_shift_mean_test,missing_pitchers_rate_test,test_accuracy_at_050,test_accuracy_dynamic_decision,test_brier,test_logloss,test_auc,published_test_accuracy,published_test_coverage
20,f5,2024-02-23,2024-05-21,2024-05-22,2024-05-28,2024-05-29,2024-05-29,1166,92,16,0.35,0.65,0.0,0.61,0.0,0.7333333333333333,0.16304347826086957,0.0,0.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.40217391304347827,0.0,0.5978260869565217,0.24005767378446147,0.6730947594416453,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0051847826086956535,0.6847826086956522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5978260869565217,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.6875,0.22150284521202143,0.6354659058191019,0.5454545454545455,0.0,0.0
21,f5,2024-02-23,2024-05-24,2024-05-25,2024-05-31,2024-06-01,2024-06-01,1203,94,15,0.2,0.8,0.0,0.62,0.0,0.6111111111111112,0.19148936170212766,0.0,0.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.3829787234042553,0.0,0.6170212765957447,0.2362783355518157,0.6654454818848871,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0047765957446808515,0.6276595744680851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6170212765957447,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.27157932410405927,0.7373889235851724,0.3392857142857143,0.0,0.0
22,f5,2024-02-23,2024-05-27,2024-05-28,2024-06-03,2024-06-04,2024-06-04,1243,92,15,0.2,0.8,0.0,0.63,0.0,0.75,0.17391304347826086,1.0,0.03260869565217391,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.40217391304347827,0.0,0.5978260869565217,0.23719157126449522,0.6670742113520652,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004750000000000001,0.6847826086956522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5978260869565217,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.20787326506706164,0.6074245248868722,0.6590909090909091,1.0,0.06666666666666667
23,f5,2024-02-23,2024-05-30,2024-05-31,2024-06-06,2024-06-07,2024-06-07,1282,92,14,0.2,0.8,0.0,0.59,0.0,0.7,0.10869565217391304,0.6666666666666666,0.03260869565217391,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4673913043478261,0.0,0.5652173913043478,0.2440360527702638,0.6811290687589137,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005380434782608696,0.782608695652174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5652173913043478,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.24675289927997016,0.6865581790009816,0.4222222222222223,0.0,0.0
24,f5,2024-02-23,2024-06-02,2024-06-03,2024-06-09,2024-06-10,2024-06-10,1327,91,7,0.65,0.35,0.0,0.6,0.0,0.6363636363636364,0.12087912087912088,0.0,0.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.4175824175824176,0.0,0.5824175824175825,0.24252537662234178,0.678103360464927,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004813186813186814,0.7032967032967034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5824175824175825,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.24587137195930792,0.6848901359010465,0.3333333333333333,0.0,0.0
25,f5,2024-02-23,2024-06-05,2024-06-06,2024-06-12,2024-06-13,2024-06-13,1364,91,11,0.5,0.5,0.0,0.57,0.0,0.7,0.10989010989010989,0.5,0.02197802197802198,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.43956043956043955,0.0,0.5604395604395604,0.24614965648737555,0.6854231208183927,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0049780219780219785,0.6593406593406593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5604395604395604,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.23800970962045032,0.6690864933784242,0.3571428571428571,0.5,0.18181818181818182
26,f5,2024-02-23,2024-06-08,2024-06-09,2024-06-15,2024-06-16,2024-06-16,1403,92,16,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0.015,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.4891304347826087,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2529520010574998,0.6990527666517974,0.7083333333333333,0.0,0.0
27,f5,2024-02-23,2024-06-11,2024-06-12,2024-06-18,2024-06-19,2024-06-19,1440,95,15,0.65,0.35,0.0,0.6,0.0,0.8,0.10526315789473684,0.0,0.0,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.5368421052631579,0.0,0.5263157894736842,0.24221834393818545,0.6774279886939341,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004831578947368422,0.6736842105263158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5263157894736842,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2658544824524021,0.725250144140854,0.46,0.0,0.0
28,f5,2024-02-23,2024-06-14,2024-06-15,2024-06-21,2024-06-22,2024-06-22,1481,92,15,0.5,0.5,0.0,0.55,0.0,0.7586206896551724,0.31521739130434784,0.7777777777777778,0.29347826086956524,0,0.0,0.08,0.0,0,publish_quality,global_lr,none,0.0,0.532608695652174,0.0,0.5,0.24585655317592583,0.684782911383614,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004554347826086957,0.6956521739130435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.23967383152852284,0.6723829867681521,0.2222222222222222,1.0,0.06666666666666667
29,f5,2024-02-23,2024-06-17,2024-06-18,2024-06-24,2024-06-25,2024-06-25,1520,94,14,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0.015,0.08,0.0,0,fallback_default,global_lr,none,0.0,0.5212765957446809,0.0,0.0,0.0,0.0,fallback_default,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6428571428571429,0.24661351959079586,0.6863756346645203,0.33333333333333337,0.0,0.0
