game_id,date,time,season,home_team,away_team,home_score,away_score,home_corners,away_corners,total_corners,goal_diff,total_goals,is_draw,home_win,away_win,attendance,venue,odds_details,odds_over_under,odds_data_quality,shootout,status_completed,status_state,status_description,status_detail,bookmaker,region,snapshot_date,home_price,draw_price,away_price,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds
711632,2025-02-22,08:30,2025,BMG,FCA,0,3,2,4,6,-3,3,0,0,1,51493,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,,,,,,,,,
711630,2025-02-22,08:30,2025,M05,STP,2,0,6,5,11,2,2,0,1,0,33305,MEWA ARENA,,0.0,fallback,0,1,post,,,,,,,,,,,
711636,2025-02-21,13:30,2025,SCF,SVW,5,0,3,7,10,5,5,0,1,0,34700,Europa-Park Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711622,2025-02-16,12:30,2025,HDH,M05,0,2,8,4,12,-2,2,0,0,1,15000,Voith-Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711625,2025-02-16,10:30,2025,SGE,KIE,3,1,4,6,10,2,4,0,1,0,57700,Deutsche Bank Park,,0.0,fallback,0,1,post,,,,,,,,,,,
711628,2025-02-16,08:30,2025,SVW,TSG,1,3,6,4,10,-2,4,0,0,1,40000,Weserstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711624,2025-02-15,11:30,2025,B04,FCB,0,0,6,0,6,0,0,1,0,0,30210,BayArena,,0.0,fallback,0,1,post,,,,,,,,,,,
711629,2025-02-15,08:30,2025,VFB,WOB,1,2,7,5,12,-1,3,0,0,1,58000,MHPArena,,0.0,fallback,0,1,post,,,,,,,,,,,
711627,2025-02-15,08:30,2025,STP,SCF,0,1,2,6,8,-1,1,0,0,1,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711623,2025-02-15,08:30,2025,UBE,BMG,1,2,4,5,9,-1,3,0,0,1,22012,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,,,,,,,,,
711621,2025-02-15,08:30,2025,BOC,BVB,2,0,2,8,10,2,2,0,1,0,26000,Vonovia Ruhrstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711626,2025-02-14,13:30,2025,FCA,RBL,0,0,8,9,17,0,0,1,0,0,28260,WWK Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711618,2025-02-09,10:30,2025,RBL,STP,2,0,5,4,9,2,2,0,1,0,46021,Red Bull Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711619,2025-02-09,08:30,2025,KIE,BOC,2,2,3,5,8,0,4,1,0,0,15034,Holstein-Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711614,2025-02-08,11:30,2025,BMG,SGE,1,1,6,1,7,0,2,1,0,0,54042,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,,,,,,,,,
711620,2025-02-08,08:30,2025,TSG,UBE,0,4,8,4,12,-4,4,0,0,1,20023,PreZero Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711617,2025-02-08,08:30,2025,SCF,HDH,1,0,6,3,9,1,1,0,1,0,34000,Europa-Park Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711616,2025-02-08,08:30,2025,WOB,B04,0,0,3,9,12,0,0,1,0,0,28198,Volkswagen Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711613,2025-02-08,08:30,2025,BVB,VFB,1,2,9,4,13,-1,3,0,0,1,81365,SIGNAL IDUNA PARK,,0.0,fallback,0,1,post,,,,,,,,,,,
711612,2025-02-08,08:30,2025,M05,FCA,0,0,1,3,4,0,0,1,0,0,33000,MEWA ARENA,,0.0,fallback,0,1,post,,,,,,,,,,,
711615,2025-02-07,13:30,2025,FCB,SVW,3,0,5,2,7,3,3,0,1,0,75000,Allianz Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711604,2025-02-02,10:30,2025,B04,TSG,3,1,3,3,6,2,4,0,1,0,29278,BayArena,,0.0,fallback,0,1,post,,,,,,,,,,,
711603,2025-02-02,08:30,2025,SGE,WOB,1,1,9,1,10,0,2,1,0,0,56900,Deutsche Bank Park,,0.0,fallback,0,1,post,,,,,,,,,,,
711605,2025-02-01,11:30,2025,UBE,RBL,0,0,4,5,9,0,0,1,0,0,22012,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,,,,,,,,,
711611,2025-02-01,08:30,2025,STP,FCA,1,1,3,1,4,0,2,1,0,0,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711609,2025-02-01,08:30,2025,VFB,BMG,1,2,2,0,2,-1,3,0,0,1,60000,MHPArena,,0.0,fallback,0,1,post,,,,,,,,,,,
711608,2025-02-01,08:30,2025,BOC,SCF,0,1,9,7,16,-1,1,0,0,1,25900,Vonovia Ruhrstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711607,2025-02-01,08:30,2025,FCB,KIE,4,3,12,1,13,1,7,0,1,0,75000,Allianz Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711606,2025-02-01,08:30,2025,HDH,BVB,1,2,4,5,9,-1,3,0,0,1,15000,Voith-Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711610,2025-01-31,13:30,2025,SVW,M05,1,0,3,8,11,1,1,0,1,0,40500,Weserstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711602,2025-01-26,10:30,2025,STP,UBE,3,0,5,7,12,3,3,0,1,0,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711601,2025-01-26,08:30,2025,TSG,SGE,2,2,9,3,12,0,4,1,0,0,30150,PreZero Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711595,2025-01-25,11:30,2025,BMG,BOC,3,0,8,7,15,3,3,0,1,0,54042,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,,,,,,,,,
711600,2025-01-25,08:30,2025,SCF,FCB,1,2,2,4,6,-1,3,0,0,1,34700,Europa-Park Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711599,2025-01-25,08:30,2025,RBL,B04,2,2,7,3,10,0,4,1,0,0,46793,Red Bull Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711597,2025-01-25,08:30,2025,M05,VFB,2,0,9,2,11,2,2,0,1,0,33000,MEWA ARENA,,0.0,fallback,0,1,post,,,,,,,,,,,
711596,2025-01-25,08:30,2025,BVB,SVW,2,2,5,5,10,0,4,1,0,0,81365,SIGNAL IDUNA PARK,,0.0,fallback,0,1,post,,,,,,,,,,,
711594,2025-01-25,08:30,2025,FCA,HDH,2,1,6,4,10,1,3,0,1,0,30660,WWK Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711598,2025-01-24,13:30,2025,WOB,KIE,2,2,10,3,13,0,4,1,0,0,22103,Volkswagen Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711586,2025-01-19,10:30,2025,SVW,FCA,0,2,6,2,8,-2,2,0,0,1,39350,Weserstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711591,2025-01-19,08:30,2025,UBE,M05,2,1,2,2,4,1,3,0,1,0,21646,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,,,,,,,,,
711590,2025-01-18,11:30,2025,B04,BMG,3,1,7,6,13,2,4,0,1,0,30210,BayArena,,0.0,fallback,0,1,post,,,,,,,,,,,
711593,2025-01-18,08:30,2025,BOC,RBL,3,3,6,3,9,0,6,1,0,0,24158,Vonovia Ruhrstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711592,2025-01-18,08:30,2025,HDH,STP,0,2,4,4,8,-2,2,0,0,1,15000,Voith-Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711588,2025-01-18,08:30,2025,FCB,WOB,3,2,6,2,8,1,5,0,1,0,75000,Allianz Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711587,2025-01-18,08:30,2025,KIE,TSG,1,3,4,3,7,-2,4,0,0,1,13923,Holstein-Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711585,2025-01-18,08:30,2025,VFB,SCF,4,0,4,1,5,4,4,0,1,0,60000,MHPArena,,0.0,fallback,0,1,post,,,,,,,,,,,
711589,2025-01-17,13:30,2025,SGE,BVB,2,0,5,7,12,2,2,0,1,0,58000,Deutsche Bank Park,,0.0,fallback,0,1,post,,,,,,,,,,,
711581,2025-01-15,13:30,2025,FCB,TSG,5,0,13,1,14,5,5,0,1,0,75000,Allianz Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711579,2025-01-15,13:30,2025,SVW,HDH,3,3,4,2,6,0,6,1,0,0,39350,Weserstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711578,2025-01-15,13:30,2025,VFB,RBL,2,1,5,0,5,1,3,0,1,0,57500,MHPArena,,0.0,fallback,0,1,post,,,,,,,,,,,
711576,2025-01-15,13:30,2025,UBE,FCA,0,2,7,4,11,-2,2,0,0,1,21560,Stadion An der Alten Försterei,,0.0,fallback,0,1,post,,,,,,,,,,,
711577,2025-01-15,11:30,2025,BOC,STP,1,0,6,7,13,1,1,0,1,0,26000,Vonovia Ruhrstadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711583,2025-01-14,13:30,2025,B04,M05,1,0,8,4,12,1,1,0,1,0,30210,BayArena,,0.0,fallback,0,1,post,,,,,,,,,,,
711582,2025-01-14,13:30,2025,SGE,SCF,4,1,8,1,9,3,5,0,1,0,56500,Deutsche Bank Park,,0.0,fallback,0,1,post,,,,,,,,,,,
711580,2025-01-14,13:30,2025,WOB,BMG,5,1,4,7,11,4,6,0,1,0,20519,Volkswagen Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711584,2025-01-14,11:30,2025,KIE,BVB,4,2,1,9,10,2,6,0,1,0,15034,Holstein-Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711574,2025-01-12,10:30,2025,FCA,VFB,0,1,3,9,12,-1,1,0,0,1,30660,WWK Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711568,2025-01-12,08:30,2025,RBL,SVW,4,2,4,1,5,2,6,0,1,0,47187,Red Bull Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711573,2025-01-11,11:30,2025,BMG,FCB,0,1,4,10,14,-1,1,0,0,1,54042,BORUSSIA-PARK,,0.0,fallback,0,1,post,,,,,,,,,,,
711575,2025-01-11,08:30,2025,STP,SGE,0,1,3,3,6,-1,1,0,0,1,29546,Millerntor-Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711571,2025-01-11,08:30,2025,M05,BOC,2,0,5,6,11,2,2,0,1,0,32000,MEWA ARENA,,0.0,fallback,0,1,post,,,,,,,,,,,
711570,2025-01-11,08:30,2025,HDH,UBE,2,0,5,4,9,2,2,0,1,0,15000,Voith-Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711569,2025-01-11,08:30,2025,TSG,WOB,0,1,4,8,12,-1,1,0,0,1,18114,PreZero Arena,,0.0,fallback,0,1,post,,,,,,,,,,,
711567,2025-01-11,08:30,2025,SCF,KIE,3,2,7,1,8,1,5,0,1,0,33700,Europa-Park Stadion,,0.0,fallback,0,1,post,,,,,,,,,,,
711572,2025-01-10,13:45,2025,BVB,B04,2,3,6,2,8,-1,5,0,0,1,81365,SIGNAL IDUNA PARK,,0.0,fallback,0,1,post,,,,,,,,,,,
