game_id,date,home_team,away_team,both_pitchers_available,home_pitcher_quality_start_rate_L10,away_pitcher_quality_start_rate_L10,diff_pitcher_quality_start_rate_L10,home_pitcher_blowup_rate_L10,away_pitcher_blowup_rate_L10,diff_pitcher_blowup_rate_L10,home_pitcher_era_trend,away_pitcher_era_trend,diff_pitcher_era_trend,home_pitcher_whip_trend,away_pitcher_whip_trend,diff_pitcher_whip_trend,home_pitcher_recent_quality_score,away_pitcher_recent_quality_score,diff_pitcher_recent_quality_score,market_key,split_id,ensemble_prob_raw,ensemble_prob_calibrated,pred_label,confidence,threshold,used_fallback,prob_shrink,publish_pick,publish_threshold_effective,missing_pitchers_rate_test_split,y_true,confidence_bucket
401695279,2025-04-24,KC,COL,1,0.2,0.2,0.0,0.3,0.4,-0.1,-4.364967532467534,1.190931681625992,-5.555899214093526,-0.4606565656565657,-0.0772038954295462,-0.3834526702270195,-0.9161111111111104,-2.813606557377049,1.8974954462659384,full_game,23,0.7452686763516545,0.6580456583039095,1,0.6580456583039095,0.65,0,0.0,1,0.65,0.0,1,0.65+
401695280,2025-04-24,SF,MIL,1,0.1,0.2,-0.1,0.4,0.3,0.1,-0.9650735294117654,-5.5451440092165925,4.580070479804827,-0.0167238562091507,-0.2828456221198163,0.2661217659106656,-1.844444444444444,-1.94190476190476,0.0974603174603159,full_game,23,0.6460908010647861,0.6455374100254956,1,0.6455374100254956,0.65,0,0.0,0,0.654,0.0,1,0.60-0.65
401695281,2025-04-24,LAA,PIT,1,0.4,0.4,0.0,0.4,0.3,0.1,-2.0148075359175897,-1.0275198307773663,-0.9872877051402232,-0.4124167082662431,-0.2938551031200422,-0.1185616051462008,-0.8322222222222233,-0.7451183970856105,-0.0871038251366128,full_game,23,0.6454127555331073,0.64545118303488,1,0.64545118303488,0.65,0,0.0,0,0.654,0.0,1,0.60-0.65
401695282,2025-04-24,ARI,TB,1,0.1,0.5,-0.4,0.1,0.2,-0.1,-2.1172077922077923,-1.966153846153846,-0.1510539460539461,-0.0650387146728606,-0.1248580586080585,0.0598193439351979,-0.989504452187379,-0.6033333333333334,-0.3861711188540456,full_game,23,0.6315701987106002,0.6436887664723827,1,0.6436887664723827,0.65,0,0.0,0,0.656,0.0,0,0.60-0.65
401764530,2025-04-24,ATH,TEX,1,0.5,0.3,0.2,0.3,0.3,0.0,-5.4,-1.035,-4.365,-0.2305699855699856,-0.0983333333333332,-0.1322366522366523,-0.1545959595959595,-0.7655555555555554,0.6109595959595959,full_game,23,0.4731367174648308,0.6232494391087487,1,0.6232494391087487,0.65,0,0.0,0,0.65,0.0,1,0.60-0.65
401769126,2025-04-24,KC,COL,1,0.4,0.2222222222222222,0.1777777777777778,0.1,0.4444444444444444,-0.3444444444444444,-0.2533921815889042,-2.612903225806452,2.359511044217548,0.0946186873236052,-0.4638590203106332,0.5584777076342384,-0.9846153846153838,-2.88611111111111,1.9014957264957268,full_game,23,0.7734200672627736,0.6615573097559658,1,0.6615573097559658,0.65,0,0.0,1,0.654,0.0,1,0.65+
401695367,2025-05-01,NYM,ARI,1,0.6,0.3,0.3,0.0,0.1,-0.1,0.1551449952818648,-1.090982783357246,1.246127778639111,-0.0209013572751646,0.2569480312450189,-0.2778493885201836,-0.1126033621081327,-1.2240849673202612,1.1114816052121284,full_game,24,0.5508081659138782,0.6073535787056942,1,0.6073535787056942,0.62,0,0.0,0,0.622,0.0,0,0.60-0.65
401695368,2025-05-01,TOR,BOS,1,0.4,0.4,0.0,0.0,0.4,-0.4,-0.1414705882352969,-4.087954545454545,3.946483957219249,0.1941325014854427,-0.6427303523035233,0.836862853788966,-1.1346031746031733,-1.0372222222222218,-0.0973809523809514,full_game,24,0.40743456678501244,0.5882365892995749,1,0.5882365892995749,0.62,0,0.0,0,0.628,0.0,1,0.56-0.60
401695369,2025-05-01,PIT,CHC,1,0.4,0.5,-0.0999999999999999,0.1,0.3,-0.1999999999999999,0.4609233449477354,0.3155462184873947,0.1453771264603407,0.1931038295202694,0.0123436041083098,0.1807602254119595,-1.6719942611190823,-1.3555555555555554,-0.3164387055635269,full_game,24,0.48909639958875456,0.5991617324431947,1,0.5991617324431947,0.62,0,0.0,0,0.628,0.0,0,0.56-0.60
401695370,2025-05-01,TB,KC,1,0.2,0.6,-0.3999999999999999,0.6,0.1,0.5,6.854878048780487,-1.253997652275988,8.108875701056474,0.6459608277900966,-0.2490053227499425,0.8949661505400391,-8.951428571428574,-0.632857142857143,-8.318571428571431,full_game,24,0.49996917135125385,0.6006091936944804,1,0.6006091936944804,0.62,0,0.0,0,0.633,0.0,0,0.60-0.65
