split_id,market_key,train_start,train_end,calib_start,calib_end,test_start,test_end,train_rows,calib_rows,test_rows,ensemble_xgb_weight,ensemble_lgbm_weight,ensemble_rf_weight,publish_threshold,prob_shrink,calib_accuracy,calib_coverage,published_calib_accuracy,published_calib_coverage,used_fallback,fallback_penalty,missing_pitcher_penalty,missing_pitchers_rate_calib,regime_calibrators,selection_objective,calibrator_mode,stacking_mode,bayes_strength,bayes_prior,prob_shift,global_selection_accuracy,global_selection_brier,global_selection_logloss,threshold_objective,calib_roi_per_bet,calib_total_return_units,calib_priced_rows,calib_priced_coverage,calib_mean_ev_edge,roi_min_edge,meta_gate_enabled,meta_gate_threshold,meta_gate_base_accuracy,meta_gate_final_accuracy,meta_gate_base_coverage,meta_gate_final_coverage,momentum_penalty_mean_calib,momentum_penalty_active_rate_calib,vol_norm_enabled,vol_norm_alpha,vol_norm_threshold_bonus_cap,vol_norm_mean_calib,vol_norm_high_rate_calib,vol_norm_threshold_bonus_mean_calib,vol_norm_mean_test,vol_norm_high_rate_test,vol_decision_enabled,vol_decision_beta,vol_decision_center,vol_decision_max_shift,vol_decision_acc_calib,vol_decision_mean_test_threshold,reliability_enabled,reliability_mean_calib,reliability_low_rate_calib,reliability_conflict_rate_calib,reliability_side_shift_mean_calib,reliability_mean_test,reliability_low_rate_test,reliability_conflict_rate_test,reliability_side_shift_mean_test,missing_pitchers_rate_test,test_accuracy_at_050,test_accuracy_dynamic_decision,test_brier,test_logloss,test_auc,published_test_accuracy,published_test_coverage
78,full_game,2024-02-23,2025-03-13,2025-03-14,2025-03-20,2025-03-21,2025-03-21,3200,100,18,0.65,0.35,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,8.0,0.51,-0.02,0.58,0.2484817689720133,0.6901077268193447,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004410000000000001,0.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.58,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.24478723411541706,0.6827089580934166,0.675,0.0,0.0
79,full_game,2024-02-23,2025-03-16,2025-03-17,2025-03-23,2025-03-24,2025-03-24,3249,100,11,0.65,0.35,0.0,0.55,0.0,0.75,0.2,0.6875,0.16,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,8.0,0.48,0.0,0.62,0.242251450621732,0.6775810822258131,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004490000000000001,0.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.62,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365,0.2749965134791213,0.7434708687077762,0.13333333333333333,0.0,0.2727272727272727
80,full_game,2024-02-23,2025-03-19,2025-03-20,2025-03-27,2025-03-28,2025-03-28,3289,92,9,1.0,0.0,0.0,0.54,0.0,0.72,0.2717391304347826,0.7058823529411765,0.18478260869565216,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.4782608695652174,0.02,0.6086956521739131,0.2429224833758479,0.678926172889877,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004956521739130436,0.7065217391304348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6086956521739131,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.24289239852302552,0.6788778582211684,0.6111111111111112,1.0,0.1111111111111111
81,full_game,2024-02-23,2025-03-22,2025-03-23,2025-03-30,2025-03-31,2025-03-31,3334,84,14,0.0,1.0,0.0,0.6,0.0,0.6,0.35714285714285715,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5952380952380952,0.0,0.5952380952380952,0.24058489024117322,0.6741786331459344,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0051904761904761915,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5952380952380952,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.24736307704764646,0.6880127202248224,0.3333333333333333,0.0,0.0
82,full_game,2024-02-23,2025-03-25,2025-03-27,2025-04-02,2025-04-03,2025-04-03,3367,93,5,1.0,0.0,0.0,0.58,0.0,0.6181818181818182,0.5913978494623656,0.6666666666666666,0.2903225806451613,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5806451612903226,0.0,0.5806451612903226,0.2432937852568284,0.6796701061374368,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004473118279569893,0.6774193548387096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5806451612903226,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2381902120122727,0.6692874385505745,0.6666666666666666,1.0,0.2
83,full_game,2024-02-23,2025-03-29,2025-03-30,2025-04-05,2025-04-06,2025-04-06,3405,88,15,0.0,1.0,0.0,0.6,0.0,0.6176470588235294,0.38636363636363635,0.75,0.045454545454545456,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5909090909090909,0.0,0.5909090909090909,0.2404685909031506,0.6738941256733496,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0042159090909090905,0.6477272727272727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5909090909090909,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.19185578375281898,0.5755541182140438,0.7307692307692308,0.0,0.0
84,full_game,2024-02-23,2025-04-01,2025-04-02,2025-04-08,2025-04-09,2025-04-09,3445,89,15,0.0,1.0,0.0,0.66,0.0,0.75,0.2696629213483146,0.75,0.2696629213483146,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.6404494382022472,0.0,0.6404494382022472,0.2276970918610051,0.6477244143819685,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004674157303370787,0.6629213483146067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6404494382022472,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.30383905592124033,0.8054222603539232,0.37037037037037035,0.3333333333333333,0.2
85,full_game,2024-02-23,2025-04-04,2025-04-05,2025-04-11,2025-04-12,2025-04-12,3479,90,15,0.0,1.0,0.0,0.63,0.0,0.7169811320754716,0.5888888888888889,0.7142857142857143,0.4666666666666667,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.6333333333333333,0.0,0.6333333333333333,0.23028986609028937,0.6531402752220505,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004955555555555556,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6333333333333333,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.22142821078531494,0.6348943730547602,0.54,0.6363636363636364,0.7333333333333333
86,full_game,2024-02-23,2025-04-07,2025-04-08,2025-04-14,2025-04-15,2025-04-15,3519,90,15,1.0,0.0,0.0,0.6,0.0,0.574468085106383,0.5222222222222223,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.6,0.0,0.6,0.23995984479517338,0.672928112315422,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005355555555555556,0.6888888888888889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.2548362659164544,0.7031719188542979,0.14285714285714285,0.0,0.0
87,full_game,2024-02-23,2025-04-10,2025-04-11,2025-04-17,2025-04-18,2025-04-18,3555,94,14,0.0,1.0,0.0,0.65,0.0,0.782608695652174,0.24468085106382978,0.7333333333333333,0.1595744680851064,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.6170212765957447,-0.02,0.6382978723404256,0.22525040160738274,0.6422463558875071,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005393617021276596,0.7021276595744681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6382978723404256,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.2153974665610594,0.6229413440944739,0.55,0.6666666666666666,0.21428571428571427
88,full_game,2024-02-23,2025-04-13,2025-04-14,2025-04-20,2025-04-21,2025-04-21,3599,95,8,0.0,1.0,0.0,0.59,0.0,0.6571428571428571,0.3684210526315789,0.5833333333333334,0.12631578947368421,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5789473684210527,-0.01,0.6105263157894737,0.23842680455903634,0.6698779281350075,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.7263157894736842,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6105263157894737,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5898503217141737,0.5,0.0,0.0
89,full_game,2024-02-23,2025-04-16,2025-04-17,2025-04-23,2025-04-24,2025-04-24,3639,92,9,0.0,1.0,0.0,0.64,0.0,0.72,0.2717391304347826,0.7272727272727273,0.2391304347826087,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.6304347826086957,0.0,0.6304347826086957,0.23173803038175828,0.6560506469677758,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004750000000000001,0.6956521739130435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6304347826086957,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.2556810070261541,0.7056652200428921,0.45,0.0,0.1111111111111111
90,full_game,2024-02-23,2025-04-19,2025-04-20,2025-04-26,2025-04-27,2025-04-27,3678,91,16,0.0,1.0,0.0,0.58,0.0,0.7058823529411765,0.37362637362637363,0.625,0.17582417582417584,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5714285714285714,0.0,0.5714285714285714,0.24318338960240096,0.6793692897214887,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004604395604395605,0.6813186813186813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5714285714285714,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.625,0.625,0.2440374685669764,0.6813551527191146,0.3333333333333333,0.0,0.0625
91,full_game,2024-02-23,2025-04-22,2025-04-23,2025-04-29,2025-04-30,2025-04-30,3717,90,16,1.0,0.0,0.0,0.57,0.0,0.7037037037037037,0.3,0.7333333333333333,0.16666666666666666,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5666666666666667,0.0,0.5666666666666667,0.24492894844892607,0.6829463982620753,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005277777777777778,0.7111111111111111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5666666666666667,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5625,0.5625,0.2452114607420202,0.683539916213344,0.5396825396825398,0.5,0.125
92,full_game,2024-02-23,2025-04-25,2025-04-26,2025-05-02,2025-05-03,2025-05-03,3753,96,14,0.0,1.0,0.0,0.56,0.0,0.631578947368421,0.19791666666666666,0.0,0.010416666666666666,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5416666666666666,-0.02,0.5833333333333334,0.2468754184309319,0.6868711920831925,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005583333333333333,0.7708333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5833333333333334,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.2706187783977489,0.7344902732030635,0.2,0.0,0.0
93,full_game,2024-02-23,2025-04-28,2025-04-29,2025-05-05,2025-05-06,2025-05-06,3793,95,15,0.0,1.0,0.0,0.54,0.0,0.25,0.042105263157894736,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.4842105263157895,0.01,0.5789473684210527,0.2490354174758728,0.6912193679370772,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005115789473684212,0.7578947368421053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5789473684210527,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2554189048991068,0.703997266310663,0.52,0.0,0.0
94,full_game,2024-02-23,2025-05-01,2025-05-02,2025-05-08,2025-05-09,2025-05-09,3834,93,15,1.0,0.0,0.0,0.54,0.0,0.7368421052631579,0.20430107526881722,0.6428571428571429,0.15053763440860216,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.4946236559139785,0.0,0.6236559139784946,0.24403713329428875,0.6812161881373942,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0052580645161290325,0.7419354838709677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6236559139784946,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.24186467054022823,0.6768288689941172,0.7407407407407408,0.8,0.3333333333333333
95,full_game,2024-02-23,2025-05-04,2025-05-05,2025-05-11,2025-05-12,2025-05-12,3879,93,11,1.0,0.0,0.0,0.54,0.0,0.75,0.21505376344086022,0.8125,0.17204301075268819,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5053763440860215,-0.01,0.6129032258064516,0.2429585893787989,0.6789890379393275,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005505376344086022,0.7204301075268817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6129032258064516,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.24966956952925165,0.6925049537698343,0.5666666666666667,0.5,0.18181818181818182
96,full_game,2024-02-23,2025-05-07,2025-05-08,2025-05-14,2025-05-15,2025-05-15,3918,95,6,0.65,0.35,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5052631578947369,0.0,0.5578947368421052,0.24947429898751625,0.6920951884485225,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004473684210526316,0.6631578947368421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5578947368421052,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2458381920307645,0.6848214325367016,0.75,0.0,0.0
97,full_game,2024-02-23,2025-05-10,2025-05-11,2025-05-17,2025-05-18,2025-05-18,3957,92,15,0.65,0.35,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5108695652173914,-0.02,0.5869565217391305,0.24856440063465504,0.6902669841946478,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004336956521739131,0.7065217391304348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5869565217391305,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2554484051265208,0.7040562830178013,0.4444444444444445,0.0,0.0
98,full_game,2024-02-23,2025-05-13,2025-05-14,2025-05-20,2025-05-21,2025-05-21,3996,94,14,0.0,1.0,0.0,0.54,0.0,0.25,0.0425531914893617,0.3333333333333333,0.031914893617021274,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,8.0,0.5212765957446809,0.0,0.5531914893617021,0.248855236455052,0.6908550761883242,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005382978723404255,0.7659574468085106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5531914893617021,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.25376363940516994,0.700687369237613,0.7111111111111111,0.0,0.0
99,full_game,2024-02-23,2025-05-16,2025-05-17,2025-05-23,2025-05-24,2025-05-24,4034,93,16,0.5,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5161290322580645,-0.02,0.5483870967741935,0.24930295337111547,0.6917512828940776,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005333333333333334,0.7419354838709677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5483870967741935,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.2551612817447924,0.7034723360494128,0.2727272727272727,0.0,0.0
100,full_game,2024-02-23,2025-05-19,2025-05-20,2025-05-26,2025-05-27,2025-05-27,4076,94,15,0.8,0.2,0.0,0.56,0.0,0.6,0.3191489361702128,0.46153846153846156,0.13829787234042554,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5531914893617021,0.0,0.5531914893617021,0.24628393141154065,0.6856828338948688,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004904255319148937,0.6914893617021277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5531914893617021,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.24393798311715564,0.6809936456191039,0.3703703703703704,0.75,0.26666666666666666
101,full_game,2024-02-23,2025-05-22,2025-05-23,2025-05-29,2025-05-30,2025-05-30,4112,92,15,0.0,1.0,0.0,0.56,0.0,0.6388888888888888,0.391304347826087,0.631578947368421,0.20652173913043478,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5543478260869565,0.0,0.5543478260869565,0.24613742198039698,0.6853723088681178,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004750000000000001,0.6956521739130435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5543478260869565,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.2615534006428671,0.7164497617013299,0.35714285714285715,0.3333333333333333,0.4
102,full_game,2024-02-23,2025-05-25,2025-05-26,2025-06-01,2025-06-02,2025-06-02,4158,91,7,0.0,1.0,0.0,0.59,0.0,0.7222222222222222,0.1978021978021978,0.8888888888888888,0.0989010989010989,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5824175824175825,0.0,0.5824175824175825,0.2429314536447156,0.6789263272492209,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.6483516483516484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5824175824175825,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800280660946376,0.5,0.0,0.0
103,full_game,2024-02-23,2025-05-28,2025-05-29,2025-06-04,2025-06-05,2025-06-05,4199,86,13,0.0,1.0,0.0,0.54,0.0,0.5806451612903226,0.36046511627906974,1.0,0.011627906976744186,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.46511627906976744,0.02,0.5465116279069767,0.24799049143009017,0.6891145311210246,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004918604651162791,0.7325581395348837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5465116279069767,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.25533792864698823,0.7038377925058333,0.4,0.0,0.0
104,full_game,2024-02-23,2025-05-31,2025-06-01,2025-06-07,2025-06-08,2025-06-08,4234,94,15,1.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5,0.01,0.5531914893617021,0.24967655012462867,0.6924999413136425,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004702127659574468,0.6702127659574468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5531914893617021,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.25217306991762906,0.6974996645760266,0.2321428571428572,0.0,0.0
105,full_game,2024-02-23,2025-06-03,2025-06-04,2025-06-10,2025-06-11,2025-06-11,4271,96,15,1.0,0.0,0.0,0.54,0.0,0.4,0.052083333333333336,0.0,0.0,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5208333333333334,-0.02,0.5625,0.24855375855412146,0.6902541498525792,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.005114583333333333,0.6770833333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5625,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.2436357232972355,0.6804082606407531,0.9,0.0,0.0
106,full_game,2024-02-23,2025-06-06,2025-06-07,2025-06-13,2025-06-14,2025-06-14,4313,92,15,1.0,0.0,0.0,0.54,0.0,0.55,0.6521739130434783,0.4,0.05434782608695652,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5434782608695652,-0.02,0.5760869565217391,0.24709134917926068,0.6873165493019033,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004847826086956522,0.6847826086956522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5760869565217391,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.24488278448050546,0.6829096233086107,0.32,0.0,0.0
107,full_game,2024-02-23,2025-06-09,2025-06-10,2025-06-16,2025-06-17,2025-06-17,4352,90,15,0.0,1.0,0.0,0.59,0.0,0.525,0.4444444444444444,0.48,0.2777777777777778,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5888888888888889,0.0,0.5888888888888889,0.24198796079094775,0.6770338277974022,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004633333333333334,0.6222222222222222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5888888888888889,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.25386717410287746,0.7011302728548027,0.25,0.5,0.13333333333333333
108,full_game,2024-02-23,2025-06-12,2025-06-13,2025-06-19,2025-06-20,2025-06-20,4390,95,15,0.0,1.0,0.0,0.55,0.0,0.6774193548387096,0.3263157894736842,0.7142857142857143,0.22105263157894736,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.5368421052631579,0.0,0.6105263157894737,0.24300761577161742,0.6791041887500293,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004726315789473685,0.6210526315789474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.6105263157894737,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2632188935255298,0.7198888550656949,0.4444444444444444,0.5714285714285714,0.4666666666666667
109,full_game,2024-02-23,2025-06-15,2025-06-16,2025-06-22,2025-06-23,2025-06-23,4435,95,9,0.0,1.0,0.0,0.54,0.0,0.5454545454545454,0.23157894736842105,0.6153846153846154,0.1368421052631579,0,0.0,0.05,0.0,0,global_acc050_brier_soft|thr_accuracy_cov,global_lr,none,0.0,0.4631578947368421,0.0,0.5368421052631579,0.24853975990889757,0.6902232331213426,accuracy_cov,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004421052631578948,0.5894736842105263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.5368421052631579,0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.24860313763700123,0.6903617518920138,0.35,0.0,0.0
