game_id,date,season,home_team,away_team,home_score,away_score,home_ht_score,away_ht_score,total_ht_goals,is_draw,total_goals,TARGET_full_game,TARGET_ht_result,TARGET_over_25,TARGET_btts,TARGET_corners_over_95,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_games_last_10_days,away_games_last_10_days,diff_games_last_10_days,home_games_last_14_days,away_games_last_14_days,diff_games_last_14_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_draw_pct_L5,away_draw_pct_L5,diff_draw_pct_L5,home_draw_pct_L10,away_draw_pct_L10,diff_draw_pct_L10,home_goal_diff_L3,away_goal_diff_L3,diff_goal_diff_L3,home_goal_diff_L5,away_goal_diff_L5,diff_goal_diff_L5,home_goal_diff_L10,away_goal_diff_L10,diff_goal_diff_L10,home_goals_scored_L3,away_goals_scored_L3,diff_goals_scored_L3,home_goals_scored_L5,away_goals_scored_L5,diff_goals_scored_L5,home_goals_scored_L10,away_goals_scored_L10,diff_goals_scored_L10,home_goals_allowed_L3,away_goals_allowed_L3,diff_goals_allowed_L3,home_goals_allowed_L5,away_goals_allowed_L5,diff_goals_allowed_L5,home_goals_allowed_L10,away_goals_allowed_L10,diff_goals_allowed_L10,home_goal_diff_std_L10,away_goal_diff_std_L10,diff_goal_diff_std_L10,home_goals_scored_std_L10,away_goals_scored_std_L10,diff_goals_scored_std_L10,home_goals_allowed_std_L10,away_goals_allowed_std_L10,diff_goals_allowed_std_L10,home_btts_rate_L10,away_btts_rate_L10,diff_btts_rate_L10,home_over_25_rate_L10,away_over_25_rate_L10,diff_over_25_rate_L10,home_home_only_win_pct_L5,home_home_only_goal_diff_L5,home_home_only_draw_pct_L5,home_home_only_btts_rate_L10,home_home_only_over_25_rate_L10,away_away_only_win_pct_L5,away_away_only_goal_diff_L5,away_away_only_draw_pct_L5,away_away_only_btts_rate_L10,away_away_only_over_25_rate_L10,diff_surface_win_pct_L5,diff_surface_goal_diff_L5,diff_surface_draw_pct_L5,diff_surface_btts_rate_L10,diff_surface_over_25_rate_L10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_goal_diff,away_momentum_goal_diff,diff_momentum_goal_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,match_parity_elo,match_parity_goal_diff,draw_pressure_avg,draw_pressure_surface_avg,home_schedule_load_exp,away_schedule_load_exp,diff_schedule_load_exp,home_attack_closing_trend,away_attack_closing_trend,diff_attack_closing_trend,home_defense_closing_trend,away_defense_closing_trend,diff_defense_closing_trend,home_match_stability_L10,away_match_stability_L10,diff_match_stability_L10,draw_equilibrium_index,home_win_streak_L5,home_win_streak_L10,home_dominance_L10,away_win_streak_L5,away_win_streak_L10,away_dominance_L10,draw_parity_strength,fatigue_advantage,home_form_vs_strong,away_form_vs_strong,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,home_ml_implied_prob,away_ml_implied_prob,market_fav_edge,market_fav_abs_edge,market_total_line,odds_over_under,market_missing
622732,2021-12-09,2021,LEO,ATS,3,2,1.0,1.0,2.0,0,5,1,2.0,1,1,0.0,1538.63978522661,1525.3221822847852,13.317602941824816,5.0,4.0,1.0,0,0,0,0,0,0,1,1,0,1,2,-1,2,2,0,4,3,1,0.6,0.4,0.19999999999999996,0.6,0.4,0.19999999999999996,0.0,0.4,-0.4,0.1,0.3,-0.19999999999999998,0.6666666666666666,0.0,0.6666666666666666,0.8,0.4,0.4,0.6,0.4,0.19999999999999996,1.6666666666666667,0.6666666666666666,1.0,1.8,0.8,1.0,1.3,1.1,0.19999999999999996,1.0,0.6666666666666666,0.33333333333333337,1.0,0.4,0.6,0.7,0.7,0.0,1.3498971154211061,1.7126976771553502,-0.362800561734244,0.8232726023485644,1.8529256146249728,-1.0296530122764085,0.9486832980505133,0.8232726023485648,0.12541069570194852,0.4,0.2,0.2,0.5,0.1,0.4,0.6,1.0,0.2,0.5,0.5,0.6,1.0,0.2,0.3,0.2,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.20000000000000007,0.0,0.20000000000000007,0.0,0.19999999999999996,-0.19999999999999996,-4.0,-2.0,-2.0,0.36,0.16000000000000003,0.19999999999999996,13.317602941824816,0.19999999999999996,0.2,0.2,2.2,2.45,-0.25,0.3666666666666667,-0.43333333333333346,0.8000000000000002,-0.30000000000000004,0.033333333333333326,-0.33333333333333337,0.42555054578242596,0.36863672956311244,0.05691381621931352,0.1770129944985899,1.0,1.0,0.8,1.0,1.0,0.9,0.8455479013945895,1.0,0.6020257745827827,0.4020607885454192,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
622733,2021-12-12,2021,ATS,LEO,1,0,0.0,0.0,0.0,0,1,1,2.0,0,0,1.0,1518.7641949705521,1545.197772540843,-26.433577570290936,3.0,3.0,0.0,0,0,0,1,1,0,1,1,0,2,1,1,3,2,1,3,4,-1,0.2,0.6,-0.39999999999999997,0.3,0.6,-0.3,0.4,0.0,0.4,0.3,0.1,0.19999999999999998,-0.3333333333333333,0.3333333333333333,-0.6666666666666666,-0.2,0.4,-0.6000000000000001,0.2,0.6,-0.39999999999999997,1.0,2.0,-1.0,0.8,1.8,-1.0,1.2,1.5,-0.30000000000000004,1.3333333333333333,1.6666666666666667,-0.3333333333333335,1.0,1.4,-0.3999999999999999,1.0,0.9,0.09999999999999998,1.751190071541826,1.3498971154211061,0.4012929561207199,1.8737959096740262,0.9718253158075499,0.9019705938664763,1.05409255338946,0.9944289260117527,0.05966362737770736,0.3,0.5,-0.2,0.2,0.6,-0.39999999999999997,0.2,-0.2,0.4,0.2,0.1,0.4,0.0,0.2,0.3,0.4,-0.2,-0.2,0.2,-0.09999999999999998,-0.30000000000000004,-0.09999999999999998,0.0,-0.09999999999999998,-0.4,-0.19999999999999996,-0.20000000000000007,-0.09999999999999998,-0.19999999999999996,0.09999999999999998,-1.0,-2.0,1.0,0.06,0.36,-0.3,26.433577570290936,0.39999999999999997,0.2,0.30000000000000004,3.7,3.2,0.5,-0.19999999999999996,0.5,-0.7,-0.33333333333333326,-0.7666666666666667,0.43333333333333346,0.36347906687507725,0.42555054578242596,-0.06207147890734871,0.19602782655996387,1.0,1.0,0.0,1.0,1.0,0.3,0.8023192321310058,-0.4,0.20120527393442247,0.6015011355976442,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623178,2022-01-06,2022,ASL,PAC,0,2,0.0,0.0,0.0,0,2,0,2.0,0,0,1.0,1439.6029669755176,1486.711060257158,-47.10809328164032,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.2,-0.1,0.6,0.6,0.0,0.4,0.5,-0.09999999999999998,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1.2,-0.8,-0.3999999999999999,-1.0,-0.3,-0.7,0.0,1.0,-1.0,0.6,0.8,-0.20000000000000007,0.5,0.9,-0.4,0.6666666666666666,1.3333333333333333,-0.6666666666666666,1.8,1.6,0.19999999999999996,1.5,1.2,0.30000000000000004,1.5634719199411433,1.1595018087284057,0.4039701112127376,0.8498365855987973,0.7378647873726212,0.11197179822617609,1.8408935028645435,1.0327955589886446,0.8080979438758988,0.3,0.6,-0.3,0.3,0.3,0.0,0.2,-1.0,0.2,0.6,0.5,0.2,-0.8,0.2,0.6,0.6,0.0,-0.19999999999999996,0.0,0.0,-0.09999999999999998,-0.1,-0.2,0.1,-0.19999999999999996,-0.5,0.30000000000000004,0.1,0.0,0.1,-14.0,-14.0,0.0,-0.1,-0.06,-0.04000000000000001,47.10809328164032,0.7,0.45,0.2,0.0,0.0,0.0,-0.5,0.09999999999999998,-0.6,0.8333333333333334,-0.1333333333333333,0.9666666666666667,0.39009594457463753,0.46306976727601673,-0.0729738227013792,0.21164160610848595,1.0,1.0,-1.4,1.0,1.0,-0.8,0.7819213833962081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623176,2022-01-07,2022,PUE,AME,1,1,1.0,1.0,2.0,1,2,2,2.0,0,1,1.0,1528.7212976992034,1591.4517167593974,-62.73041906019398,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.39999999999999997,0.6,0.4,0.19999999999999996,0.2,0.4,-0.2,0.1,0.4,-0.30000000000000004,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,0.4,-0.4,0.8,0.4,0.2,0.2,1.3333333333333333,0.3333333333333333,1.0,1.4,0.6,0.7999999999999999,1.2,0.9,0.29999999999999993,1.6666666666666667,1.0,0.6666666666666667,1.0,1.0,0.0,0.8,0.7,0.10000000000000009,1.3498971154211061,1.1352924243950933,0.21460469102601287,0.788810637746615,0.7378647873726223,0.050945850373992685,0.9189365834726814,1.0593499054713802,-0.14041332199869883,0.3,0.4,-0.10000000000000003,0.3,0.3,0.0,0.6,0.6,0.2,0.6,0.4,0.2,-0.4,0.4,0.6,0.4,0.39999999999999997,1.0,-0.2,0.0,0.0,0.0,-0.2,0.2,0.0,-0.6000000000000001,0.6000000000000001,0.0,-0.2,0.2,-14.0,-14.0,0.0,0.24,0.08000000000000002,0.15999999999999998,62.73041906019398,0.2,0.25,0.30000000000000004,0.0,0.0,0.0,0.1333333333333333,-0.5666666666666667,0.7,-0.8666666666666667,-0.30000000000000004,-0.5666666666666667,0.42555054578242596,0.4683199305984003,-0.042769384815974365,0.20185812776486411,1.0,1.0,0.3,1.0,1.0,-0.2,0.7469330734247829,0.0,0.6073161373407517,0.2007659012719788,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623177,2022-01-07,2022,JUA,NEC,2,1,1.0,0.0,1.0,0,3,1,1.0,1,1,1.0,1439.2846290861712,1439.1124029914931,0.1722260946780807,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,-0.4,0.4,0.3,0.10000000000000003,0.4,0.2,0.2,0.2,0.2,0.0,-1.6666666666666667,-0.3333333333333333,-1.3333333333333335,-1.2,-0.4,-0.7999999999999999,-0.3,-0.6,0.3,0.3333333333333333,1.0,-0.6666666666666667,0.2,0.8,-0.6000000000000001,0.9,0.7,0.20000000000000007,2.0,1.3333333333333333,0.6666666666666667,1.4,1.2,0.19999999999999996,1.2,1.3,-0.10000000000000009,1.636391694484477,2.0110804171997807,-0.37468872271530373,0.9944289260117534,1.0593499054713802,-0.06492097945962683,1.1352924243950937,1.2516655570345725,-0.1163731326394788,0.4,0.2,0.2,0.4,0.5,-0.09999999999999998,0.6,0.4,0.2,0.6,0.5,0.2,-0.6,0.4,0.3,0.4,0.39999999999999997,1.0,-0.2,0.3,0.09999999999999998,-0.4,0.10000000000000003,-0.5,-0.8999999999999999,0.19999999999999996,-1.0999999999999999,0.19999999999999996,-0.09999999999999998,0.29999999999999993,-14.0,-14.0,0.0,-0.12,-0.18,0.06,0.1722260946780807,0.3,0.2,0.30000000000000004,0.0,0.0,0.0,-0.5666666666666667,0.30000000000000004,-0.8666666666666667,-0.8,-0.033333333333333215,-0.7666666666666668,0.37930630797088033,0.3321067063794901,0.04719960159139025,0.2271620706317948,1.0,1.0,-0.1,1.0,1.0,-0.7,0.9309129518281527,0.0,0.0,0.39676184688459587,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623173,2022-01-08,2022,CAZ,TIJ,2,0,1.0,0.0,1.0,0,2,1,1.0,0,0,0.0,1563.6250790557967,1454.0054569378651,109.61962211793161,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,-0.2,0.3,0.3,0.0,0.2,0.4,-0.2,0.4,0.3,0.10000000000000003,-1.6666666666666667,0.3333333333333333,-2.0,-0.8,0.2,-1.0,-0.1,-0.5,0.4,1.3333333333333333,2.0,-0.6666666666666667,1.4,1.4,0.0,1.2,1.0,0.19999999999999996,3.0,1.6666666666666667,1.3333333333333333,2.2,1.2,1.0000000000000002,1.3,1.5,-0.19999999999999996,1.3703203194062983,1.7159383568311668,-0.3456180374248685,0.9189365834726814,1.0540925533894596,-0.13515596991677825,1.4944341180973264,1.4337208778404378,0.06071324025688862,0.6,0.5,0.09999999999999998,0.3,0.5,-0.2,0.4,-0.2,0.2,0.6,0.3,0.2,-1.2,0.2,0.6,0.4,0.2,1.0,0.0,0.0,-0.10000000000000003,-0.09999999999999998,0.10000000000000003,-0.2,-0.7000000000000001,0.7,-1.4,0.10000000000000003,-0.09999999999999998,0.2,-14.0,-14.0,0.0,-0.03,-0.15,0.12,109.61962211793161,0.4,0.35,0.2,0.0,0.0,0.0,0.1333333333333333,1.0,-0.8666666666666667,-1.7,-0.16666666666666674,-1.5333333333333332,0.4218839081843897,0.36819686922745715,0.05368703895693255,0.16046902483290265,1.0,1.0,0.1,1.0,1.0,-1.1,0.7346765405845509,0.0,0.19877347885167643,0.40339333754964257,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623175,2022-01-08,2022,MTY,QRO,0,0,0.0,0.0,0.0,1,0,2,2.0,0,0,1.0,1511.5805257278998,1448.1969202778453,63.383605450054574,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.3,-0.09999999999999998,0.8,0.2,0.6000000000000001,0.4,0.3,0.10000000000000003,1.0,-1.3333333333333333,2.333333333333333,0.6,-0.6,1.2,-0.1,-0.1,0.0,1.6666666666666667,1.0,0.6666666666666667,1.2,1.0,0.19999999999999996,0.9,1.0,-0.09999999999999998,0.6666666666666666,2.3333333333333335,-1.666666666666667,0.6,1.6,-1.0,1.0,1.1,-0.10000000000000009,1.370320319406298,1.5238839267549944,-0.15356360734869634,1.286683937707919,0.9428090415820635,0.3438748961258554,0.816496580927726,1.1005049346146119,-0.2840083536868858,0.5,0.4,0.09999999999999998,0.3,0.3,0.0,0.4,0.4,0.2,0.3,0.1,0.0,-1.0,0.4,0.3,0.3,0.4,1.4,-0.2,0.0,-0.19999999999999998,0.0,-0.09999999999999998,0.09999999999999998,0.7,-0.5,1.2,0.2,-0.3,0.5,-14.0,-14.0,0.0,-0.020000000000000004,-0.03,0.009999999999999995,63.383605450054574,0.0,0.35,0.30000000000000004,0.0,0.0,0.0,0.7666666666666667,0.0,0.7666666666666667,0.33333333333333337,-1.2333333333333334,1.5666666666666669,0.4218839081843897,0.39621473452058437,0.025669173663805334,0.2583209446203532,1.0,1.0,0.6,0.0,0.0,-1.4,0.8416424378591991,0.0,0.19861858454074255,0.2003088140194107,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623171,2022-01-09,2022,GDL,MAZ,3,0,3.0,0.0,3.0,0,3,1,1.0,1,0,0.0,1501.4268306945964,1478.1977368493297,23.22909384526679,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,-0.2,0.3,0.3,0.0,0.6,0.0,0.6,0.4,0.2,0.2,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.4,0.4,0.1,-0.3,0.4,1.3333333333333333,1.0,0.33333333333333326,1.0,0.8,0.19999999999999996,0.8,0.9,-0.09999999999999998,1.3333333333333333,1.3333333333333333,0.0,1.0,1.2,-0.19999999999999996,0.7,1.2,-0.5,0.9944289260117529,1.3374935098492586,-0.3430645838375057,0.7888106377466156,1.1005049346146119,-0.3116942968679962,0.823272602348565,0.7888106377466155,0.0344619646019495,0.3,0.4,-0.10000000000000003,0.2,0.4,-0.2,0.6,0.6,0.2,0.4,0.4,0.0,-1.2,0.2,0.3,0.4,0.6,1.7999999999999998,0.0,0.10000000000000003,0.0,-0.09999999999999998,0.10000000000000003,-0.2,-0.1,-0.10000000000000003,2.7755575615628914e-17,0.3,-0.3,0.6,-14.0,-14.0,0.0,0.03,-0.09,0.12,23.22909384526679,0.4,0.30000000000000004,0.2,0.0,0.0,0.0,0.5333333333333332,0.09999999999999998,0.43333333333333324,-0.6333333333333333,-0.1333333333333333,-0.5,0.5013966589422135,0.4278086744568067,0.07358798448540682,0.19874196590368598,1.0,1.0,0.1,0.0,1.0,-0.7,0.8123913899314068,0.0,0.19941860631598216,0.4000760976370452,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623172,2022-01-10,2022,PUM,TOL,5,0,1.0,0.0,1.0,0,5,1,1.0,1,0,0.0,1504.1594924224355,1493.1226399251332,11.036852497302334,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.6,0.6,0.1,0.5,0.2,0.6,-0.39999999999999997,0.2,0.4,-0.2,0.6666666666666666,-0.6666666666666666,1.3333333333333333,0.6,-0.4,1.0,0.4,-0.5,0.9,1.3333333333333333,0.3333333333333333,1.0,1.2,0.8,0.3999999999999999,1.6,0.9,0.7000000000000001,0.6666666666666666,1.0,-0.33333333333333337,0.6,1.2,-0.6,1.2,1.4,-0.19999999999999996,1.505545305418162,1.1785113019775786,0.3270340034405834,1.4298407059684808,0.9944289260117523,0.43541177995672853,1.0327955589886446,0.699205898780102,0.33358966020854264,0.6,0.6,0.0,0.6,0.4,0.19999999999999996,0.4,-0.2,0.2,0.3,0.4,0.2,-0.8,0.2,0.4,0.5,0.2,0.6000000000000001,0.0,-0.10000000000000003,-0.09999999999999998,0.0,-0.1,0.1,0.19999999999999996,0.09999999999999998,0.09999999999999998,-0.19999999999999996,0.1,-0.29999999999999993,-14.0,-14.0,0.0,0.24,-0.05,0.29,11.036852497302334,0.9,0.30000000000000004,0.2,0.0,0.0,0.0,-0.26666666666666683,-0.5666666666666667,0.2999999999999998,0.5333333333333333,0.3999999999999999,0.13333333333333341,0.3991147148038121,0.459029062228061,-0.05991434742424889,0.18261758871641998,1.0,1.0,0.0,1.0,1.0,-0.6,0.7992784787428724,0.0,0.5994498111940106,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623174,2022-01-12,2022,SAN,UANL,1,1,0.0,0.0,0.0,1,2,2,2.0,0,1,0.0,1530.8112387704778,1526.0280380582851,4.783200712192638,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.5,0.5,0.0,0.2,0.0,0.2,0.3,0.2,0.09999999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6,0.4,0.6,0.6,0.0,1.3333333333333333,1.3333333333333333,0.0,1.4,1.6,-0.20000000000000018,1.5,1.4,0.10000000000000009,0.6666666666666666,1.0,-0.33333333333333337,0.4,1.0,-0.6,0.9,0.8,0.09999999999999998,1.2649110640673518,1.505545305418162,-0.24063424135081024,1.0801234497346435,1.07496769977314,0.005155749961503364,0.875595035770913,0.7888106377466152,0.08678439802429783,0.5,0.5,0.0,0.5,0.6,-0.09999999999999998,0.6,0.8,0.4,0.5,0.3,0.2,0.0,0.2,0.6,0.6,0.39999999999999997,0.8,0.2,-0.09999999999999998,-0.3,0.09999999999999998,0.09999999999999998,0.0,0.4,0.0,0.4,0.09999999999999998,-0.3,0.39999999999999997,-14.0,-14.0,0.0,0.3,0.3,0.0,4.783200712192638,0.0,0.25,0.30000000000000004,0.0,0.0,0.0,-0.16666666666666674,-0.06666666666666665,-0.10000000000000009,0.2333333333333334,-0.19999999999999996,0.43333333333333335,0.44151844011225283,0.3991147148038121,0.04240372530844072,0.26962704359070644,1.0,1.0,0.5,1.0,1.0,0.0,0.9264904172734674,0.0,0.6020822430446628,0.6024648991016383,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623169,2022-01-14,2022,NEC,MTY,0,4,0.0,3.0,3.0,0,4,0,0.0,1,0,0.0,1432.2596972369017,1511.5805257278998,-79.32082849099811,7.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.4,0.2,0.2,0.3,0.1,0.19999999999999998,0.2,0.8,-0.6000000000000001,0.2,0.5,-0.3,-1.0,0.0,-1.0,-0.4,0.6,-1.0,-0.4,-0.2,-0.2,1.0,0.3333333333333333,0.6666666666666667,1.0,1.0,0.0,0.8,0.7,0.10000000000000009,2.0,0.3333333333333333,1.6666666666666667,1.4,0.4,0.9999999999999999,1.2,0.9,0.29999999999999993,1.837873166945363,1.3165611772087669,0.5213119897365961,1.0327955589886444,1.2516655570345727,-0.21886999804592833,1.1352924243950933,0.8755950357709131,0.2596973886241801,0.3,0.4,-0.10000000000000003,0.5,0.2,0.3,0.6,0.2,0.0,0.3,0.7,0.2,0.4,0.6,0.8,0.5,0.39999999999999997,-0.2,-0.6,-0.5,0.19999999999999996,0.10000000000000003,0.1,2.7755575615628914e-17,0.0,0.8,-0.8,0.3,0.1,0.19999999999999998,-6.0,-5.0,-1.0,-0.12,-0.020000000000000004,-0.09999999999999999,79.32082849099811,0.2,0.35,0.3,0.8,0.8,0.0,0.19999999999999996,-0.36666666666666664,0.5666666666666667,-0.8,0.5666666666666667,-1.3666666666666667,0.3523765655377694,0.43167433255740895,-0.07929776701963953,0.22611948055606484,1.0,1.0,-0.4,1.0,1.0,0.0,0.701359127609648,0.6,0.4006176280388214,0.19819359192631741,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623170,2022-01-14,2022,QRO,PUM,1,3,1.0,2.0,3.0,0,4,0,0.0,1,1,1.0,1448.1969202778453,1510.7683491324776,-62.57142885463236,6.0,4.0,2.0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1,0,1,1,0,0.2,0.6,-0.39999999999999997,0.2,0.6,-0.39999999999999997,0.2,0.2,0.0,0.4,0.2,0.2,-1.0,1.6666666666666667,-2.666666666666667,-0.6,1.4,-2.0,-0.4,0.8,-1.2000000000000002,0.6666666666666666,2.0,-1.3333333333333335,0.8,1.8,-1.0,0.7,1.9,-1.2,1.6666666666666667,0.3333333333333333,1.3333333333333335,1.4,0.4,0.9999999999999999,1.1,1.1,0.0,1.0749676997731394,2.0976176963403033,-1.0226499965671638,0.674948557710553,1.7919573407620815,-1.1170087830515285,1.1005049346146119,1.1005049346146119,0.0,0.4,0.5,-0.09999999999999998,0.2,0.6,-0.39999999999999997,0.6,0.8,0.2,0.2,0.2,0.8,1.0,0.2,0.6,0.6,-0.20000000000000007,-0.19999999999999996,0.0,-0.39999999999999997,-0.39999999999999997,0.0,0.0,0.0,-0.19999999999999996,0.5999999999999999,-0.7999999999999998,0.39999999999999997,0.20000000000000007,0.1999999999999999,-5.0,-3.0,-2.0,-0.08000000000000002,0.48,-0.56,62.57142885463236,1.2000000000000002,0.30000000000000004,0.2,0.8,1.5,-0.7,-0.033333333333333326,0.10000000000000009,-0.13333333333333341,-0.5666666666666667,0.7666666666666668,-1.3333333333333335,0.4819352128273284,0.32282873421773617,0.1591064786095922,0.13037510024783044,1.0,1.0,0.3,1.0,1.0,-0.1,0.6616004976729388,1.2,0.20028715597686608,0.5958557536222276,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623165,2022-01-15,2022,CAZ,JUA,1,0,1.0,0.0,1.0,0,1,1,1.0,0,0,1.0,1568.1881736641626,1446.1373348407626,122.0508388234,7.0,8.0,-1.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.4,0.2,0.2,0.3,0.4,-0.10000000000000003,0.0,0.2,-0.2,0.4,0.2,0.2,-0.6666666666666666,-1.3333333333333333,0.6666666666666666,-0.4,-1.0,0.6,-0.1,-0.3,0.19999999999999998,2.0,0.6666666666666666,1.3333333333333335,1.6,0.6,1.0,1.2,0.9,0.29999999999999993,2.6666666666666665,2.0,0.6666666666666665,2.0,1.6,0.3999999999999999,1.3,1.2,0.10000000000000009,1.3703203194062983,1.636391694484477,-0.2660713750781787,0.9189365834726814,0.9944289260117534,-0.075492342539072,1.4944341180973264,1.1352924243950937,0.3591416937022327,0.6,0.4,0.19999999999999996,0.3,0.4,-0.10000000000000003,0.4,-0.2,0.2,0.5,0.3,0.2,-1.0,0.2,0.3,0.3,0.2,0.8,0.0,0.2,0.0,0.10000000000000003,-0.2,0.30000000000000004,-0.30000000000000004,-0.7,0.3999999999999999,0.10000000000000003,-0.2,0.30000000000000004,-6.0,-8.0,2.0,-0.03,-0.12,0.09,122.0508388234,0.19999999999999998,0.30000000000000004,0.2,0.8,0.4,0.4,0.8,-0.2333333333333334,1.0333333333333334,-1.3666666666666665,-0.8,-0.5666666666666664,0.4218839081843897,0.37930630797088033,0.04257760021350937,0.15460237521854298,1.0,1.0,0.3,1.0,1.0,-1.1,0.7124124448464362,-1.0,0.39712732452484073,0.20181835129771103,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
623166,2022-01-15,2022,TIJ,LEO,1,1,0.0,1.0,1.0,1,2,2,0.0,0,1,0.0,1449.4423623294992,1537.7395788010685,-88.2972164715693,7.0,14.0,-7.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0.4,0.6,-0.19999999999999996,0.2,0.6,-0.39999999999999997,0.2,0.0,0.2,0.3,0.1,0.19999999999999998,0.3333333333333333,0.3333333333333333,0.0,-0.2,0.4,-0.6000000000000001,-0.8,0.6,-1.4,1.6666666666666667,1.6666666666666667,0.0,1.2,1.6,-0.40000000000000013,0.8,1.4,-0.5999999999999999,1.3333333333333333,1.3333333333333333,0.0,1.4,1.2,0.19999999999999996,1.6,0.8,0.8,1.6865480854231356,1.3498971154211061,0.3366509700020295,1.0327955589886444,1.0749676997731399,-0.04217214078449549,1.429840705968481,0.9189365834726808,0.5109041224958002,0.4,0.4,0.0,0.4,0.5,-0.09999999999999998,0.4,0.2,0.4,0.5,0.4,0.2,-0.4,0.2,0.3,0.4,0.2,0.6000000000000001,0.2,0.2,0.0,0.2,0.0,0.2,0.6000000000000001,-0.19999999999999996,0.8,0.2,-0.39999999999999997,0.6,-6.0,-14.0,8.0,-0.16000000000000003,0.36,-0.52,88.2972164715693,1.4,0.2,0.30000000000000004,0.8,0.0,0.8,0.8666666666666667,0.26666666666666683,0.5999999999999999,0.26666666666666683,-0.5333333333333332,0.8,0.3722248655908567,0.42555054578242596,-0.05332568019156925,0.10904473398949081,1.0,1.0,-0.1,1.0,1.0,0.1,0.6580609842922602,-4.6000000000000005,0.402012777536057,0.5959553889863599,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1
