game_id,date,season,home_team,away_team,home_score,away_score,home_ht_score,away_ht_score,total_ht_goals,is_draw,total_goals,TARGET_full_game,TARGET_ht_result,TARGET_over_25,TARGET_btts,TARGET_corners_over_95,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_games_last_10_days,away_games_last_10_days,diff_games_last_10_days,home_games_last_14_days,away_games_last_14_days,diff_games_last_14_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_draw_pct_L5,away_draw_pct_L5,diff_draw_pct_L5,home_draw_pct_L10,away_draw_pct_L10,diff_draw_pct_L10,home_goal_diff_L3,away_goal_diff_L3,diff_goal_diff_L3,home_goal_diff_L5,away_goal_diff_L5,diff_goal_diff_L5,home_goal_diff_L10,away_goal_diff_L10,diff_goal_diff_L10,home_goals_scored_L3,away_goals_scored_L3,diff_goals_scored_L3,home_goals_scored_L5,away_goals_scored_L5,diff_goals_scored_L5,home_goals_scored_L10,away_goals_scored_L10,diff_goals_scored_L10,home_goals_allowed_L3,away_goals_allowed_L3,diff_goals_allowed_L3,home_goals_allowed_L5,away_goals_allowed_L5,diff_goals_allowed_L5,home_goals_allowed_L10,away_goals_allowed_L10,diff_goals_allowed_L10,home_goal_diff_std_L10,away_goal_diff_std_L10,diff_goal_diff_std_L10,home_goals_scored_std_L10,away_goals_scored_std_L10,diff_goals_scored_std_L10,home_goals_allowed_std_L10,away_goals_allowed_std_L10,diff_goals_allowed_std_L10,home_btts_rate_L10,away_btts_rate_L10,diff_btts_rate_L10,home_over_25_rate_L10,away_over_25_rate_L10,diff_over_25_rate_L10,home_home_only_win_pct_L5,home_home_only_goal_diff_L5,home_home_only_draw_pct_L5,home_home_only_btts_rate_L10,home_home_only_over_25_rate_L10,away_away_only_win_pct_L5,away_away_only_goal_diff_L5,away_away_only_draw_pct_L5,away_away_only_btts_rate_L10,away_away_only_over_25_rate_L10,diff_surface_win_pct_L5,diff_surface_goal_diff_L5,diff_surface_draw_pct_L5,diff_surface_btts_rate_L10,diff_surface_over_25_rate_L10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_goal_diff,away_momentum_goal_diff,diff_momentum_goal_diff,home_surface_edge,away_surface_edge,diff_surface_edge,home_fatigue_index,away_fatigue_index,diff_fatigue_index,home_form_power,away_form_power,diff_form_power,match_parity_elo,match_parity_goal_diff,draw_pressure_avg,draw_pressure_surface_avg,home_schedule_load_exp,away_schedule_load_exp,diff_schedule_load_exp,home_attack_closing_trend,away_attack_closing_trend,diff_attack_closing_trend,home_defense_closing_trend,away_defense_closing_trend,diff_defense_closing_trend,home_match_stability_L10,away_match_stability_L10,diff_match_stability_L10,draw_equilibrium_index,home_win_streak_L5,home_win_streak_L10,home_dominance_L10,away_win_streak_L5,away_win_streak_L10,away_dominance_L10,draw_parity_strength,fatigue_advantage,home_form_vs_strong,away_form_vs_strong,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,home_ml_implied_prob,away_ml_implied_prob,market_fav_edge,market_fav_abs_edge,market_total_line,odds_over_under,market_missing,home_xg_proxy_l10,away_xg_proxy_l10,diff_xg_proxy_l10,home_xga_proxy_l10,away_xga_proxy_l10,diff_xga_proxy_l10,xg_balance_index,home_locality_proxy,away_locality_proxy,diff_locality_proxy,home_cards_pressure_proxy,away_cards_pressure_proxy,diff_cards_pressure_proxy,home_corners_proxy,away_corners_proxy,diff_corners_proxy,total_corners_proxy,btts_proxy,implied_total_line,expected_total_l10,market_total_gap_l10,draw_tension_v3
611397,2021-08-29,2021,CAZ,PAC,1,1,0.0,1.0,1.0,1,2,2,0.0,0,1,0.0,1587.023999021307,1501.3260156719634,85.69798334934353,8.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,2,1,1,0.4,0.4,0.0,0.4,0.4,0.0,0.6,0.0,0.6,0.5,0.1,0.4,1.3333333333333333,-0.3333333333333333,1.6666666666666665,1.0,0.4,0.6,0.5,0.3,0.2,1.6666666666666667,1.0,0.6666666666666667,1.6,1.6,0.0,1.1,1.7,-0.5999999999999999,0.3333333333333333,1.3333333333333333,-1.0,0.6,1.2,-0.6,0.6,1.4,-0.7999999999999999,1.5092308563562362,2.0575065816014617,-0.5482757252452255,1.1972189997378646,1.5670212364724205,-0.3698022367345559,0.699205898780101,1.349897115421106,-0.6506912166410049,0.4,0.5,-0.09999999999999998,0.2,0.6,-0.39999999999999997,0.4,0.6,0.4,0.6,0.4,0.2,-0.8,0.0,0.6,0.6,0.2,1.4,0.4,0.0,-0.19999999999999996,0.0,0.0,0.0,0.5,0.10000000000000003,0.39999999999999997,0.0,-0.2,0.2,-8.0,-6.0,-2.0,0.2,0.12,0.08000000000000002,85.69798334934353,0.2,0.3,0.2,0.55,0.8,-0.25,0.5666666666666667,-0.7,1.2666666666666666,0.26666666666666666,0.06666666666666665,0.2,0.39852849627879344,0.327063891216947,0.07146460506184643,0.17059768610510564,1.0,1.0,0.8,1.0,1.0,0.3,0.657283302164477,1.0,0.40007072083583806,0.4046412799478031,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.205,1.315,-0.10999999999999988,1.04,1.28,-0.24,0.07000000000000012,2.4,2.0100000000000002,0.3899999999999997,0.8732307997246826,1.0651273035605116,-0.1918965038358289,3.845,4.5249999999999995,-0.6799999999999993,8.37,1.07,0.0,2.4,-2.4,0.17639747764049304
611398,2021-08-29,2021,SAN,JUA,2,0,0.0,0.0,0.0,0,2,1,2.0,0,0,0.0,1520.8805537015844,1432.639005052466,88.24154864911839,8.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,3,2,1,0.0,0.0,0.0,0.2,0.1,0.1,1.0,0.4,0.6,0.6,0.2,0.39999999999999997,0.0,-0.6666666666666666,0.6666666666666666,0.0,-0.8,0.8,0.4,-0.9,1.3,0.6666666666666666,0.6666666666666666,0.0,0.8,0.8,0.0,1.1,0.8,0.30000000000000004,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.8,1.6,-0.8,0.7,1.7,-1.0,1.429840705968481,0.9944289260117531,0.43541177995672786,1.1005049346146123,0.7888106377466155,0.31169429686799677,0.48304589153964794,0.9486832980505141,-0.46563740651086616,0.5,0.5,0.0,0.2,0.4,-0.2,0.2,0.4,0.6,0.5,0.5,0.0,-1.2,0.2,0.3,0.4,0.2,1.6,0.39999999999999997,0.2,0.09999999999999998,-0.2,-0.1,-0.1,-0.4,0.09999999999999998,-0.5,0.0,-0.1,0.1,-8.0,-6.0,-2.0,0.08000000000000002,-0.09000000000000001,0.17000000000000004,88.24154864911839,1.3,0.4,0.4,0.7,0.95,-0.25,-0.43333333333333346,-0.13333333333333341,-0.30000000000000004,0.033333333333333326,0.3666666666666667,-0.33333333333333337,0.4115496120974819,0.5013966589422134,-0.08984704684473149,0.17993796977098184,1.0,1.0,0.9,0.0,1.0,-1.3,0.585493751102728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.31,0.765,0.545,0.74,1.46,-0.72,1.085,2.4,2.055,0.34499999999999975,0.9304442470889683,0.7780501241041136,0.15239412298485477,3.8699999999999997,3.47,0.39999999999999947,7.34,1.025,0.0,2.15,-2.15,0.10832593306301541
611400,2021-08-29,2021,TOL,PUM,2,1,1.0,1.0,2.0,0,3,1,2.0,1,1,0.0,1511.3832544841307,1467.102645213035,44.28060927109573,8.0,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,2,2,0,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.3,0.4,-0.10000000000000003,-1.3333333333333333,-0.3333333333333333,-1.0,0.0,-1.0,1.0,0.0,-0.5,0.5,0.6666666666666666,0.6666666666666666,0.0,1.4,0.6,0.7999999999999999,1.5,0.4,1.1,2.0,1.0,1.0,1.4,1.6,-0.20000000000000018,1.5,0.9,0.6,1.9436506316150999,1.509230856356236,0.4344197752588639,1.178511301977579,0.6992058987801009,0.47930540319747816,1.269295517643985,1.286683937707919,-0.017388420063933818,0.6,0.1,0.5,0.7,0.2,0.49999999999999994,0.6,0.8,0.2,0.7,0.7,0.4,-0.6,0.2,0.2,0.2,0.19999999999999996,1.4,0.0,0.49999999999999994,0.49999999999999994,0.0,0.0,0.0,0.0,-0.5,0.5,0.19999999999999996,0.2,-5.551115123125783e-17,-8.0,-6.0,-2.0,0.0,-0.1,0.1,44.28060927109573,0.5,0.35,0.2,0.55,0.95,-0.3999999999999999,-0.8333333333333334,0.2666666666666666,-1.1,-0.5,-0.09999999999999998,-0.4,0.33971422738143614,0.39852849627879344,-0.0588142688973573,0.19359356644196674,1.0,1.0,0.6,1.0,1.0,-0.8,0.7986459574620431,1.0,0.39824547441136193,0.20030355345291018,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.29,0.7849999999999999,0.5050000000000001,1.06,1.1400000000000001,-0.08000000000000007,0.5650000000000002,2.4899999999999998,2.19,0.2999999999999998,0.975277721065285,1.0082307997246827,-0.03295307865939767,4.42,2.9499999999999997,1.4700000000000002,7.369999999999999,0.875,0.0,2.15,-2.15,0.153815454773067
611394,2021-09-10,2021,JUA,CAZ,2,1,2.0,1.0,3.0,0,3,1,1.0,1,1,0.0,1427.6641499638959,1587.023999021307,-159.3598490574111,12.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.4,-0.4,0.1,0.4,-0.30000000000000004,0.4,0.6,-0.19999999999999996,0.2,0.5,-0.3,-1.3333333333333333,0.0,-1.3333333333333333,-0.8,1.0,-1.8,-1.0,0.5,-1.5,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.8,1.6,-0.8,0.6,1.2,-0.6,1.6666666666666667,0.6666666666666666,1.0,1.6,0.6,1.0,1.6,0.7,0.9000000000000001,1.0540925533894596,1.5092308563562362,-0.4551383029667766,0.699205898780101,1.1352924243950933,-0.4360865256149923,0.8432740427115681,0.6749485577105528,0.1683254850010153,0.4,0.5,-0.09999999999999998,0.3,0.2,0.09999999999999998,0.2,-0.6,0.2,0.7,0.5,0.4,0.4,0.6,0.4,0.2,-0.2,-1.0,-0.39999999999999997,0.29999999999999993,0.3,-0.1,0.0,-0.1,0.19999999999999996,0.5,-0.30000000000000004,0.1,0.0,0.1,-12.0,-12.0,0.0,-0.1,0.2,-0.30000000000000004,159.3598490574111,1.5,0.35,0.4,0.15,0.15,0.0,-0.26666666666666666,-0.5333333333333333,0.26666666666666666,-0.06666666666666665,0.033333333333333326,-0.09999999999999998,0.48683298050513807,0.39852849627879344,0.08830448422634463,0.11866622243277108,1.0,1.0,-0.7,1.0,1.0,0.4,0.5462439939993137,0.0,0.0,0.3961420879980745,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,0.635,1.3399999999999999,-0.7049999999999998,1.44,0.6599999999999999,0.78,-1.2899999999999998,3.6449999999999996,3.5999999999999996,0.04499999999999993,0.47893239368631085,0.7132307997246827,-0.23429840603837188,3.4549999999999996,3.77,-0.3150000000000004,7.225,0.95,0.0,2.05,-2.05,0.06302487665218533
611395,2021-09-10,2021,TIJ,SAN,2,1,1.0,0.0,1.0,0,3,1,1.0,1,1,1.0,1453.0402421714837,1525.8554087901546,-72.8151666186709,14.0,12.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.2,-0.2,0.1,0.2,-0.1,0.6,0.8,-0.20000000000000007,0.4,0.6,-0.19999999999999996,-0.6666666666666666,0.6666666666666666,-1.3333333333333333,-0.8,0.4,-1.2000000000000002,-0.7,0.3,-1.0,1.0,1.3333333333333333,-0.33333333333333326,0.8,1.0,-0.19999999999999996,0.8,1.0,-0.19999999999999996,1.6666666666666667,0.6666666666666666,1.0,1.6,0.6,1.0,1.5,0.7,0.8,1.0593499054713804,1.2516655570345725,-0.19231565156319208,0.6324555320336758,0.9428090415820639,-0.31035350954838814,0.7071067811865477,0.48304589153964794,0.22406088964689974,0.6,0.5,0.09999999999999998,0.3,0.1,0.19999999999999998,0.2,-0.4,0.4,0.5,0.4,0.2,0.4,0.6,0.5,0.1,0.0,-0.8,-0.19999999999999996,0.0,0.30000000000000004,-0.1,0.0,-0.1,-0.10000000000000009,0.10000000000000003,-0.20000000000000012,0.1,0.0,0.1,-14.0,-12.0,-2.0,-0.06999999999999999,0.06,-0.13,72.8151666186709,1.0,0.5,0.5,0.15,0.15,0.0,0.19999999999999996,0.33333333333333326,-0.1333333333333333,-0.16666666666666674,0.033333333333333326,-0.20000000000000007,0.48559013567492904,0.4441156888845397,0.04147444679038931,0.26462832035231654,1.0,1.0,-0.2,1.0,1.0,0.1,0.7117406743885331,1.2,0.0,0.19874773979123958,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,0.765,1.1749999999999998,-0.4099999999999998,1.2999999999999998,0.74,0.5599999999999998,-0.8299999999999996,4.245,3.5999999999999996,0.6450000000000005,0.5307724669149831,0.6480829449621003,-0.11731047804711714,3.5300000000000002,3.5549999999999997,-0.024999999999999467,7.085,1.04,0.0,2.0,-2.0,0.18772876867779295
611396,2021-09-10,2021,PUE,ASL,2,2,0.0,1.0,1.0,1,4,2,0.0,1,1,1.0,1509.9845126648618,1456.0394188460962,53.9450938187656,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2,0.2,0.0,0.3,0.2,0.09999999999999998,0.4,0.6,-0.19999999999999996,0.3,0.3,0.0,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,-0.6,0.0,-0.6,-0.6,-0.8,0.20000000000000007,0.6666666666666666,0.6666666666666666,0.0,0.6,1.2,-0.6,0.6,1.3,-0.7000000000000001,1.0,1.3333333333333333,-0.33333333333333326,1.2,1.2,0.0,1.2,2.1,-0.9000000000000001,1.5055453054181622,1.8135294011647258,-0.3079840957465636,0.516397779494321,0.9486832980505138,-0.4322855185561928,1.0327955589886444,1.5238839267549946,-0.49108836776635023,0.3,0.8,-0.5,0.1,0.7,-0.6,0.6,0.2,0.2,0.3,0.1,0.4,0.2,0.2,0.8,0.9,0.19999999999999996,0.0,0.0,-0.5,-0.8,-0.09999999999999998,0.0,-0.09999999999999998,0.0,0.8,-0.8,0.3,0.2,0.09999999999999998,-14.0,-14.0,0.0,-0.18,-0.16000000000000003,-0.019999999999999962,53.9450938187656,0.20000000000000007,0.3,0.2,0.15,0.15,0.0,0.06666666666666665,-0.6333333333333334,0.7000000000000001,0.19999999999999996,0.7666666666666668,-0.5666666666666669,0.399114714803812,0.3554254665282782,0.043689248275533776,0.18913666064293538,1.0,1.0,0.3,1.0,1.0,-0.3,0.855027302442596,0.0,0.19882771783589592,0.20026625367106302,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.125,1.2650000000000001,-0.14000000000000012,1.24,1.5,-0.26,0.05499999999999988,4.335,4.29,0.04499999999999993,0.6619408568963567,0.769735290407654,-0.10779443351129725,3.1149999999999998,4.37,-1.2550000000000003,7.484999999999999,1.165,0.0,2.5999999999999996,-2.5999999999999996,0.19720325181720008
611391,2021-09-11,2021,ATS,MTY,2,1,0.0,1.0,1.0,0,3,1,0.0,1,1,0.0,1513.0622956937843,1522.7780089564562,-9.715713262671898,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2,0.2,0.0,0.4,0.3,0.10000000000000003,0.6,0.8,-0.20000000000000007,0.4,0.6,-0.19999999999999996,0.0,0.0,0.0,0.0,0.4,-0.4,0.3,0.4,-0.10000000000000003,0.6666666666666666,1.0,-0.33333333333333337,0.6,1.4,-0.7999999999999999,0.7,1.3,-0.6000000000000001,0.6666666666666666,1.0,-0.33333333333333337,0.6,1.0,-0.4,0.4,0.9,-0.5,0.9486832980505134,0.9660917830792959,-0.01740848502878245,0.6749485577105532,0.823272602348564,-0.14832404463801085,0.5163977794943224,0.7378647873726218,-0.22146700787829943,0.2,0.7,-0.49999999999999994,0.0,0.3,-0.3,0.6,0.6,0.2,0.2,0.2,0.0,-0.4,0.6,0.8,0.5,0.6,1.0,-0.39999999999999997,-0.6000000000000001,-0.3,-0.2,-0.09999999999999998,-0.10000000000000003,-0.3,0.0,-0.3,0.19999999999999996,-0.3,0.49999999999999994,-14.0,-14.0,0.0,0.12,0.12,0.0,9.715713262671898,0.10000000000000003,0.5,0.4,0.15,0.0,0.15,-0.033333333333333326,-0.30000000000000004,0.2666666666666667,-0.2666666666666666,-0.09999999999999998,-0.16666666666666663,0.5131670194948621,0.5086232538105614,0.004543765684300705,0.4179900645935222,1.0,1.0,0.5,0.0,1.0,0.2,0.8988637969586724,0.0,0.20060741357217218,0.20034832788516763,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,0.77,0.9850000000000001,-0.21500000000000008,0.76,0.8200000000000001,-0.06000000000000005,-0.17000000000000004,4.29,4.065,0.22499999999999964,0.49203915431767964,0.4881321240777535,0.0039070302399261125,3.235,4.1499999999999995,-0.9149999999999996,7.385,0.88,0.0,1.65,-1.65,0.4278600921058276
611392,2021-09-11,2021,AME,MAZ,2,0,1.0,0.0,1.0,0,2,1,1.0,0,0,0.0,1593.8001938988675,1492.631800019109,101.16839387975847,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.8,0.0,0.8,0.7,0.3,0.39999999999999997,0.2,0.6,-0.39999999999999997,0.2,0.4,-0.2,1.0,-1.0,2.0,1.2,-1.2,2.4,0.8,-0.3,1.1,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.6,1.0,0.6000000000000001,1.6,1.3,0.30000000000000004,0.6666666666666666,2.3333333333333335,-1.666666666666667,0.4,2.2,-1.8000000000000003,0.8,1.6,-0.8,1.2292725943057181,1.636391694484477,-0.40711910017875885,1.07496769977314,1.3374935098492586,-0.2625258100761185,1.0327955589886446,1.1737877907772671,-0.14099223178862252,0.5,0.5,0.0,0.4,0.6,-0.19999999999999996,0.8,1.4,0.2,0.6,0.5,0.4,-0.2,0.2,0.5,0.6,0.4,1.5999999999999999,0.0,0.09999999999999998,-0.09999999999999998,0.10000000000000009,-0.3,0.4000000000000001,0.3999999999999999,-0.8999999999999999,1.2999999999999998,0.10000000000000009,0.10000000000000003,5.551115123125783e-17,-14.0,-14.0,0.0,0.5599999999999999,-0.09,0.6499999999999999,101.16839387975847,1.1,0.30000000000000004,0.2,0.15,0.0,0.15,0.06666666666666665,0.033333333333333215,0.03333333333333344,0.13333333333333341,-0.7333333333333334,0.8666666666666668,0.44857681494597057,0.37930630797088033,0.06927050697509024,0.11383656593706688,1.0,1.0,1.3,1.0,1.0,-0.7,0.6548207959532647,0.0,0.7992140586687051,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.6,1.125,0.4750000000000001,1.0,1.6,-0.6000000000000001,0.9250000000000002,4.245,4.245,0.0,0.5402454080070014,0.6727370930695669,-0.13249168506256548,4.375,4.115,0.2599999999999998,8.49,1.175,0.0,2.6500000000000004,-2.6500000000000004,0.07320001020065434
611393,2021-09-11,2021,UANL,LEO,2,2,1.0,2.0,3.0,1,4,2,0.0,1,1,1.0,1510.218314553325,1532.9751555643766,-22.75684101105162,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.4,0.6,-0.19999999999999996,0.4,0.5,-0.09999999999999998,0.6,0.4,0.19999999999999996,0.4,0.3,0.10000000000000003,2.0,1.0,1.0,1.2,1.4,-0.19999999999999996,0.5,0.4,0.09999999999999998,2.3333333333333335,1.6666666666666667,0.6666666666666667,1.8,1.8,0.0,1.4,1.8,-0.40000000000000013,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6,0.4,0.19999999999999996,0.9,1.4,-0.4999999999999999,1.5811388300841898,2.011080417199781,-0.4299415871155914,1.07496769977314,1.0327955589886444,0.042172140784495715,0.8755950357709129,1.5055453054181618,-0.6299502696472489,0.6,0.6,0.0,0.5,0.7,-0.19999999999999996,0.4,0.4,0.4,0.7,0.5,0.6,0.2,0.0,0.5,0.6,-0.19999999999999996,0.2,0.4,0.19999999999999996,-0.09999999999999998,0.0,0.09999999999999998,-0.09999999999999998,0.7,0.9999999999999999,-0.29999999999999993,0.0,0.09999999999999998,-0.09999999999999998,-14.0,-14.0,0.0,0.2,0.2,0.0,22.75684101105162,0.09999999999999998,0.35,0.2,0.15,0.15,0.0,0.9333333333333336,-0.1333333333333333,1.0666666666666669,0.5666666666666667,0.7333333333333333,-0.16666666666666663,0.38742588672279304,0.33210670637949,0.05531918034330302,0.24237999433097152,1.0,1.0,-0.1,1.0,1.0,0.0,0.8679159157651504,0.0,0.4017586749634335,0.600817465164266,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.4,1.485,-0.08500000000000019,1.2600000000000002,1.4,-0.13999999999999968,0.019999999999999574,4.2,4.245,-0.04499999999999993,0.7133985905294663,0.8388781460199233,-0.12547955549045697,4.215,4.59,-0.375,8.805,1.31,0.0,2.75,-2.75,0.2606756963538569
611389,2021-09-12,2021,PUM,GDL,0,0,0.0,0.0,0.0,1,0,2,2.0,0,0,0.0,1461.221774588299,1501.5906327430812,-40.368858154782174,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.2,0.2,0.0,0.1,0.3,-0.19999999999999998,0.2,0.6,-0.39999999999999997,0.4,0.4,0.0,-0.6666666666666666,-0.6666666666666666,0.0,-0.8,-0.4,-0.4,-0.7,-0.2,-0.49999999999999994,1.0,0.6666666666666666,0.33333333333333337,0.8,0.8,0.0,0.4,1.0,-0.6,1.6666666666666667,1.3333333333333333,0.3333333333333335,1.6,1.2,0.40000000000000013,1.1,1.2,-0.09999999999999987,1.4181364924121764,1.4757295747452435,-0.057593082333067036,0.6992058987801009,0.9428090415820635,-0.2436031428019626,1.286683937707919,1.475729574745244,-0.18904563703732502,0.2,0.4,-0.2,0.3,0.5,-0.2,0.2,-0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.5,0.3,-0.2,-0.4,0.0,-0.3,-0.09999999999999998,0.1,-0.09999999999999998,0.19999999999999998,-0.10000000000000009,-0.2,0.09999999999999992,0.1,0.10000000000000003,-2.7755575615628914e-17,-14.0,-14.0,0.0,-0.06999999999999999,-0.06,-0.009999999999999995,40.368858154782174,0.49999999999999994,0.4,0.4,0.15,0.0,0.15,0.6,-0.33333333333333337,0.9333333333333333,-0.5666666666666667,-0.1333333333333333,-0.43333333333333335,0.41354158590215256,0.40392133704784844,0.009620248854304125,0.2861727031789661,1.0,1.0,-0.2,1.0,1.0,0.1,0.8768058019217715,0.0,0.20004241687314886,0.19896591398902133,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,0.6799999999999999,1.0350000000000001,-0.3550000000000002,1.06,0.88,0.18000000000000005,-0.4900000000000002,4.245,4.245,0.0,0.6563477723442617,0.6165053511608352,0.03984242118342651,2.9499999999999997,3.6649999999999996,-0.7149999999999999,6.614999999999999,0.74,0.0,1.85,-1.85,0.23977079433749512
611390,2021-09-12,2021,QRO,NEC,3,0,2.0,0.0,2.0,0,3,1,1.0,1,0,0.0,1449.2323473702338,1444.2916043738385,4.940742996395329,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,-0.6,0.1,0.3,-0.19999999999999998,0.2,0.0,0.2,0.3,0.1,0.19999999999999998,-2.0,1.0,-3.0,-1.4,0.8,-2.2,-1.2,-0.5,-0.7,0.0,1.6666666666666667,-1.6666666666666667,0.0,1.6,-1.6,0.3,1.0,-0.7,2.0,0.6666666666666666,1.3333333333333335,1.4,0.8,0.5999999999999999,1.5,1.5,0.0,1.751190071541826,2.1213203435596424,-0.37013027201781634,0.4830458915396474,0.9428090415820634,-0.45976315004241597,1.5811388300841898,1.6499158227686108,-0.06877699268442106,0.2,0.4,-0.2,0.3,0.6,-0.3,0.4,-0.2,0.2,0.4,0.3,0.2,-0.4,0.0,0.7,0.6,0.2,0.2,0.2,-0.29999999999999993,-0.3,-0.1,0.3,-0.4,-0.19999999999999996,1.3,-1.5,0.30000000000000004,-0.09999999999999998,0.4,-14.0,-14.0,0.0,-0.12,-0.15,0.03,4.940742996395329,0.7,0.2,0.1,0.0,0.0,0.0,-0.3,0.6666666666666667,-0.9666666666666668,-0.5,0.8333333333333334,-1.3333333333333335,0.36347906687507725,0.32037724101704074,0.04310182585803651,0.11900642363437632,1.0,1.0,0.1,1.0,1.0,-0.7,0.8206957402624584,0.0,0.0,0.5959385877896187,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,0.72,1.1749999999999998,-0.45499999999999985,1.2999999999999998,1.02,0.2799999999999998,-0.6649999999999997,4.335,4.155,0.17999999999999972,0.6879165250396391,0.7674621202458748,-0.07954559520623572,2.97,3.8899999999999997,-0.9199999999999995,6.859999999999999,0.7950000000000002,0.0,2.15,-2.15,0.08635987787442445
611388,2021-09-13,2021,PAC,TOL,1,2,1.0,1.0,2.0,0,3,0,2.0,1,1,0.0,1501.3260156719634,1517.2641251088667,-15.938109436903233,14.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,-0.2,0.3,0.5,-0.2,0.2,0.4,-0.2,0.2,0.3,-0.09999999999999998,0.0,0.3333333333333333,-0.3333333333333333,-0.4,-0.2,-0.2,0.1,0.2,-0.1,1.3333333333333333,1.3333333333333333,0.0,1.0,1.2,-0.19999999999999996,1.4,1.7,-0.30000000000000004,1.3333333333333333,1.0,0.33333333333333326,1.4,1.4,0.0,1.3,1.5,-0.19999999999999996,1.9692073983655907,1.9321835661585915,0.03702383220699912,1.3498971154211052,1.0593499054713804,0.2905472099497248,1.3374935098492586,1.269295517643985,0.06819799220527356,0.5,0.7,-0.19999999999999996,0.5,0.8,-0.30000000000000004,0.6,1.4,0.2,0.5,0.5,0.4,-0.4,0.2,0.5,0.6,0.19999999999999996,1.7999999999999998,0.0,0.0,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,0.0,-0.5,-0.4,-0.09999999999999998,0.3,-0.09999999999999998,0.39999999999999997,-14.0,-14.0,0.0,0.03,0.1,-0.07,15.938109436903233,0.1,0.25,0.2,0.0,0.0,0.0,-0.06666666666666665,-0.3666666666666667,0.30000000000000004,-0.033333333333333215,0.5,-0.5333333333333332,0.3367902156482747,0.34104276810680195,-0.004252552458527237,0.20375232696449144,1.0,1.0,0.8,1.0,1.0,-0.6,0.9196494338337642,0.0,0.2004603766695698,0.40007072083583806,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,1.4349999999999998,1.56,-0.12500000000000022,1.46,1.46,0.0,-0.12500000000000022,4.335,4.155,0.17999999999999972,0.7392225894279567,0.751264248155507,-0.012041658727550253,4.155,4.495,-0.33999999999999986,8.65,1.345,0.0,2.9499999999999997,-2.9499999999999997,0.20196316920575466
