"brier_weight","accuracy","published_accuracy","coverage","brier","logloss","exit_code"
"0.06","0.546247818499127","0.604166666666667","0.0837696335078534","0.250841539016131","0.695020025328513","0"
"0.08","0.546247818499127","0.604166666666667","0.0837696335078534","0.250841539016131","0.695020025328513","0"
"0.04","0.546247818499127","0.591836734693878","0.0855148342059337","0.250982112823604","0.695305857184911","0"
"0.12","0.546247818499127","0.571428571428571","0.0855148342059337","0.251144707068236","0.695638504284207","0"
"0.1","0.546247818499127","0.571428571428571","0.0855148342059337","0.251144707068236","0.695638504284207","0"
