game_id,date,season,home_team,away_team,home_elo_pre,away_elo_pre,diff_elo,home_rest_days,away_rest_days,diff_rest_days,home_is_b2b,away_is_b2b,diff_is_b2b,home_games_last_3_days,away_games_last_3_days,diff_games_last_3_days,home_games_last_5_days,away_games_last_5_days,diff_games_last_5_days,home_games_last_7_days,away_games_last_7_days,diff_games_last_7_days,home_win_pct_L5,away_win_pct_L5,diff_win_pct_L5,home_win_pct_L10,away_win_pct_L10,diff_win_pct_L10,home_pts_diff_L5,away_pts_diff_L5,diff_pts_diff_L5,home_pts_diff_L10,away_pts_diff_L10,diff_pts_diff_L10,home_q1_win_pct_L5,away_q1_win_pct_L5,diff_q1_win_pct_L5,home_q1_diff_L5,away_q1_diff_L5,diff_q1_diff_L5,home_pts_scored_L5,away_pts_scored_L5,diff_pts_scored_L5,home_pts_conceded_L5,away_pts_conceded_L5,diff_pts_conceded_L5,home_win_pct_D10,away_win_pct_D10,diff_win_pct_D10,home_pts_diff_D10,away_pts_diff_D10,diff_pts_diff_D10,home_q1_diff_D10,away_q1_diff_D10,diff_q1_diff_D10,home_momentum_win,away_momentum_win,diff_momentum_win,home_momentum_pts,away_momentum_pts,diff_momentum_pts,home_momentum_q1,away_momentum_q1,diff_momentum_q1,home_regression_alert,away_regression_alert,diff_regression_alert,home_home_only_win_pct_L5,away_away_only_win_pct_L5,diff_surface_win_pct_L5,home_home_only_pts_diff_L5,away_away_only_pts_diff_L5,diff_surface_pts_diff_L5,home_home_only_q1_win_pct_L5,away_away_only_q1_win_pct_L5,diff_surface_q1_win_pct_L5,home_win_pct_L10_vs_league,away_win_pct_L10_vs_league,diff_win_pct_L10_vs_league,home_pts_diff_L10_vs_league,away_pts_diff_L10_vs_league,diff_pts_diff_L10_vs_league,home_q1_win_pct_L5_vs_league,away_q1_win_pct_L5_vs_league,diff_q1_win_pct_L5_vs_league,home_spread,spread_abs,home_is_favorite,odds_over_under,market_missing,TARGET_home_win,TARGET_home_win_q1
401585060,2023-12-29,2023-24,BOS,TOR,1633.4877210026523,1446.3238170279194,187.16390397473288,1.0,2.0,-1.0,1,0,1,1,1,0,2,1,1,3,3,0,0.8,0.4,0.4,0.9,0.3,0.6000000000000001,14.6,3.8,10.8,13.3,-1.3,14.600000000000001,0.6,0.6,0.0,4.0,0.2,3.8,133.8,116.0,17.80000000000001,119.2,112.2,7.0,0.9025047415706834,0.35470587213684857,0.5477988694338348,14.076300814860808,1.4240706341694482,12.65223018069136,2.6082786259682025,-0.9395599986066228,3.5478386245748252,-0.10250474157068334,0.04529412786315146,-0.1477988694338348,0.5236991851391917,2.375929365830552,-1.8522301806913601,1.3917213740317975,1.1395599986066227,0.2521613754251748,0.12868970082764292,0.16409059615467905,-0.035400895327036136,1.0,0.2,0.8,11.2,-0.2,11.399999999999999,0.4,0.4,0.0,0.41,-0.19000000000000006,0.6000000000000001,13.425,-1.175,14.600000000000001,0.08999999999999997,0.08999999999999997,0.0,0.0,0.0,0,0.0,0,1,1
401585061,2023-12-29,2023-24,CLE,MIL,1544.094977469863,1600.2634430136068,-56.16846554374388,2.0,2.0,0.0,0,0,0,1,1,0,1,2,-1,2,3,-1,0.8,0.8,0.0,0.6,0.8,-0.20000000000000007,2.2,10.2,-7.999999999999999,0.5,10.1,-9.6,0.4,0.6,-0.19999999999999996,-2.0,3.2,-5.2,117.0,129.2,-12.199999999999989,114.8,119.0,-4.200000000000003,0.6838507317982229,0.7979860898228536,-0.1141353580246307,1.2441304260037718,10.940200891112317,-9.696070465108546,-1.016177706770459,3.9383542533912177,-4.954531960161677,0.11614926820177718,0.002013910177146472,0.1141353580246307,0.9558695739962284,-0.7402008911123179,1.6960704651085463,-0.9838222932295411,-0.7383542533912175,-0.24546803983832355,0.1639427469015886,0.039023954732762364,0.12491879216882625,0.8,0.6,0.20000000000000007,2.4,6.8,-4.4,0.6,0.6,0.0,0.10999999999999993,0.31,-0.20000000000000007,0.6249999999999999,10.225,-9.6,-0.10999999999999999,0.08999999999999997,-0.19999999999999996,0.0,0.0,0,0.0,0,0,1
401585062,2023-12-29,2023-24,HOU,PHI,1501.2859921652023,1579.7579195093124,-78.4719273441101,2.0,2.0,0.0,0,0,0,2,1,1,2,2,0,4,3,1,0.4,0.6,-0.19999999999999996,0.5,0.8,-0.30000000000000004,-0.2,6.8,-7.0,1.6,19.3,-17.7,0.4,0.4,0.0,-1.6,-1.8,0.19999999999999996,117.0,115.4,1.5999999999999943,117.2,108.6,8.600000000000009,0.40366841212973414,0.7437499955021851,-0.340081583372451,-0.8629652308753122,15.838146451643842,-16.701111682519155,-2.086093736622916,2.4180459668114413,-4.504139703434357,-0.003668412129734122,-0.14374999550218515,0.14008158337245102,0.6629652308753122,-9.038146451643843,9.701111682519155,0.4860937366229159,-4.218045966811442,4.7041397034343575,0.036816673673499736,0.5956573180843774,-0.5588406444108777,0.4,0.8,-0.4,2.0,18.0,-16.0,0.4,0.6,-0.19999999999999996,0.009999999999999953,0.31,-0.30000000000000004,1.725,19.425,-17.7,-0.10999999999999999,-0.10999999999999999,0.0,0.0,0.0,0,0.0,0,0,1
401585063,2023-12-29,2023-24,DEN,OKC,1594.3693424026824,1575.9190722166222,18.450270186060152,1.0,2.0,-1.0,1,0,1,1,2,-1,2,2,0,4,3,1,1.0,0.8,0.19999999999999996,0.9,0.7,0.20000000000000007,12.8,12.2,0.6000000000000014,12.7,6.4,6.299999999999999,0.6,1.0,-0.4,3.2,7.0,-3.8,119.8,125.6,-5.799999999999997,107.0,113.4,-6.400000000000006,0.9295596757848189,0.751358977517947,0.1782006982668719,14.429851220975628,8.430896642657704,5.998954578317925,3.5784878428165,4.78134244227966,-1.2028545994631603,0.0704403242151811,0.04864102248205304,0.02179930173312805,-1.6298512209756275,3.7691033573422956,-5.398954578317923,-0.37848784281649994,2.2186575577203396,-2.5971454005368395,0.15193288526396248,0.23709619034916782,-0.08516330508520534,0.8,0.4,0.4,18.2,-2.0,20.2,1.0,0.6,0.4,0.41,0.2099999999999999,0.20000000000000007,12.825,6.525,6.299999999999999,0.08999999999999997,0.49,-0.4,0.0,0.0,0,0.0,0,0,0
401585064,2023-12-29,2023-24,PHX,CHA,1483.939245938865,1390.7199561973976,93.21928974146749,2.0,1.0,1.0,0,1,-1,1,2,-1,2,2,0,3,3,0,0.4,0.0,0.4,0.3,0.1,0.19999999999999998,-2.8,-16.6,13.8,-4.3,-15.1,10.8,0.4,0.8,-0.4,-0.6,2.4,-3.0,112.8,104.6,8.200000000000003,115.6,121.2,-5.6000000000000085,0.3441398235045714,0.043259164108648135,0.30088065939592323,-3.489752832615226,-16.688686655465904,13.198933822850679,-1.4515393497387772,0.5109120411416522,-1.9624513908804295,0.055860176495428626,-0.043259164108648135,0.09911934060407676,0.689752832615226,0.08868665546590293,0.6010661771493231,0.8515393497387772,1.8890879588583478,-1.0375486091195705,0.09034781812618993,0.047693496881943284,0.042654321244246646,0.4,0.0,0.4,-5.6,-17.4,11.799999999999999,0.0,0.8,-0.8,-0.19000000000000006,-0.39,0.19999999999999996,-4.175,-14.975,10.8,-0.10999999999999999,0.29000000000000004,-0.4,0.0,0.0,0,0.0,0,1,1
401585065,2023-12-29,2023-24,POR,SAS,1388.4126161500756,1363.9590770897019,24.453539060373714,1.0,1.0,0.0,1,1,0,2,2,0,2,2,0,3,3,0,0.4,0.2,0.2,0.2,0.2,0.0,-2.4,-11.2,8.799999999999999,-5.3,-10.1,4.8,0.2,0.6,-0.39999999999999997,-8.6,0.2,-8.799999999999999,113.4,113.8,-0.3999999999999915,115.8,125.0,-9.200000000000003,0.25625000449781477,0.2572106137075321,-0.0009606092097173557,-4.457394229618138,-9.423295828964676,4.965901599346538,-8.096746874964069,2.4952978741904626,-10.592044749154532,0.14374999550218526,-0.05721061370753211,0.20096060920971737,2.057394229618138,-1.7767041710353233,3.834098400653461,-0.5032531250359309,-2.2952978741904624,1.7920447491545315,0.24661970698309216,0.14604582225929827,0.10057388472379389,0.4,0.2,0.2,0.8,-11.0,11.8,0.0,0.6,-0.6,-0.29000000000000004,-0.29000000000000004,0.0,-5.175,-9.975,4.8,-0.31,0.08999999999999997,-0.39999999999999997,0.0,0.0,0,0.0,0,1,0
401585066,2023-12-29,2023-24,LAC,MEM,1552.0111914909075,1458.166584813753,93.84460667715462,3.0,1.0,2.0,0,1,-1,1,2,-1,1,2,-1,2,3,-1,0.6,0.8,-0.20000000000000007,0.8,0.4,0.4,-2.8,-3.0,0.20000000000000018,5.5,-8.5,14.0,0.2,0.6,-0.39999999999999997,-0.4,1.8,-2.2,121.4,115.4,6.0,124.2,118.4,5.799999999999997,0.7063037197732782,0.5058918426905283,0.20041187708274988,1.0595701972606437,-8.496470444935458,9.556040642196102,0.8204619066581658,0.30305369341276034,0.5174082132454054,-0.10630371977327824,0.2941081573094717,-0.40041187708274995,-3.8595701972606435,5.496470444935458,-9.3560406421961,-1.2204619066581657,1.4969463065872397,-2.717408213245405,0.2992822296363104,0.5689316795562446,-0.26964944991993417,0.8,0.6,0.20000000000000007,4.4,-9.4,13.8,0.6,0.4,0.19999999999999996,0.31,-0.09000000000000002,0.4,5.625,-8.375,14.0,-0.31,0.08999999999999997,-0.39999999999999997,0.0,0.0,0,0.0,0,1,1
401585067,2023-12-30,2023-24,UTA,MIA,1477.0884409757414,1551.538892339074,-74.4504513633326,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,3,2,1,0.6,0.8,-0.20000000000000007,0.6,0.7,-0.09999999999999998,2.4,6.4,-4.0,0.6,2.7,-2.1,0.2,0.8,-0.6000000000000001,-3.4,4.0,-7.4,119.2,115.6,3.6000000000000085,116.8,109.2,7.599999999999994,0.6020349637545032,0.788805253246854,-0.18677028949235086,1.6863941502333264,4.894080136543849,-3.2076859863105227,-3.6501518212459634,2.755398807141591,-6.405550628387554,-0.002034963754503183,0.011194746753146023,-0.013229710507649206,0.7136058497666735,1.5059198634561515,-0.792314013689478,0.25015182124596347,1.244601192858409,-0.9944493716124456,0.03771525624283686,0.0864907399259536,-0.048775483683116745,0.8,0.8,0.0,2.8,3.4,-0.6000000000000001,0.2,0.6,-0.39999999999999997,0.11666666666666664,0.21666666666666662,-0.09999999999999998,0.3333333333333332,2.4333333333333336,-2.1000000000000005,-0.25,0.35000000000000003,-0.6000000000000001,0.0,0.0,0,0.0,0,1,0
401585068,2023-12-30,2023-24,DET,TOR,1303.0107007003014,1443.1098692864414,-140.09916858613997,2.0,1.0,1.0,0,1,-1,1,2,-1,2,2,0,3,3,0,0.0,0.2,-0.2,0.0,0.3,-0.3,-7.4,0.4,-7.800000000000001,-15.9,-0.6,-15.3,0.4,0.6,-0.19999999999999996,-3.4,-1.2,-2.2,116.8,116.8,0.0,124.2,116.4,7.799999999999997,0.0,0.30149999131632127,-0.30149999131632127,-12.835217762053338,1.1678520654904878,-14.003069827543825,-4.49813209804096,-3.416328893739139,-1.081803204301821,0.0,-0.10149999131632126,0.10149999131632126,5.4352177620533375,-0.7678520654904878,6.203069827543826,1.0981320980409603,2.2163288937391394,-1.118196795698179,0.27176088810266685,0.13989259459084563,0.13186829351182122,0.0,0.2,-0.2,-10.8,1.8,-12.600000000000001,0.4,0.4,0.0,-0.48333333333333334,-0.18333333333333335,-0.3,-16.166666666666668,-0.8666666666666667,-15.3,-0.04999999999999999,0.14999999999999997,-0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401585069,2023-12-30,2023-24,IND,NYK,1509.4359803380057,1539.3797265675353,-29.943746229529552,2.0,1.0,1.0,0,1,-1,1,2,-1,2,3,-1,3,4,-1,0.6,0.4,0.19999999999999996,0.4,0.5,-0.09999999999999998,6.6,-2.2,8.8,-2.9,-0.9,-2.0,0.4,0.6,-0.19999999999999996,-2.8,0.4,-3.1999999999999997,120.0,117.8,2.200000000000003,113.4,120.0,-6.599999999999994,0.48627945809881384,0.41844120194401124,0.0678382561548026,0.06601189548213435,-2.5535175992683827,2.619529494750517,-1.3817524750222896,0.8886129345330842,-2.2703654095553736,0.11372054190118613,-0.01844120194401122,0.13216174384519735,6.533988104517865,0.35351759926838255,6.180470505249483,-1.4182475249777102,-0.4886129345330842,-0.929634590444626,0.4404199471270794,0.03611708190743035,0.40430286521964903,0.4,0.4,0.0,1.2,-3.2,4.4,0.6,0.6,0.0,-0.08333333333333331,0.016666666666666663,-0.09999999999999998,-3.1666666666666665,-1.1666666666666667,-1.9999999999999998,-0.04999999999999999,0.14999999999999997,-0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401585070,2023-12-30,2023-24,CHI,PHI,1470.4118247463832,1590.3767554684425,-119.96493072205931,2.0,1.0,1.0,0,1,-1,1,2,-1,2,3,-1,3,3,0,0.6,0.8,-0.20000000000000007,0.5,0.8,-0.30000000000000004,2.0,8.4,-6.4,0.8,18.6,-17.8,0.4,0.4,0.0,2.6,-2.8,5.4,111.0,120.8,-9.799999999999997,109.0,112.4,-3.4000000000000057,0.5136955537801279,0.7821874961768575,-0.2684919423967296,-0.25508676373167244,13.805032457450809,-14.06011922118248,0.8168241171528015,0.4934738609274093,0.32335025622539215,0.0863044462198721,0.01781250382314259,0.06849194239672951,2.2550867637316725,-5.405032457450808,7.66011922118248,1.7831758828471986,-3.293473860927409,5.076649743774608,0.19905878440645572,0.288064126695683,-0.08900534228922727,0.6,0.8,-0.20000000000000007,2.0,17.8,-15.8,0.4,0.6,-0.19999999999999996,0.016666666666666663,0.3166666666666667,-0.30000000000000004,0.5333333333333332,18.333333333333336,-17.800000000000004,-0.04999999999999999,-0.04999999999999999,0.0,0.0,0.0,0,0.0,0,1,1
401585071,2023-12-30,2023-24,MIN,LAL,1621.7011172232403,1518.9434290909903,102.75768813225,2.0,2.0,0.0,0,0,0,1,1,0,2,2,0,3,3,0,0.6,0.4,0.19999999999999996,0.7,0.4,0.29999999999999993,-2.0,-0.8,-1.2,4.0,-0.8,4.8,0.6,0.0,0.6,2.8,-6.0,8.8,113.0,119.2,-6.200000000000003,115.0,120.0,-5.0,0.6928568612567167,0.4248452633421266,0.26801159791459017,1.9029328106892343,0.31046688534112354,1.5924659253481108,1.5558134419769658,-5.708806534808899,7.264619976785865,-0.09285686125671677,-0.024845263342126556,-0.06801159791459022,-3.9029328106892343,-1.1104668853411237,-2.7924659253481106,1.244186558023034,-0.29119346519110056,1.5353800232141346,0.2880035017911785,0.08036860760918274,0.20763489418199577,1.0,0.4,0.6,10.4,-5.0,15.4,0.8,0.2,0.6000000000000001,0.21666666666666662,-0.08333333333333331,0.29999999999999993,3.7333333333333334,-1.0666666666666669,4.800000000000001,0.14999999999999997,-0.45,0.6,0.0,0.0,0,0.0,0,1,0
401585072,2023-12-30,2023-24,GSW,DAL,1484.716955273563,1520.0646989811275,-35.34774370756463,2.0,2.0,0.0,0,0,0,1,2,-1,2,3,-1,3,4,-1,0.6,0.4,0.19999999999999996,0.5,0.4,0.09999999999999998,3.8,0.4,3.4,1.4,-3.8,5.199999999999999,0.4,0.6,-0.19999999999999996,-2.8,3.6,-6.4,120.6,117.6,3.0,116.8,117.2,-0.4000000000000057,0.5004483905021302,0.3527752778842656,0.1476731126178646,1.2467868677040261,-2.4968424075973243,3.7436292753013505,-0.3373714314648283,0.8757917958452424,-1.2131632273100705,0.09955160949786979,0.04722472211573442,0.05232688738213537,2.5532131322959737,2.8968424075973243,-0.34362927530135057,-2.4626285685351714,2.724208204154758,-5.186836772689929,0.22721226611266848,0.19206684249560063,0.03514542361706785,0.8,0.4,0.4,5.8,-7.0,12.8,0.6,0.2,0.39999999999999997,0.016666666666666663,-0.08333333333333331,0.09999999999999998,1.133333333333333,-4.066666666666666,5.199999999999999,-0.04999999999999999,0.14999999999999997,-0.19999999999999996,0.0,0.0,0,0.0,0,0,0
401585073,2023-12-31,2023-24,WAS,ATL,1379.7158947228095,1442.6681370271638,-62.952242304354286,2.0,2.0,0.0,0,0,0,1,1,0,3,2,1,3,2,1,0.4,0.2,0.2,0.3,0.3,0.0,-8.4,-4.0,-4.4,-10.9,-1.5,-9.4,0.2,0.6,-0.39999999999999997,0.0,2.4,-2.4,113.4,117.8,-4.3999999999999915,121.8,121.8,0.0,0.3441398235045714,0.2402405036771395,0.10389931982743189,-9.288259148794337,-2.7286539660132503,-6.559605182781087,-0.5336458765972469,3.0724151829833284,-3.6060610595805755,0.055860176495428626,-0.040240503677139494,0.09610068017256812,0.8882591487943365,-1.2713460339867497,2.1596051827810863,0.5336458765972469,-0.6724151829833285,1.2060610595805754,0.10027313393514545,0.10380780537647698,-0.00353467144133153,0.4,0.4,0.0,-7.6,1.2,-8.799999999999999,0.2,0.4,-0.2,-0.16666666666666663,-0.16666666666666663,0.0,-9.691666666666666,-0.29166666666666674,-9.4,-0.2833333333333333,0.11666666666666664,-0.39999999999999997,0.0,0.0,0,0.0,0,0,1
401585074,2023-12-31,2023-24,NOP,LAL,1522.2809051592264,1514.1960804835649,8.084824675661594,3.0,1.0,2.0,0,1,-1,1,2,-1,2,2,0,2,3,-1,0.4,0.4,0.0,0.6,0.3,0.3,4.2,2.0,2.2,5.2,-2.4,7.6,0.4,0.2,0.2,-0.2,-3.4,3.1999999999999997,113.4,118.8,-5.3999999999999915,109.2,116.8,-7.599999999999994,0.5655492972353136,0.3243481843484567,0.24120111288685686,6.205212171185298,-0.6244277793376598,6.829639950522958,0.908778721686386,-4.662796423064617,5.571575144751003,-0.16554929723531353,0.07565181565154333,-0.24120111288685686,-2.005212171185298,2.62442777933766,-4.629639950522958,-1.108778721686386,1.2627964230646174,-2.371575144751003,0.2658099057945784,0.20687320461842634,0.05893670117615207,0.4,0.2,0.2,3.2,-6.0,9.2,0.2,0.2,0.0,0.13333333333333336,-0.16666666666666663,0.3,6.408333333333333,-1.1916666666666667,7.6,-0.08333333333333331,-0.2833333333333333,0.2,0.0,0.0,0,0.0,0,1,1
401585075,2023-12-31,2023-24,OKC,BKN,1589.2021220474733,1468.750317786616,120.45180426085722,2.0,2.0,0.0,0,0,0,1,1,0,3,3,0,3,3,0,0.8,0.4,0.4,0.8,0.3,0.5,13.6,-3.2,16.8,9.9,-7.5,17.4,1.0,0.2,0.8,6.6,0.8,5.8,126.2,117.4,8.799999999999997,112.6,120.6,-8.0,0.8254254203826059,0.2929010023013617,0.5325244180812443,12.353222278491328,-7.038386362113258,19.391608640604588,5.552465707815326,-1.0871916344382513,6.639657342253577,-0.025425420382605868,0.10709899769863834,-0.1325244180812442,1.2467777215086713,3.8383863621132575,-2.591608640604586,1.0475342921846735,1.8871916344382513,-0.8396573422535778,0.08776430645803943,0.2990183158043012,-0.2112540093462618,0.8,0.2,0.6000000000000001,12.2,-8.8,21.0,1.0,0.0,1.0,0.3333333333333334,-0.16666666666666663,0.5,11.108333333333334,-6.291666666666667,17.400000000000002,0.5166666666666666,-0.2833333333333333,0.7999999999999999,0.0,0.0,0,0.0,0,1,0
401585076,2023-12-31,2023-24,SAS,BOS,1357.395406317753,1636.7016687441303,-279.3062624263773,2.0,2.0,0.0,0,0,0,2,2,0,3,2,1,3,3,0,0.2,1.0,-0.8,0.2,0.9,-0.7,-9.8,16.2,-26.0,-9.8,12.5,-22.3,0.6,0.6,0.0,3.8,5.0,-1.2000000000000002,115.6,132.6,-17.0,125.4,116.4,9.0,0.21862902165140227,0.9171290303350809,-0.6985000086836786,-8.799490586142923,11.970693376692878,-20.7701839628358,1.7900705876307343,4.981820884965885,-3.191750297335151,-0.01862902165140226,0.08287096966491914,-0.1014999913163214,-1.0005094138570776,4.229306623307121,-5.229816037164198,2.0099294123692655,0.018179115034114623,1.9917502973351509,0.06865449234425614,0.2943363008302752,-0.22568180848601904,0.2,0.6,-0.39999999999999997,-9.2,11.4,-20.6,0.6,0.8,-0.20000000000000007,-0.2666666666666666,0.4333333333333334,-0.7,-8.591666666666667,13.708333333333334,-22.3,0.11666666666666664,0.11666666666666664,0.0,0.0,0.0,0,0.0,0,0,0
401585077,2023-12-31,2023-24,MEM,SAC,1453.2309816757247,1537.1518152279325,-83.9208335522078,2.0,2.0,0.0,0,0,0,2,1,1,3,2,1,3,2,1,0.6,0.4,0.19999999999999996,0.4,0.6,-0.19999999999999996,-5.6,-6.4,0.8000000000000007,-7.2,-0.1,-7.1000000000000005,0.4,0.6,-0.19999999999999996,-0.6,-2.4,1.7999999999999998,113.6,113.4,0.19999999999998863,119.2,119.8,-0.5999999999999943,0.4300080662869491,0.5579153270984932,-0.12790726081154413,-8.393986114794577,-1.4100376959168481,-6.983948418877729,-1.1630260975532596,-2.089950019892421,0.9269239223391614,0.16999193371305088,-0.1579153270984932,0.3279072608115441,2.7939861147945777,-4.989962304083152,7.7839484188777295,0.5630260975532596,-0.3100499801075789,0.8730760776608385,0.30969123945277977,0.4074134423026508,-0.09772220284987104,0.4,0.6,-0.19999999999999996,-2.2,-1.8,-0.40000000000000013,0.4,0.4,0.0,-0.0666666666666666,0.13333333333333336,-0.19999999999999996,-5.991666666666667,1.1083333333333332,-7.1000000000000005,-0.08333333333333331,0.11666666666666664,-0.19999999999999996,0.0,0.0,0,0.0,0,0,0
401585078,2023-12-31,2023-24,PHX,ORL,1488.8882431739173,1547.628907355671,-58.74066418175357,2.0,2.0,0.0,0,0,0,1,1,0,2,3,-1,3,3,0,0.4,0.6,-0.19999999999999996,0.4,0.5,-0.09999999999999998,-0.8,0.0,-0.8,-2.6,-0.1,-2.5,0.6,0.4,0.19999999999999996,2.2,1.6,0.6000000000000001,117.0,113.4,3.5999999999999943,117.8,113.4,4.3999999999999915,0.4792891394712367,0.5305644260391811,-0.05127528656794439,-0.24119498635297598,-1.06967127776915,0.828476291416174,0.25451618459965397,0.305411451576152,-0.050895266976498044,-0.07928913947123667,0.0694355739608189,-0.14872471343205557,-0.5588050136470241,1.06967127776915,-1.628476291416174,1.9454838154003462,1.2945885484238482,0.650895266976498,0.10722939015358787,0.1229191378492764,-0.015689747695688525,0.4,0.4,0.0,-3.4,-4.6,1.1999999999999997,0.2,0.6,-0.39999999999999997,-0.0666666666666666,0.03333333333333338,-0.09999999999999998,-1.3916666666666668,1.1083333333333332,-2.5,0.11666666666666664,-0.08333333333333331,0.19999999999999996,0.0,0.0,0,0.0,0,1,1
401585079,2024-01-01,2023-24,NYK,MIN,1531.3692175797405,1626.4484658306658,-95.07924825092527,2.0,2.0,0.0,0,0,0,2,1,1,3,2,1,4,3,1,0.2,0.8,-0.6000000000000001,0.4,0.7,-0.29999999999999993,-8.8,1.2,-10.0,-2.9,1.8,-4.7,0.4,0.6,-0.19999999999999996,-3.0,3.2,-6.2,118.8,112.0,6.799999999999997,127.6,110.8,16.799999999999997,0.3189047321600586,0.7389283320682093,-0.4200235999081507,-5.005895749225144,1.1085465202541294,-6.114442269479273,-0.1785304531086326,0.8753602677110169,-1.0538907208196495,-0.11890473216005859,0.06107166793179075,-0.17997640009184934,-3.794104250774857,0.09145347974587059,-3.8855577305207274,-2.8214695468913673,2.324639732288983,-5.146109279180351,0.30860994469880143,0.06564434191908428,0.24296560277971715,0.8,0.6,0.20000000000000007,4.8,-0.6,5.3999999999999995,0.6,0.2,0.39999999999999997,-0.09375,0.20624999999999993,-0.29999999999999993,-2.275,2.425,-4.699999999999999,-0.11249999999999993,0.08750000000000002,-0.19999999999999996,0.0,0.0,0,0.0,0,1,0
401585080,2024-01-01,2023-24,TOR,CLE,1431.960819903294,1532.8400550843467,-100.87923518105276,2.0,3.0,-1.0,0,0,0,2,1,1,3,2,1,3,2,1,0.2,0.6,-0.39999999999999997,0.3,0.5,-0.2,1.8,-0.4,2.2,-0.5,-1.5,1.0,0.6,0.6,0.0,0.4,-0.6,1.0,121.4,112.2,9.200000000000003,119.6,112.6,7.0,0.2562749926188731,0.5445028325361386,-0.2882278399172655,0.729444545159265,-0.877894927743813,1.607339472903078,-2.612636085770058,0.5510330021380228,-3.1636690879080804,-0.05627499261887309,0.05549716746386135,-0.11177216008273444,1.070555454840735,0.4778949277438129,0.5926605270969221,3.012636085770058,-1.1510330021380226,4.16366908790808,0.10980276536090984,0.079391913851052,0.03041085150985784,0.4,0.4,0.0,-3.0,-1.8,-1.2,0.2,0.6,-0.39999999999999997,-0.19375000000000003,0.006249999999999978,-0.2,0.125,-0.875,1.0,0.08750000000000002,0.08750000000000002,0.0,0.0,0.0,0,0.0,0,1,1
401585081,2024-01-01,2023-24,HOU,DET,1490.6671562060721,1314.159750083449,176.50740612262325,3.0,2.0,1.0,0,0,0,1,1,0,2,2,0,3,3,0,0.4,0.2,0.2,0.4,0.1,0.30000000000000004,0.4,-5.8,6.2,0.1,-12.5,12.6,0.6,0.6,0.0,1.6,-0.6,2.2,117.0,117.8,-0.7999999999999972,116.6,123.6,-7.0,0.3063478608179231,0.18677028949235094,0.11957757132557215,-1.8850747886292791,-9.359745255005407,7.4746704663761285,-0.5790173601906713,-3.4527905463807103,2.873773186190039,0.09365213918207693,0.013229710507649067,0.08042242867442786,2.285074788629279,3.5597452550054074,-1.2746704663761284,2.1790173601906715,2.85279054638071,-0.6737731861900387,0.20790587861354087,0.19121697325791945,0.016688905355621425,0.2,0.0,0.2,-1.4,-17.4,15.999999999999998,0.4,0.2,0.2,-0.09375,-0.39375000000000004,0.30000000000000004,0.725,-11.875,12.6,0.08750000000000002,0.08750000000000002,0.0,0.0,0.0,0,0.0,0,1,1
401585082,2024-01-01,2023-24,MIL,IND,1611.518365399123,1517.4464893258005,94.07187607332253,3.0,2.0,1.0,0,0,0,1,1,0,2,2,0,3,3,0,0.8,0.6,0.20000000000000007,0.9,0.4,0.5,9.2,3.2,5.999999999999999,11.8,-2.3,14.100000000000001,0.4,0.4,0.0,-1.6,-2.2,0.6000000000000001,126.6,119.2,7.3999999999999915,117.4,116.0,1.4000000000000057,0.8650584658417764,0.5633375393839918,0.3017209264577846,11.124265678815437,2.3767318481139204,8.747533830701517,2.1534387994437276,-0.13032728783013836,2.283766087273866,-0.06505846584177633,0.0366624606160082,-0.10172092645778452,-1.9242656788154378,0.8232681518860798,-2.7475338307015176,-3.7534387994437277,-2.069672712169862,-1.6837660872738658,0.1612717497825482,0.07782586821031219,0.08344588157223602,1.0,0.4,0.6,14.4,-4.6,19.0,0.8,0.4,0.4,0.40625,-0.09375,0.5,12.425,-1.6749999999999998,14.100000000000001,-0.11249999999999993,-0.11249999999999993,0.0,0.0,0.0,0,0.0,0,0,1
401585083,2024-01-01,2023-24,DEN,CHA,1581.0862925718313,1385.7709589623453,195.31533360948606,3.0,3.0,0.0,0,0,0,1,1,0,2,2,0,3,3,0,0.8,0.0,0.8,0.8,0.0,0.8,5.8,-16.4,22.2,9.4,-16.8,26.200000000000003,0.4,0.6,-0.19999999999999996,0.2,-0.4,0.6000000000000001,115.8,108.6,7.200000000000003,110.0,125.0,-15.0,0.7533554349247451,0.0,0.7533554349247451,7.151953984581702,-16.910478578515985,24.062432563097687,2.215255245378727,-1.1643602653842628,3.37961551076299,0.04664456507525494,0.0,0.04664456507525494,-1.3519539845817024,0.5104785785159862,-1.8624325630976886,-2.015255245378727,0.7643602653842628,-2.77961551076299,0.11424226430434006,0.02552392892579931,0.08871833537854075,0.6,0.0,0.6,8.4,-18.0,26.4,0.8,0.6,0.20000000000000007,0.30625,-0.49375,0.8,10.025,-16.175,26.200000000000003,-0.11249999999999993,0.08750000000000002,-0.19999999999999996,0.0,0.0,0,0.0,0,1,1
