game_id,date,time,season,home_team,away_team,home_score,away_score,home_corners,away_corners,total_corners,goal_diff,total_goals,is_draw,home_win,away_win,attendance,venue,odds_details,odds_over_under,odds_data_quality,shootout,status_completed,status_state,status_description,status_detail,bookmaker,region,snapshot_date,home_price,draw_price,away_price,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds
748311,2025-12-20,11:30,2025,OSA,ALA,3,0,9,0,9,3,3,0,1,0,20408,El Sadar,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-20T09:00:00.000Z,2.25,3.0,3.7,2.25,3.7,2.25
748310,2025-12-20,09:15,2025,LEV,RSO,1,1,7,10,17,0,2,1,0,0,17346,Estadi Ciutat de València,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-20T09:00:00.000Z,3.2,3.2,2.3,3.2,2.3,2.3
748306,2025-12-20,07:00,2025,OVI,CEL,0,0,5,3,8,0,0,1,0,0,23613,Estadio Carlos Tartiere,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-20T09:00:00.000Z,3.5,3.3,2.15,3.5,2.15,2.15
748305,2025-12-19,14:00,2025,VAL,MLL,1,1,12,3,15,0,2,1,0,0,41179,Mestalla Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-19T16:00:00.000Z,2.0,3.2,4.1,2.0,4.1,2.0
748298,2025-12-15,14:00,2025,RAY,BET,0,0,8,3,11,0,0,1,0,0,11489,Estadio de Vallecas,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-15T16:00:00.000Z,2.8,3.3,2.55,2.8,2.55,2.55
748297,2025-12-14,14:00,2025,ALA,RMA,1,2,5,7,12,-1,3,0,0,1,19290,Mendizorrotza,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-14T09:00:00.000Z,5.9,4.0,1.59,5.9,1.59,1.59
748300,2025-12-14,09:15,2025,CEL,ATH,2,0,1,4,5,2,2,0,1,0,20505,Balaidos,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-14T09:00:00.000Z,2.8,3.1,2.65,2.8,2.65,2.65
748295,2025-12-14,07:00,2025,SEV,OVI,4,0,5,3,8,4,4,0,1,0,32885,Ramón Sánchez Pizjuán Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-14T09:00:00.000Z,2.0,3.1,4.2,2.0,4.2,2.0
748301,2025-12-13,14:00,2025,GET,ESP,0,1,6,4,10,-1,1,0,0,1,7443,Estadio Coliseum,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-13T09:00:00.000Z,2.6,2.8,3.2,2.6,3.2,2.6
748299,2025-12-13,11:30,2025,BAR,OSA,2,0,14,1,15,2,2,0,1,0,42058,Spotify Camp Nou,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-13T09:00:00.000Z,1.18,7.5,12.0,1.18,12.0,1.18
748303,2025-12-13,09:15,2025,MLL,ELC,3,1,1,1,2,2,4,0,1,0,16199,Estadi Mallorca Son Moix,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-13T09:00:00.000Z,2.65,3.0,2.9,2.65,2.9,2.65
748296,2025-12-13,07:00,2025,ATM,VAL,2,1,5,7,12,1,3,0,1,0,61011,Riyadh Air Metropolitano,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-13T09:00:00.000Z,1.29,5.5,9.5,1.29,9.5,1.29
748294,2025-12-12,14:00,2025,RSO,GIR,1,2,4,3,7,-1,3,0,0,1,26122,Reale Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-12T16:00:00.000Z,1.74,3.7,4.9,1.74,4.9,1.74
748293,2025-12-08,14:00,2025,OSA,LEV,2,0,3,3,6,2,2,0,1,0,18160,El Sadar,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-08T16:00:00.000Z,1.69,3.8,5.1,1.69,5.1,1.69
748290,2025-12-07,14:00,2025,RMA,CEL,0,2,8,1,9,-2,2,0,0,1,74511,Santiago Bernabéu,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-07T09:00:00.000Z,1.26,6.5,9.0,1.26,9.0,1.26
748284,2025-12-07,11:30,2025,ESP,RAY,1,0,6,2,8,1,1,0,1,0,28110,RCDE Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-07T09:00:00.000Z,2.4,3.1,3.2,2.4,3.2,2.4
748292,2025-12-07,09:15,2025,VAL,SEV,1,1,2,2,4,0,2,1,0,0,44369,Mestalla Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-07T09:00:00.000Z,2.0,3.3,3.9,2.0,3.9,2.0
748285,2025-12-07,07:00,2025,ELC,GIR,3,0,2,2,4,3,3,0,1,0,23374,Estadio Martínez Valero,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-07T09:00:00.000Z,2.1,3.4,3.5,2.1,3.5,2.1
748286,2025-12-06,14:00,2025,ATH,ATM,1,0,5,6,11,1,1,0,1,0,48904,San Mamés,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-06T09:00:00.000Z,2.9,3.1,2.55,2.9,2.55,2.55
748289,2025-12-06,11:30,2025,BET,BAR,3,5,7,7,14,-2,8,0,0,1,64562,Estadio La Cartuja,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-06T09:00:00.000Z,4.0,4.3,1.74,4.0,1.74,1.74
748287,2025-12-06,09:15,2025,ALA,RSO,1,0,5,9,14,1,1,0,1,0,18132,Mendizorrotza,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-06T09:00:00.000Z,2.8,2.95,2.8,2.8,2.8,2.8
748288,2025-12-06,07:00,2025,VIL,GET,2,0,5,3,8,2,2,0,1,0,17089,Estadio de la Cerámica,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-06T09:00:00.000Z,1.69,3.7,5.4,1.69,5.4,1.69
748291,2025-12-05,14:00,2025,OVI,MLL,0,0,8,5,13,0,0,1,0,0,23333,Estadio Carlos Tartiere,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-05T16:00:00.000Z,2.5,3.0,3.0,2.5,3.0,2.5
748332,2025-12-03,12:00,2025,ATH,RMA,0,3,5,7,12,-3,3,0,0,1,51313,San Mamés,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-03T14:00:00.000Z,4.9,4.0,1.69,4.9,1.69,1.69
748331,2025-12-02,14:00,2025,BAR,ATM,3,1,5,4,9,2,4,0,1,0,45205,Spotify Camp Nou,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-02T16:00:00.000Z,1.71,4.5,4.0,1.71,4.0,1.71
748276,2025-12-01,14:00,2025,RAY,VAL,1,1,10,6,16,0,2,1,0,0,11267,Estadio de Vallecas,,0.0,fallback,0,1,post,,,FanDuel,us,2025-12-01T16:00:00.000Z,2.0,3.3,3.9,2.0,3.9,2.0
748279,2025-11-30,14:00,2025,GIR,RMA,1,1,2,5,7,0,2,1,0,0,14005,Estadi Montilivi,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-30T09:00:00.000Z,6.5,5.1,1.42,6.5,1.42,1.42
748281,2025-11-30,11:30,2025,CEL,ESP,0,1,4,3,7,-1,1,0,0,1,20031,Balaidos,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-30T09:00:00.000Z,2.0,3.4,3.8,2.0,3.8,2.0
748283,2025-11-30,09:15,2025,SEV,BET,0,2,6,4,10,-2,2,0,0,1,42580,Ramón Sánchez Pizjuán Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-30T09:00:00.000Z,2.95,3.2,2.5,2.95,2.5,2.5
748274,2025-11-30,07:00,2025,RSO,VIL,2,3,8,2,10,-1,5,0,0,1,30140,Reale Arena,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-30T09:00:00.000Z,2.7,3.3,2.65,2.7,2.65,2.65
748275,2025-11-29,14:00,2025,ATM,OVI,2,0,7,2,9,2,2,0,1,0,61305,Riyadh Air Metropolitano,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-29T09:00:00.000Z,1.24,6.0,12.0,1.24,12.0,1.24
748278,2025-11-29,11:30,2025,LEV,ATH,0,2,4,2,6,-2,2,0,0,1,19848,Estadi Ciutat de València,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-29T09:00:00.000Z,3.4,3.2,2.2,3.4,2.2,2.2
748282,2025-11-29,09:15,2025,BAR,ALA,3,1,5,4,9,2,4,0,1,0,44834,Spotify Camp Nou,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-29T09:00:00.000Z,1.18,7.0,12.0,1.18,12.0,1.18
748277,2025-11-29,07:00,2025,MLL,OSA,2,2,2,8,10,0,4,1,0,0,15457,Estadi Mallorca Son Moix,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-29T09:00:00.000Z,2.35,3.0,3.5,2.35,3.5,2.35
748280,2025-11-28,14:00,2025,GET,ELC,1,0,3,5,8,1,1,0,1,0,7697,Estadio Coliseum,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-28T16:00:00.000Z,2.2,2.85,4.1,2.2,4.1,2.2
748265,2025-11-24,14:00,2025,ESP,SEV,2,1,4,13,17,1,3,0,1,0,25166,RCDE Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-24T16:00:00.000Z,2.0,3.3,3.9,2.0,3.9,2.0
748266,2025-11-23,14:00,2025,ELC,RMA,2,2,2,8,10,0,4,1,0,0,31024,Estadio Martínez Valero,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-23T09:00:00.000Z,8.0,5.1,1.37,8.0,1.37,1.37
748264,2025-11-23,11:30,2025,GET,ATM,0,1,6,7,13,-1,1,0,0,1,9783,Estadio Coliseum,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-23T09:00:00.000Z,6.0,3.3,1.71,6.0,1.71,1.71
748268,2025-11-23,09:15,2025,BET,GIR,1,1,8,0,8,0,2,1,0,0,64268,Estadio La Cartuja,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-23T09:00:00.000Z,1.45,4.5,6.5,1.45,6.5,1.45
748269,2025-11-23,07:00,2025,OVI,RAY,0,0,5,6,11,0,0,1,0,0,23684,Estadio Carlos Tartiere,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-23T09:00:00.000Z,3.5,3.1,2.2,3.5,2.2,2.2
748271,2025-11-22,14:00,2025,VIL,MLL,2,1,3,1,4,1,3,0,1,0,16854,Estadio de la Cerámica,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-22T09:00:00.000Z,1.38,4.9,7.5,1.38,7.5,1.38
748267,2025-11-22,11:30,2025,OSA,RSO,1,3,3,3,6,-2,4,0,0,1,21377,El Sadar,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-22T09:00:00.000Z,2.8,3.0,2.8,2.8,2.8,2.8
748272,2025-11-22,09:15,2025,BAR,ATH,4,0,5,7,12,4,4,0,1,0,45157,Spotify Camp Nou,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-22T09:00:00.000Z,1.38,5.1,7.0,1.38,7.0,1.38
748273,2025-11-22,07:00,2025,ALA,CEL,0,1,4,2,6,-1,1,0,0,1,16582,Mendizorrotza,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-22T09:00:00.000Z,2.55,3.0,3.0,2.55,3.0,2.55
748270,2025-11-21,14:00,2025,VAL,LEV,1,0,7,0,7,1,1,0,1,0,46302,Mestalla Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-21T16:00:00.000Z,2.0,3.5,3.7,2.0,3.7,2.0
748260,2025-11-09,14:00,2025,CEL,BAR,2,4,2,5,7,-2,6,0,0,1,21887,Estadio Abanca-Balaídos,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-09T09:00:00.000Z,4.2,4.0,1.77,4.2,1.77,1.77
748258,2025-11-09,11:30,2025,VAL,BET,1,1,7,2,9,0,2,1,0,0,45820,Mestalla,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-09T09:00:00.000Z,3.4,3.4,2.15,3.4,2.15,2.15
748256,2025-11-09,11:30,2025,MLL,GET,1,0,1,14,15,1,1,0,1,0,17507,Estadi Mallorca Son Moix,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-09T09:00:00.000Z,2.65,2.75,3.1,2.65,3.1,2.65
748254,2025-11-09,09:15,2025,RAY,RMA,0,0,5,8,13,0,0,1,0,0,14468,Estadio de Vallecas,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-09T09:00:00.000Z,7.0,4.9,1.4,7.0,1.4,1.4
748262,2025-11-09,07:00,2025,ATH,OVI,1,0,7,4,11,1,1,0,1,0,47209,San Mamés,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-09T09:00:00.000Z,1.54,3.7,7.5,1.54,7.5,1.54
748263,2025-11-08,14:00,2025,ESP,VIL,0,2,4,2,6,-2,2,0,0,1,29540,RCDE Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-08T09:00:00.000Z,2.85,3.5,2.45,2.85,2.45,2.45
748261,2025-11-08,11:30,2025,ATM,LEV,3,1,21,4,25,2,4,0,1,0,60119,Riyadh Air Metropolitano,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-08T09:00:00.000Z,1.2,6.5,12.0,1.2,12.0,1.2
748255,2025-11-08,09:15,2025,SEV,OSA,1,0,5,6,11,1,1,0,1,0,35169,Ramón Sánchez-Pizjuán,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-08T09:00:00.000Z,2.1,3.2,3.7,2.1,3.7,2.1
748257,2025-11-08,07:00,2025,GIR,ALA,1,0,6,1,7,1,1,0,1,0,10050,Municipal de Montilivi,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-08T09:00:00.000Z,2.3,3.1,3.4,2.3,3.4,2.3
748259,2025-11-07,14:00,2025,ELC,RSO,1,1,1,3,4,0,2,1,0,0,26242,Martínez Valero,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-07T16:00:00.000Z,2.75,3.1,2.65,2.75,2.65,2.65
748252,2025-11-03,14:00,2025,OVI,OSA,0,0,4,2,6,0,0,1,0,0,23795,Carlos Tartiere,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-03T16:00:00.000Z,3.1,2.95,2.5,3.1,2.5,2.5
748250,2025-11-02,14:00,2025,BET,MLL,3,0,4,5,9,3,3,0,1,0,54747,Estadio La Cartuja,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-02T09:00:00.000Z,1.54,4.2,6.0,1.54,6.0,1.54
748247,2025-11-02,11:30,2025,BAR,ELC,3,1,6,3,9,2,4,0,1,0,44370,Estadi Olímpic Lluís Companys,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-02T09:00:00.000Z,1.17,8.0,13.0,1.17,13.0,1.17
748246,2025-11-02,09:15,2025,ALA,ESP,2,1,1,6,7,1,3,0,1,0,17149,Mendizorroza,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-02T09:00:00.000Z,2.4,3.0,3.2,2.4,3.2,2.4
748244,2025-11-02,07:00,2025,LEV,CEL,1,2,4,4,8,-1,3,0,0,1,19513,Ciutat de Valencia,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-02T09:00:00.000Z,2.85,3.4,2.45,2.85,2.45,2.45
748251,2025-11-01,14:00,2025,RMA,VAL,4,0,7,1,8,4,4,0,1,0,74796,Estadio Bernabéu,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-01T09:00:00.000Z,1.15,8.0,14.0,1.15,14.0,1.15
748253,2025-11-01,11:30,2025,RSO,ATH,3,2,6,2,8,1,5,0,1,0,37685,Estadio Municipal de Anoeta,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-01T09:00:00.000Z,2.75,2.9,2.85,2.75,2.85,2.75
748245,2025-11-01,09:15,2025,ATM,SEV,3,0,9,4,13,3,3,0,1,0,66119,Riyadh Air Metropolitano,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-01T09:00:00.000Z,1.31,5.3,8.5,1.31,8.5,1.31
748249,2025-11-01,07:00,2025,VIL,RAY,4,0,3,5,8,4,4,0,1,0,17022,Estadio de la Cerámica,,0.0,fallback,0,1,post,,,FanDuel,us,2025-11-01T09:00:00.000Z,1.69,3.9,5.0,1.69,5.0,1.69
748248,2025-10-31,14:00,2025,GET,GIR,2,1,8,3,11,1,3,0,1,0,7223,Estadio Coliseum,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-31T16:00:00.000Z,2.15,2.95,4.0,2.15,4.0,2.15
748237,2025-10-27,14:00,2025,BET,ATM,0,2,2,5,7,-2,2,0,0,1,57537,Estadio La Cartuja,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-27T16:00:00.000Z,3.3,3.4,2.15,3.3,2.15,2.15
748238,2025-10-26,14:00,2025,RAY,ALA,1,0,7,5,12,1,1,0,1,0,11734,Estadio de Vallecas,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-26T09:00:00.000Z,2.15,3.0,4.0,2.15,4.0,2.15
748241,2025-10-26,11:30,2025,OSA,CEL,2,3,6,2,8,-1,5,0,0,1,20065,El Sadar,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-26T09:00:00.000Z,2.55,3.0,3.0,2.55,3.0,2.55
748236,2025-10-26,09:15,2025,RMA,BAR,2,1,12,4,16,1,3,0,1,0,78107,Estadio Bernabéu,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-26T09:00:00.000Z,1.87,4.3,3.5,1.87,3.5,1.87
748240,2025-10-26,07:00,2025,MLL,LEV,1,1,5,4,9,0,2,1,0,0,12964,Estadi Mallorca Son Moix,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-26T09:00:00.000Z,2.1,3.2,3.8,2.1,3.8,2.1
748235,2025-10-25,13:00,2025,VAL,VIL,0,2,8,5,13,-2,2,0,0,1,45560,Mestalla,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-25T08:00:00.000Z,3.5,3.5,2.05,3.5,2.05,2.05
748242,2025-10-25,10:30,2025,ATH,GET,0,1,1,5,6,-1,1,0,0,1,47749,San Mamés,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-25T08:00:00.000Z,1.69,3.3,6.5,1.69,6.5,1.69
748243,2025-10-25,08:15,2025,ESP,ELC,1,0,4,2,6,1,1,0,1,0,30820,RCDE Stadium,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-25T08:00:00.000Z,1.91,3.4,4.3,1.91,4.3,1.91
748239,2025-10-25,06:00,2025,GIR,OVI,3,3,11,4,15,0,6,1,0,0,11120,Municipal de Montilivi,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-25T08:00:00.000Z,1.74,3.5,5.0,1.74,5.0,1.74
748234,2025-10-24,13:00,2025,RSO,SEV,2,1,1,9,10,1,3,0,1,0,30965,Estadio Municipal de Anoeta,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-24T15:00:00.000Z,2.0,3.4,3.8,2.0,3.8,2.0
748226,2025-10-20,13:00,2025,ALA,VAL,0,0,7,0,7,0,0,1,0,0,15564,Mendizorroza,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-20T15:00:00.000Z,2.23,3.05,3.45,2.23,3.45,2.23
748231,2025-10-19,13:00,2025,GET,RMA,0,1,1,4,5,-1,1,0,0,1,10090,Estadio Coliseum,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-19T08:00:00.000Z,8.0,4.5,1.38,8.0,1.38,1.38
748230,2025-10-19,10:30,2025,LEV,RAY,0,3,11,4,15,-3,3,0,0,1,20312,Ciutat de Valencia,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-19T08:00:00.000Z,2.8,3.3,2.45,2.8,2.45,2.45
748233,2025-10-19,08:15,2025,CEL,RSO,1,1,1,10,11,0,2,1,0,0,19102,Estadio Abanca-Balaídos,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-19T08:00:00.000Z,2.1,3.25,3.45,2.1,3.45,2.1
748232,2025-10-19,06:00,2025,ELC,ATH,0,0,6,2,8,0,0,1,0,0,29043,Martínez Valero,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-19T08:00:00.000Z,4.0,3.3,2.0,4.0,2.0,2.0
748224,2025-10-18,13:00,2025,ATM,OSA,1,0,4,2,6,1,1,0,1,0,62884,Riyadh Air Metropolitano,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-18T08:00:00.000Z,1.32,5.1,8.5,1.32,8.5,1.32
748225,2025-10-18,10:30,2025,VIL,BET,2,2,5,6,11,0,4,1,0,0,19238,Estadio de la Cerámica,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-18T08:00:00.000Z,1.91,3.6,3.9,1.91,3.9,1.91
748228,2025-10-18,08:15,2025,BAR,GIR,2,1,11,5,16,1,3,0,1,0,43172,Estadi Olímpic Lluís Companys,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-18T08:00:00.000Z,1.22,6.5,10.5,1.22,10.5,1.22
748227,2025-10-18,06:00,2025,SEV,MLL,1,3,9,2,11,-2,4,0,0,1,37008,Ramón Sánchez-Pizjuán,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-18T08:00:00.000Z,1.83,3.4,4.8,1.83,4.8,1.83
748229,2025-10-17,13:00,2025,OVI,ESP,0,2,3,5,8,-2,2,0,0,1,25625,Carlos Tartiere,,0.0,fallback,0,1,post,,,FanDuel,us,2025-10-17T15:00:00.000Z,2.95,3.0,2.6,2.95,2.6,2.6
748221,2025-10-05,13:00,2025,CEL,ATM,1,1,6,3,9,0,2,1,0,0,20877,Estadio Abanca-Balaídos,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-05T08:00:00.000Z,4.5,3.75,1.72,4.5,1.72,1.72
748220,2025-10-05,10:30,2025,ESP,BET,1,2,10,5,15,-1,3,0,0,1,32778,RCDE Stadium,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-05T08:00:00.000Z,2.63,3.3,2.6,2.63,2.6,2.6
748217,2025-10-05,10:30,2025,RSO,RAY,0,1,7,5,12,-1,1,0,0,1,31189,Estadio Municipal de Anoeta,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-05T08:00:00.000Z,2.04,3.3,3.65,2.04,3.65,2.04
748215,2025-10-05,08:15,2025,SEV,BAR,4,1,7,6,13,3,5,0,1,0,41040,Ramón Sánchez-Pizjuán,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-05T08:00:00.000Z,5.5,4.75,1.48,5.5,1.48,1.48
748218,2025-10-05,06:00,2025,ALA,ELC,3,1,15,4,19,2,4,0,1,0,16203,Mendizorroza,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-05T08:00:00.000Z,2.3,3.0,3.35,2.3,3.35,2.3
748214,2025-10-04,13:00,2025,RMA,VIL,3,1,4,0,4,2,4,0,1,0,75216,Estadio Bernabéu,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-04T08:00:00.000Z,1.4,5.1,6.4,1.4,6.4,1.4
748222,2025-10-04,10:30,2025,ATH,MLL,2,1,7,2,9,1,3,0,1,0,47098,San Mamés,,0.0,fallback,0,1,post,,,BetRivers,us,2025-10-04T08:00:00.000Z,1.56,3.65,6.25,1.56,6.25,1.56
748219,2025-10-04,08:15,2025,GIR,VAL,2,1,0,7,7,1,3,0,1,0,10867,Municipal de Montilivi,,0.0,fallback,0,1,post,,,Bovada,us,2025-10-04T08:00:00.000Z,2.48,3.35,2.85,2.48,2.85,2.48
748216,2025-10-04,06:00,2025,OVI,LEV,0,2,9,3,12,-2,2,0,0,1,23878,Carlos Tartiere,,0.0,fallback,0,1,post,,,Bovada,us,2025-10-04T08:00:00.000Z,2.51,3.25,2.85,2.51,2.85,2.51
748223,2025-10-03,13:00,2025,OSA,GET,2,1,1,6,7,1,3,0,1,0,19895,El Sadar,,0.0,fallback,0,1,post,,,Bovada,us,2025-10-03T15:00:00.000Z,2.16,2.88,4.15,2.16,4.15,2.16
748211,2025-09-30,12:00,2025,VAL,OVI,1,2,5,4,9,-1,3,0,0,1,40364,Mestalla,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-30T14:00:00.000Z,1.67,3.6,5.8,1.67,5.8,1.67
748212,2025-09-28,13:00,2025,BET,OSA,2,0,5,5,10,2,2,0,1,0,50034,Estadio La Cartuja,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-28T08:00:00.000Z,1.69,3.7,5.3,1.69,5.3,1.69
748208,2025-09-28,10:30,2025,BAR,RSO,2,1,12,1,13,1,3,0,1,0,50103,Estadi Olímpic Lluís Companys,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-28T08:00:00.000Z,1.29,5.8,9.0,1.29,9.0,1.29
748207,2025-09-28,08:15,2025,ELC,CEL,2,1,8,2,10,1,3,0,1,0,26708,Martínez Valero,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-28T08:00:00.000Z,2.75,3.0,2.8,2.75,2.8,2.75
748213,2025-09-28,06:00,2025,RAY,SEV,0,1,12,4,16,-1,1,0,0,1,13080,Estadio de Vallecas,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-28T08:00:00.000Z,2.1,3.2,3.6,2.1,3.6,2.1
748204,2025-09-27,13:00,2025,VIL,ATH,1,0,6,5,11,1,1,0,1,0,18908,Estadio de la Cerámica,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-27T08:00:00.000Z,2.05,3.3,3.8,2.05,3.8,2.05
748209,2025-09-27,10:30,2025,MLL,ALA,1,0,4,9,13,1,1,0,1,0,16275,Estadi Mallorca Son Moix,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-27T08:00:00.000Z,2.4,2.85,3.5,2.4,3.5,2.4
748210,2025-09-27,08:15,2025,ATM,RMA,5,2,7,2,9,3,7,0,1,0,69167,Riyadh Air Metropolitano,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-27T08:00:00.000Z,3.0,3.5,2.3,3.0,2.3,2.3
748206,2025-09-27,06:00,2025,GET,LEV,1,1,6,2,8,0,2,1,0,0,7749,Estadio Coliseum,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-27T08:00:00.000Z,2.1,3.1,4.0,2.1,4.0,2.1
748205,2025-09-26,13:00,2025,GIR,ESP,0,0,8,4,12,0,0,1,0,0,11488,Municipal de Montilivi,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-26T15:00:00.000Z,2.5,3.3,2.85,2.5,2.85,2.5
748202,2025-09-25,13:30,2025,OVI,BAR,1,3,6,9,15,-2,4,0,0,1,29850,Carlos Tartiere,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-25T13:30:00.000Z,11.0,6.5,1.22,11.0,1.22,1.22
748201,2025-09-25,11:30,2025,OSA,ELC,1,1,2,3,5,0,2,1,0,0,19475,El Sadar,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-25T13:30:00.000Z,1.91,3.1,4.6,1.91,4.6,1.91
748197,2025-09-24,13:30,2025,RSO,MLL,1,0,11,2,13,1,1,0,1,0,22442,Estadio Municipal de Anoeta,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-24T13:00:00.000Z,1.74,3.5,5.1,1.74,5.1,1.74
748195,2025-09-24,13:30,2025,ATM,RAY,3,2,8,6,14,1,5,0,1,0,54098,Riyadh Air Metropolitano,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-24T13:00:00.000Z,1.48,4.2,7.0,1.48,7.0,1.48
748199,2025-09-24,11:00,2025,GET,ALA,1,1,2,7,9,0,2,1,0,0,8005,Estadio Coliseum,,0.0,fallback,0,1,post,,,FanDuel,us,2025-09-24T13:00:00.000Z,2.35,2.75,3.8,2.35,3.8,2.35
